clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,titer_p10,vcd_p10,viability_p10,aggregation_p10,titer_slope_3_6,titer_slope_7_10,titer_curvature,vcd_slope_3_6,vcd_slope_7_10,vcd_curvature,viability_slope_3_6,viability_slope_7_10,viability_curvature,aggregation_slope_3_6,aggregation_slope_7_10,aggregation_curvature,qP_mean,qP_p10,titer_cv,vcd_cv,viability_cv,aggregation_cv,culture_mode_fed-batch,culture_mode_perfusion,ddpcr_cn
CLONE_0299,4.449899428283037,0.2021581240482218,4.1398241501283275,4.788230745695006,9494420.649680983,920030.9974960063,7758281.835808298,10782940.764497254,94.0676873508054,1.6365723619836279,91.82716832316378,96.23484710312322,3.098508394137925,0.27225998996926226,2.7152280786410223,3.5403185868262073,-0.05380098961405538,251618.50353767027,0.3244780887419685,0.06766606562394308,4.276596098247129,10782940.764497254,95.35072494646892,3.133438918693658,0.0820223865101543,-0.07058279739700873,-0.15260518390716304,650252.5848186592,140819.2232642668,-509433.36155439244,0.9257422050921795,1.0593562834063104,0.13361407831413086,0.11473434394091658,0.08439882153449263,-0.030335522406423954,4.6868572527725056e-07,3.96607585226452e-07,0.045429818642169474,0.09690227886910821,0.017397816487854986,0.08786808207345298,True,False,3.0
CLONE_0300,1.933688847005339,0.10790908250516484,1.7999659675941144,2.0935505083619974,12989445.559973931,775650.69535464,12228471.265780322,14169055.526063446,95.08683480152125,1.3041239227031016,93.223374029395,96.95843794968918,4.848844599352234,0.19873496214001263,4.632041773694728,5.069197039462017,-0.022544446111296364,-68193.51505700973,0.10712180196423339,0.0058506606470913,1.8275066194273741,12228471.265780322,94.90192634783062,4.646825592228164,-0.05738806087367373,-0.07957968015067708,-0.022191619277003354,-511462.7802795696,-552494.6816431929,-41031.90136362327,1.3105178364746541,-0.03684711411935843,-1.3473649505940126,0.12012889306775684,-0.08360633803666577,-0.2037352311044226,1.488661573796395e-07,1.4944685886791076e-07,0.055804780906957424,0.05971391864058873,0.013715083958904924,0.04098604482510657,True,False,4.0
CLONE_0301,7.8267459946147016,0.41787444905043397,7.228065024736071,8.418035438840418,6177155.86016977,890433.8107311038,4413513.417585443,7453690.8596004695,91.43475104158287,1.7500624182996514,88.50130935049873,93.67619609328582,10.61987690359367,0.26956821114107904,10.177304477120671,10.983406093392839,-0.16574563809411194,292982.94068504823,0.5392629163715041,-0.06858724150740943,7.228065024736071,7453690.8596004695,93.67619609328582,10.531141625977474,-0.17959060248775066,-0.18427930076810886,-0.0046886982803582,320871.37418073247,336956.3037225253,16084.929541792837,0.9405646603703726,0.45242552226632027,-0.4881391381040523,-0.07218665393759206,0.10661438641647285,0.1788010403540649,1.2670468694308765e-06,9.697296494965592e-07,0.05339057244026669,0.14414948090797103,0.019140014035633066,0.02538336494507542,True,False,4.0
CLONE_0302,6.323508735881463,0.2950324847521251,5.986785255615316,6.868168855514969,7810936.303129516,988806.7037590076,6643109.638465865,9042785.534420164,93.00193254945987,1.966108412959393,90.49861909011634,95.50301199530942,5.430315230695676,0.27489928845677536,4.964690046588887,5.819708163413148,-0.10525090113239743,245224.2866290879,0.5698573459683396,0.044644525918736834,6.031602081516147,7553209.808055368,94.86839898703187,5.34026013960892,-0.13394378183414138,-0.10917103199477168,0.024772749839369695,85429.38415287457,-324459.5623490655,-409888.9465019401,0.8251136465265033,1.4311475984188262,0.6060339518923229,0.11106916471805554,-0.05021050794782419,-0.16127967266587973,8.095711564499504e-07,7.98548198023514e-07,0.04665645245832696,0.12659259599426434,0.021140511374778643,0.05062308111548342,True,False,2.0
CLONE_0303,3.257603053549606,0.21510943836388677,2.8141424206238885,3.523210843997297,10662520.888959117,921684.9880052304,8678219.522537261,11548295.794571524,94.42626863569149,0.9504803836881134,92.88115321888596,95.87769192453113,6.821777271996138,0.34079967607107736,6.281465491862304,7.354574319714106,-0.04793794228047831,221525.48082141357,0.08593976722341844,-0.025139852293487558,3.1000821341399747,11052638.07951957,94.7412875541285,6.461397180367398,-0.060409394955028485,0.006782903767877696,0.06719229872290618,137689.63238567006,98559.00109968112,-39130.631285988944,-0.08400419703224424,0.25335318815374935,0.33735738518599356,-0.12298254045472883,-0.11638452265574639,0.0065980177989824335,3.0551903133177495e-07,2.804834566947773e-07,0.06603304170637439,0.08644156457968785,0.010065847114483802,0.04995760817640965,True,False,5.0
CLONE_0304,3.9498327246362033,0.20943386095794653,3.5976727300805997,4.19340519761672,9932982.10638868,576204.172995763,8770144.046789043,10717756.175704025,94.14743580402384,1.2144575564803126,92.03756387637287,95.73208916513664,7.653515558012948,0.20967582928963044,7.252953703443159,7.900875244648554,-0.015107177589727898,127559.97410380164,0.20386401344166813,-0.0033991466279705874,4.176609857376162,10082154.279639501,95.73208916513664,7.590528104927237,-0.012482265179106044,0.1855629282189059,0.19804519339801196,194378.0281355689,75537.25148971294,-118840.77664585595,-0.8075192301278858,0.2562207687348433,1.0637399988627292,0.017518828536739833,0.0821300945397256,0.06461126600298576,3.976482271216169e-07,4.142576815959516e-07,0.0530234760572583,0.05800918262252388,0.01289952876672513,0.027396015291653985,True,False,4.0
CLONE_0305,2.9909710211287277,0.16562927976376074,2.7808782952982667,3.2193683622814295,11476440.078609997,700261.8158704952,10457067.448429272,12726867.931521902,95.22989660590056,1.4268353162612175,92.86880502536623,97.5582386883594,14.76775357086603,0.3664354215228833,14.255115165907291,15.40020022138256,-0.0434860015196527,140569.43839429808,-0.2861014504592593,-0.017914341781440947,2.7808782952982667,11144752.318900399,92.86880502536623,14.734273416388149,-0.06241550090150113,-0.15105888615834806,-0.08864338525684692,508077.5971590795,53850.983618535625,-454226.6135405439,0.34239295285203586,-1.2321213416743273,-1.574514294526363,0.13910501491067442,-0.10237056419006128,-0.2414755791007357,2.6061836254461476e-07,2.495235619173134e-07,0.05537642409048798,0.061017337351471565,0.014983060646921105,0.024813213447777017,True,False,3.0
CLONE_0306,5.4865658073858405,0.16846620424295541,5.175209866826723,5.700252551106964,8327399.738734627,807784.1638344261,7209767.626682728,9438313.572442643,92.99645263187597,1.4093242513121074,91.26294091410327,95.14791057953916,7.548294919708058,0.1806433831217236,7.177999254628376,7.694701049882149,-0.046020878117114236,35090.80068751594,0.08384507441081036,0.03655614582628013,5.175209866826723,7502199.8676469335,95.14791057953916,7.6317447499075275,-0.09991837212951991,-0.1040784888925473,-0.004160116763027383,-105387.24105401181,-467619.87791511626,-362232.63686110446,-0.40121382974382414,0.3289039874064351,0.7301178171502593,0.024943208378561735,0.020285653184930752,-0.0046575551936309835,6.588570237435894e-07,6.898256455609371e-07,0.030705218915895685,0.09700316895765726,0.015154602260752095,0.023931680600627427,True,False,4.0
CLONE_0307,1.0671347632465102,0.1580828341873091,0.8037114065510969,1.294008552804304,15070126.850165484,1319409.1365737547,12967281.76917117,16766302.725938335,96.84843791678166,1.1711532317745639,95.72459625314534,99.12520878207731,4.364338766368559,0.2563552899488287,4.042591763671057,4.753211294686764,-0.0077713318713798565,202495.00623368123,0.10978697921403632,0.004693035059791017,1.0866102391617125,15953592.398462504,97.65113833386165,4.042591763671057,0.10197400071108953,0.0010676602799753647,-0.10090634043111417,902948.6402797695,605593.3465244267,-297355.29375534283,-0.054810848154186555,0.24608912000480965,0.3008999681589962,-0.023637303131847098,-0.21343609561735077,-0.1897987924855037,7.081126614636239e-08,6.811069331735166e-08,0.14813764810570038,0.08755129599717112,0.012092639354377616,0.05873863226786036,True,False,3.0
CLONE_0308,3.0117200576175014,0.13776332995580223,2.775277419353941,3.1763477289986355,11684357.626099976,1280676.428535192,9972510.202963786,13303454.139512995,94.79891817770846,0.8050235358595663,93.66721133965147,96.08408732748482,7.472661286388667,0.34166114662224406,6.866436245606071,7.889514863013789,-0.045562203742251624,29249.07410859893,-0.03128980997715756,-0.01763710110206689,2.775277419353941,12627262.44501805,93.83240992449427,7.752852156881016,-0.04637544561266498,-0.08073344331529779,-0.03435799770263281,-152422.0804301761,-387189.8829833298,-234767.8025531537,-0.3165021160431551,-0.2733032139452094,0.04319890209794569,-0.35132089198179367,0.08895192517370305,0.4402728171554967,2.577565796933552e-07,2.19784567829973e-07,0.04574240874799003,0.10960606218304002,0.008491906356378358,0.045721481742903684,True,False,2.0
CLONE_0309,4.180824268624353,0.1955967262437689,3.8928377369904408,4.563174592893303,9796043.628609104,689541.5754904954,8869463.744351879,10787486.836703686,94.99406287099994,2.1025870356906537,92.10397847332123,98.50048076679403,7.372558566499223,0.287140058773157,6.924016860341287,7.919802082511245,-0.052283949338376365,60177.34018321256,0.44894153083826616,0.08222054397546921,3.8928377369904408,9188663.280216169,94.07006611834169,7.398109628246011,-0.117379460275696,-0.09548639797322805,0.021893062302467944,661627.3421267803,-242274.3247049316,-903901.6668317119,0.1591163963497672,-0.09556389994478183,-0.254680296294549,0.13089514859610196,0.03618132307324318,-0.09471382552285879,4.267870200592368e-07,4.236565883714545e-07,0.04678424961911715,0.07038980241744801,0.02213387839326118,0.03894713838408409,True,False,6.0
CLONE_0310,0.5356684344360225,0.16578233445876148,0.21786314314193758,0.7239895800733849,15758693.839179223,902820.455994635,14515439.285638249,16943456.281440943,96.97904405683066,1.8440404279677725,94.95451029234196,100.0,1.8793056593080686,0.2505001188474843,1.4985447329655233,2.2603177191928876,0.004477547463651663,174306.95913795667,0.050679164584202754,0.03325195417601119,0.5640170260404335,16820312.770025935,94.95451029234196,2.2603177191928876,-0.011614090260702988,-0.017611972948623968,-0.00599788268792098,412117.894156675,-184667.54585447704,-596785.4400111521,1.1316816933996352,-0.46109760102603836,-1.5927792944256736,-0.08327495145237902,0.0892134537117152,0.17248840516409422,3.3991931051052276e-08,3.353189882684707e-08,0.30948684576461605,0.057290310047781054,0.0190148340384561,0.13329397348083366,True,False,5.0
CLONE_0311,0.9582450367729138,0.09853477516550394,0.8047182438066401,1.1185349701602076,14922134.997895598,797762.1725071167,14072610.66331651,16439719.013293376,96.44630810995959,1.3300606855145418,94.01173803015959,97.5046283082886,5.8390447841522475,0.24608876216721295,5.604894363709916,6.391587256981136,-0.01599018454119957,-25599.453879182784,0.011249497307256018,0.04945029994462023,0.8894778707049442,14925415.064815339,97.2045465905189,5.735342917143376,0.037862576086659334,-0.06299772045695859,-0.10086029654361792,-413526.0751733817,167502.3557826771,581028.4309560588,-1.135619258277812,0.6808036324214192,1.816422890699231,0.005793669047339246,0.016053586192773986,0.010259917145434741,6.421634953095189e-08,5.9594849914878996e-08,0.10282836986509378,0.053461664340901716,0.013790685320835019,0.04214538014727633,True,False,5.0
CLONE_0312,0.41737075507745125,0.14420811761978322,0.19714697729595085,0.6278480738043283,15542472.702981789,851648.6081293499,14428892.949455108,16458846.387298219,97.00323100228448,1.7221177551207887,94.71316041291071,99.87825558739137,12.475363911371765,0.30719388893817307,12.008306006550624,12.800264808927436,-0.02666865519521763,1186.4146915552926,-0.22860481191743426,0.04297570807119972,0.3316957003862928,16044284.73291212,95.5567173604945,12.251987647692651,-0.013038648369948336,-0.01058588662541558,0.002452761744532756,11625.67027167805,-130757.4760989526,-142383.14637063065,-0.09087076146814399,-0.13648610204878148,-0.04561534058063749,0.14363917180997052,-0.03467300774207737,-0.1783121795520479,2.6853562045978665e-08,2.0673760526443133e-08,0.3455156249447975,0.054794923845416364,0.017753199943025388,0.024624042320202794,True,False,6.0
CLONE_0313,1.2317525881920914,0.11279684515813893,1.0153245555673778,1.3821062662798589,14256539.810277896,673827.3726586623,12951369.12410984,14913999.655873418,96.94557108833497,1.6780300621602635,94.99590862960842,100.0,6.67739521195179,0.2792932317837411,6.218953311943477,7.0101697243473104,-0.013258147407602687,223499.62847962437,0.5076699606190387,0.034927356540438055,1.0153245555673778,14913999.655873418,98.48759724606316,7.0101697243473104,0.029091807091221007,-0.04994017071583197,-0.07903197780705298,430046.6633094501,255449.3726738838,-174597.29063556629,0.9251152774183076,1.1512755890874964,0.22616031166918882,0.061150938823907854,0.12646633546498307,0.06531539664107522,8.639912661725183e-08,6.807862270316759e-08,0.09157427079745174,0.04726444015348543,0.017308991460929814,0.041826673856597676,True,False,3.0
CLONE_0314,2.540927266904596,0.11655879531653003,2.3137957313770476,2.653016712240579,12133537.512543984,1190073.8753746273,10581342.887736868,13944739.789480165,95.52074790635132,2.6023696345166574,90.12009522457414,98.06729463284057,5.302892305325201,0.5947549727473033,4.60371341074797,6.092785600140349,-0.006942483853801682,352462.6733562392,0.746314774260978,0.09137040715051695,2.4269501907465347,11865552.609677259,98.03017681940797,6.092785600140349,-0.030692253754307067,-0.030543816612465743,0.00014843714184132467,393539.64768439025,-323583.2567666874,-717122.9044510776,0.09938104716077042,0.9683748396066321,0.8689937924458616,-0.19801503109421198,0.14814563856521043,0.3461606696594224,2.094135584348518e-07,2.0453747672629862e-07,0.045872542984141194,0.09808136119777898,0.0272440249006507,0.11215671342936562,True,False,1.0
CLONE_0315,5.845542919741842,0.24101580481778556,5.525999814306234,6.2544689900445105,8319489.971161417,1012173.8086810715,6988967.850522558,9820873.478485674,93.13917884422617,1.2460599991109669,91.5360383702059,95.26122642556125,9.229664235466608,0.33157305719351055,8.881532385810527,9.813848492222762,-0.06265830341547715,108410.76736264207,0.1945198028395009,-0.017644485219940477,5.525999814306234,7330787.378234281,93.04962769400778,9.129239082642593,0.05954118741303642,-0.1215169763718855,-0.1810581637849219,-184126.64397459346,-414127.2516226474,-230000.60764805393,-0.7125996680776133,0.24276950002153583,0.9553691680991492,-0.1533268830745767,-0.029423817752261546,0.12390306532231515,7.026323656864499e-07,7.538071327390271e-07,0.04123069629043095,0.12166296397852018,0.013378473104015706,0.03592471499488119,True,False,4.0
CLONE_0316,2.039310656959429,0.18860782737279466,1.7938745287579956,2.3001497621350957,12744724.996970847,702456.9960257304,11968229.114331271,14329915.527612554,95.4630185487181,1.1112721957837013,93.42931160861075,96.95106285718013,3.8509109185421595,0.3273812249293069,3.5089007564445662,4.440408275120365,-0.033435457900453804,69342.10338591579,0.1500003237518286,0.02406372453030411,2.0875376892205733,12627971.689730754,95.94626801098116,4.440408275120365,-0.0022508887133345207,-0.004252979501156368,-0.002002090787821847,-152444.10134619995,55177.16151373951,207621.26285993948,-0.2915406504626874,0.2629377095911281,0.5544783600538155,-0.08881100251967908,0.1935328608701977,0.28234386338987677,1.6001213501618355e-07,1.6531060890152202e-07,0.09248606956309395,0.05511746987029453,0.011640865883629477,0.08501396988124299,True,False,3.0
CLONE_0317,6.442890804440654,0.302467196936559,5.9623788863544,6.91536571897096,7259570.503288256,1025044.6170873471,5817281.05582119,8771615.72265101,92.48670561743177,1.4267538979403849,89.96327451158375,94.52753315273725,11.098719331841998,0.3507386815154229,10.606855455683736,11.621509527014132,-0.11371875491151215,322296.9774810075,0.5173772780730879,0.0645473536987993,5.9623788863544,7897649.501953631,93.70009425014398,11.621509527014132,-0.12513410101985187,-0.16422918073407855,-0.03909507971422668,704286.931660215,434984.5151585777,-269302.4165016373,0.5460677712166853,0.440734286341956,-0.10533348487472927,0.04103506237181143,0.19368492422478178,0.15264986185297036,8.875030281092133e-07,7.549561277541494e-07,0.04694588284518848,0.14119907184909194,0.015426583619776437,0.03160172547814225,True,False,6.0
CLONE_0318,0.7994033267555188,0.2047548954421505,0.48158254694729835,1.0926034793268589,15255727.728098225,524372.3632142988,14448768.385299964,16008963.90145959,96.54738593339762,1.22474349443189,94.83460355471445,98.29969084912666,6.228850144901335,0.3818571128189177,5.593623967953436,6.697411679113994,-0.01682165413989269,133870.90282573347,-0.30301723650303236,-0.09238045085695004,0.9540563618383175,15529922.754440574,95.01644900580774,5.593623967953436,-0.023818124108093797,0.11551530495129256,0.13933342905938637,367072.8685303965,175670.8989265859,-191401.96960381058,-0.2790540403436664,-1.1681210132950501,-0.8890669729513838,0.02019691376515806,-0.3070804151918734,-0.32727732895703143,5.240020935108627e-08,6.143342609772594e-08,0.25613465485193804,0.03437216320061232,0.012685413308487537,0.06130459135707169,True,False,5.0
CLONE_0319,0.5701545607535863,0.18385756072384976,0.34131728001018685,0.8630744370786992,15699036.993243033,666690.2891038853,14474771.893584285,16561073.687950475,96.12290122153789,1.5248894645572044,93.39340909380093,98.0467417240906,9.387083946875501,0.28368266791463137,9.011420520957639,9.728840743649718,-0.006454145908655851,130828.98550471639,0.1337751586139933,-0.022982843389802766,0.5090119695649656,15464039.529416233,98.0467417240906,9.474459386423993,0.10307643278406299,-0.017043631742752016,-0.120120064526815,363553.30978158914,-78654.27934304632,-442207.58912463544,0.07328675024498654,0.5347440724881358,0.4614573222431493,-0.09805674234998296,0.07779040547240494,0.17584714782238792,3.631780477993551e-08,3.2915847673352444e-08,0.3224696828845346,0.04246695446292872,0.01586395588525645,0.03022053168905929,False,True,3.0
CLONE_0320,1.943663206864935,0.09185025967825979,1.7558272071619507,2.0359452803807776,13075141.295305476,727481.7127354564,11668880.667572234,14177686.053714622,95.45855685709343,2.1206663612066072,93.15868562089086,99.05822900362428,6.106221755312613,0.4370201711775183,5.532962832862344,6.853226351454904,-0.0005070490120249426,-121740.4783429713,0.7480518491003015,-0.025068653275685467,1.9772865526063905,11668880.667572234,96.92771157593015,6.10671330947302,-0.009061890128708226,-0.010413633071277106,-0.0013517429425688801,244649.08637310073,-579513.3421876684,-824162.4285607692,0.2904679633068876,0.25213902898292584,-0.03832893432396178,-0.28698157391555174,-0.11388279573108877,0.17309877818446295,1.4865332335359095e-07,1.6944954781320719e-07,0.04725626297117337,0.05563853547010255,0.02221557114423113,0.07156965282594376,True,False,3.0
CLONE_0321,2.605404003883481,0.2294628491804579,2.252546455051781,2.9474738675978562,12039960.331227958,1060936.7428239281,10463354.909522314,13723134.630739698,94.88753046589864,1.2276387074891488,92.51298476137912,96.61069790946442,3.98927938718475,0.22791056057520329,3.6283093238695057,4.341745377616224,-0.03358455348894501,107227.69860438319,-0.03883016713959032,-0.08069407835502267,2.252546455051781,11237089.566346493,95.69268036481202,3.70628147383796,-0.08117586515416933,-0.17471402884151627,-0.09353816368734694,180053.23857702527,-420873.52061111474,-600926.75918814,0.6905458579502182,0.04554033772476926,-0.6450055202254489,-0.08825434645185153,-0.13571458432742647,-0.04746023787557495,2.163963943573687e-07,2.0045639413588384e-07,0.08807188779565875,0.08811795999627872,0.01293782967528498,0.0571307593171382,True,False,5.0
CLONE_0322,1.608808481227131,0.16628907072176202,1.4326134127993904,1.883395801736478,14131502.828099469,863295.8610287936,12990722.426517006,15789906.729271108,95.78209745475968,1.399626672452422,93.90634136306512,97.87457502973886,6.099429123755578,0.30027170420801785,5.764690512317504,6.6608221817703415,-0.052274640243519244,196357.38869491086,0.128064127220897,0.022048984887717366,1.4326134127993904,14448851.74237393,93.90634136306512,5.982207511888248,-0.060304167029254244,-0.05706733425275003,0.003236832776504217,-85618.25936254182,-187774.0422058753,-102155.78284333348,0.26011807776519247,-0.5471193664696475,-0.80723744423484,0.11262817695949376,-0.09044157303700623,-0.2030697499965,1.1384553368436738e-07,9.91506756622041e-08,0.10336163226312813,0.061090166525827126,0.014612612478014366,0.049229476737308694,True,False,1.0
CLONE_0323,0.5057564412596585,0.12016031356788706,0.3278020055429979,0.6604492544678316,16155744.334036097,746448.944908588,14999509.306155838,17286198.03074427,95.82201036501078,1.683347087158572,93.15113995347963,97.55958124652715,5.668992278252906,0.318721076225044,5.189305992432575,6.049372165244538,0.00850448951268841,175798.32724290297,-0.03903202779881447,0.05809746884816657,0.5992422994230462,17286198.03074427,93.74731194618265,6.049372165244538,0.01772064596415803,0.08886298036477848,0.07114233440062045,296531.2862566757,87989.82457745646,-208541.46167921927,1.0447395437895306,-1.1300140553738085,-2.1747535991633393,-0.17577464474477533,0.13992152842838698,0.31569617317316234,3.1305053534064446e-08,3.466593974899901e-08,0.23758533461486986,0.04620331502374715,0.017567436549585015,0.05622182224369636,True,False,3.0
CLONE_0324,2.108441123714377,0.22955989397236634,1.6526958763417818,2.34156302725463,13496805.793241132,1119567.714106128,11699449.941115588,14983380.347148934,95.51379301042759,1.825565107592524,94.08814646970083,98.44363603276092,5.755920013184662,0.4674659747902218,5.065385680924106,6.380375692891983,0.03281610840958636,-21207.9473032035,0.4573443501136058,0.07288562281308597,2.2144192517373957,13779471.186754089,98.38306742577976,6.313789271414705,0.02363720778557388,0.10670823313121107,0.08307102534563719,-447378.3782563949,279267.581716419,726645.959972814,-0.14039218506004067,0.9262932024609265,1.0666853875209672,0.18266576172010796,0.4084431168547619,0.22577735513465397,1.5621778634247164e-07,1.6070422599860502e-07,0.1088765966863144,0.08295056854613556,0.019113104506006867,0.08121481425006204,True,False,5.0
CLONE_0325,0.5923019596689023,0.17787883794714113,0.3113610434202818,0.8626514496644415,15638166.075889684,1587427.3300276059,13133082.974355008,18532658.45484216,96.83271478332718,1.766472769415816,93.20157888265179,99.13512404802181,5.548164947632601,0.3281448824951169,5.137832266881252,5.97155308537431,-0.05604861422086266,407759.6053376081,0.4876705130305442,0.03757212912060426,0.3113610434202818,16474341.69851118,97.68597543954333,5.331321109595891,-0.01573463582559185,-0.0759733056228869,-0.06023866979729505,382385.93837556907,-523069.7493683486,-905455.6877439177,1.3867581820958845,0.5610016742154995,-0.825756507880385,0.20920582637420432,-0.02275708212440857,-0.2319629084986129,3.787541050494983e-08,1.8899756307010442e-08,0.3003178273228369,0.10150981402320822,0.018242520343979118,0.05914475966976999,True,False,3.0
CLONE_0326,3.2991052013147515,0.20064676052050273,3.0143806406584135,3.5638593532308374,11017133.516980294,725686.418690923,10204913.644786734,12376041.232864952,94.08107130446393,1.810369115971835,91.25795154121676,96.55540570966595,4.014217184887953,0.2064922524244483,3.758469141722858,4.323266103790413,-0.06914345654189236,9311.320843525114,0.29360916728492903,0.009932726760803982,3.1075207592238265,10724322.702607194,93.4234081232788,3.758469141722858,-0.0035616101344042007,-0.032880887509638045,-0.029319277375233845,-98536.90058838016,-559900.9516536258,-461364.05106524564,1.6751407349269247,0.04087296612468734,-1.6342677688022373,0.10546126879965792,-0.15838239140524207,-0.2638436602049,2.9945223013136437e-07,2.8976382428965474e-07,0.06081853963908848,0.06586889571343124,0.01924264988537279,0.05144022928066155,True,False,3.0
CLONE_0327,2.596649098245189,0.13658359644505666,2.320903861912904,2.7442199637568754,12033242.241121035,1081866.354701629,9862252.20763725,13395922.880604057,95.19988146277758,1.473055097816744,93.68875862172483,97.13064696488442,3.904815895877533,0.1147134621571023,3.7457559636518525,4.027668247396783,-0.01638055188590614,270987.59589492175,-0.17715731556790887,0.001027618113003176,2.320903861912904,12553825.979461722,96.63110723481506,3.7457559636518525,0.07796073187754496,-0.11319409782251762,-0.1911548297000626,-52587.2660619072,-239403.2368274764,-186815.9707655692,-0.24720795088146916,0.907976507343735,1.1551844582252042,0.0004517321009516168,-0.08350828703930008,-0.0839600191402517,2.1578964723004538e-07,1.848762174742539e-07,0.052599943706201836,0.08990647184053036,0.0154732871004385,0.029377431660435608,True,False,3.0
CLONE_0328,1.0678507758187696,0.14413125127210094,0.9315058751019807,1.3717193510743384,14815873.352804372,962768.6925674134,13060620.304566871,15809769.914907303,96.23051971849306,0.9952661278008924,94.52478300467462,97.53442921532081,2.363921952985087,0.43502321556448154,1.7619378556789527,3.0855326728123584,-0.000980373214541048,230152.18651552015,-0.03509213532882478,0.09272523353174869,1.117471903936796,15584865.013695944,96.10089921306749,2.3939814450030568,0.1049112726538928,0.0016857991392872432,-0.10322547351460556,-272320.88714904955,-11776.44689094276,260544.4402581068,0.10217028839554192,-0.22751874239753628,-0.3296890307930782,0.0910743279335516,0.1675205311797653,0.07644620324621369,7.207477753018488e-08,7.17023793888984e-08,0.13497321386184857,0.06498224368158351,0.010342520550673957,0.18402604825050242,True,False,6.0
CLONE_0329,1.0175454071588668,0.22186371332716662,0.6596377276554038,1.4563719065104923,14624425.80687886,618459.320680343,13975689.316679398,15542781.392770978,96.50704273233183,1.4340662768523482,95.15974268969644,99.40855986149445,6.195642626931766,0.3018042407822334,5.677427237317699,6.486708147817495,-0.061186276151454576,107781.66278798673,0.10733300487567596,0.026459012150808935,0.9089375218719831,15542781.392770978,95.15974268969644,6.431792548114163,-0.14154230495668124,0.021308800561768888,0.16285110551845014,182770.10544687446,71839.45911429681,-110930.64633257764,0.6479631727026127,0.2162124413763185,-0.4317507313262942,-0.18186229390204092,-0.028057066193440696,0.15380522770860022,6.95784860613294e-08,5.847972115819207e-08,0.2180381450775783,0.042289477128697905,0.014859705947212152,0.048712338478273706,True,False,4.0
CLONE_0330,0.7882465212951336,0.19781076269725617,0.45933418472888043,1.1058637932450883,15010952.185658371,647657.8755644617,14155193.707063297,15884162.374903886,96.14654479780039,1.469638226133268,93.70552467721421,98.31973977345119,10.984444844258249,0.3846146549697707,10.177141286362716,11.365315255463814,-0.028678231725830786,35209.34246097649,0.2942032970393888,-0.0396189332732101,0.45933418472888043,14721350.323668206,96.67245904410579,11.259361850639545,0.09276229181718039,-0.13353819009757453,-0.22630048191475494,302264.66054309113,-102014.59638817997,-404279.2569312711,1.07875287222515,0.10674355138444808,-0.9720093208407019,-0.1186904501641861,0.33467453453335155,0.45336498469753767,5.251142709309493e-08,3.1201905710401255e-08,0.25095037796207653,0.04314568906449792,0.015285398234629068,0.03501448278797637,True,False,3.0
CLONE_0331,1.9597150666437138,0.15499205861803292,1.7741919285063834,2.2451915165822505,13331951.16970521,588496.6642963417,12673468.848803349,14304554.539219938,96.0484915692268,1.1373974117220698,94.60325669274377,97.6679007372032,4.040952382313295,0.42497033652824,3.5732299627553585,4.623974319738382,0.007552713636432679,-40243.4852156745,0.4136483782410744,0.04765226809585511,2.007886712685849,13654191.573013114,96.73058834944166,3.6920534261299234,0.11549599825495406,0.09053322277226084,-0.024962775482693225,-327480.6893548155,61020.240032264766,388500.9293870803,0.1757826287917826,0.09686371135493618,-0.07891891743684643,-0.13253533846363844,-0.11316230185524069,0.019373036608397745,1.4699386771659214e-07,1.4705277144743928e-07,0.07908907839566158,0.04414182566416902,0.011841908114615735,0.10516588571622673,True,False,4.0
CLONE_0332,3.8268625689991413,0.08784891123936618,3.6870926520245537,3.9547691979637793,10340116.798871426,743662.2333275918,9344616.849252934,11215688.916361129,95.42221501712253,2.1821116643284295,92.96088798480959,100.0,3.3754361727368334,0.24271640523485344,3.0868937023807117,3.850747381948126,0.003079002037679351,137648.19018496005,0.6552452499877519,-0.022853780348837477,3.857932581375472,10435556.60534869,100.0,3.0868937023807117,0.035534375407596096,0.02830750192794616,-0.007226873479649936,314948.4089646404,336627.13064310554,21678.72167846514,-0.21614057295607877,1.3439463437073416,1.5600869166634204,-0.11012518505518139,-0.21511643104715633,-0.10499124599197494,3.7009858238901365e-07,3.696911173284335e-07,0.022955857345926558,0.07192009991693313,0.022867962810483956,0.07190667894222101,True,False,5.0
CLONE_0333,0.7621995449503803,0.14647033266654558,0.5727111117207426,0.9644574166646092,14888959.63332474,999655.0874207374,13500301.228185184,16370712.654216288,96.38331562728658,2.1115031256251995,91.86702896959066,98.39117805284445,1.9754560582929397,0.3086935339939412,1.625488544168366,2.3616893327376305,0.0051688350390780334,348836.34809417976,0.1970925266993549,0.04010960645519511,0.7789346672743541,16081651.107869811,95.97694080398394,2.15958063489432,-0.008672084376688656,0.053620277471670676,0.06229236184835933,602698.1812646548,537369.5343036982,-65328.64696095663,-0.48235904466230084,-0.39054598018987297,0.09181306447242787,-0.0144652850685509,-0.1224298630582362,-0.1079645779896853,5.119226351077018e-08,4.843623717798292e-08,0.19216796106052902,0.06714069431575938,0.02190735099598001,0.15626443956664346,True,False,2.0
