clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,productivity_drop_pct,late_mean_titer,late_mean_aggregation
CLONE_0117,0.286264293838591,0.0962182503145839,0.1579202637134633,0.4346934973002119,15388239.574330874,770448.8486643579,14246271.303789144,16302593.047061116,96.63561494212593,1.191045288893427,94.34023082627466,98.06461533010578,0.5023767376277642,0.3260941780476144,0.0591151645762883,0.9050533422017748,0.0251085907021662,52967.41176503086,0.2567864885577702,0.0597382202149597,-0.333728860678219,0.38179895047419893,0.8814620365104474
CLONE_0118,1.7811010505311011,0.1294769244583314,1.562572906008059,1.922329376045324,12547920.720466046,793671.2862422179,10768136.410564518,13287136.238513138,95.53109907867494,2.139451552706499,91.83755036452882,98.124887512702,8.294753998859113,0.2060279142775115,7.954460013312497,8.540665966282052,-0.0055235759160706,-112440.9240695144,0.3922235703139158,-0.0315280040943111,0.17603195521619,1.4675703501685018,8.327101940992916
CLONE_0119,1.0192644269404654,0.1610953572486318,0.7826099470512989,1.1943830619189988,14382066.64884192,598494.3909354454,13635412.310836772,15550999.672806058,97.00211351945012,0.678937074640787,96.04651424858064,98.0644443003493,3.3363688785858314,0.2853406329056637,3.0708447459247044,3.949000324128938,-0.0376533246621478,67809.93315441585,0.1743550758198347,0.0691620148060755,0.3041801952321802,0.709224374560498,3.294290025300459
CLONE_0120,2.8767067735933036,0.1088886333296242,2.7590181553529813,3.094671263167125,10245685.087372974,609178.8540433756,9413084.303986387,11242902.2745446,94.725539859361,1.5680810212381324,92.77433906234002,97.21172931063238,7.59571156713514,0.2421657559077634,7.230056827770915,7.895850722259425,0.0074776385863739,-49565.10536302288,0.3587768548636165,0.0345897255970674,0.085765681450776,2.6299840568220105,8.097456422339398
CLONE_0121,0.8100363899458345,0.1498277927574392,0.5103755658000402,1.0053648202683316,14579241.253466424,625499.0727802716,13521715.425641423,15238856.321720645,96.4076878505732,1.49619689170235,94.07396514623626,98.69795117671369,2.9340929832109146,0.2902745481297181,2.4452990857561065,3.335344149527649,-0.0109429895367804,12992.61870372596,-0.0439014104831898,0.015573659631043,0.586663882545027,0.3348172964174538,3.1686980361760066
CLONE_0122,1.3048443346823284,0.2155795800768422,0.8952759125570603,1.5581151403765845,13419963.598610245,816363.4536746838,12054662.991746431,14426471.214337949,96.56599892513016,2.2947469098759887,92.88677617006957,99.86556606916416,7.314367465044191,0.2277243059424963,6.8987304650576595,7.504698155333741,0.0036791404518093,273648.0977553687,0.7749706138826002,0.0232201836115871,0.3343541233792321,0.8685642510132613,7.720595565134829
CLONE_0123,2.1709543901508193,0.1849342591956714,1.9223185620412375,2.500133676264542,11713910.347498247,861692.0402068973,10581090.458711833,13091046.40136066,94.21798225597152,0.6351177709747015,93.27192221855802,95.0579165895352,6.262313904528472,0.2695171774513696,5.952496162415314,6.664144192023202,-0.0245241900759038,-181967.03172878956,0.075626241564676,0.0169199096060712,0.149547953818201,1.8462926032711233,6.17427700358923
CLONE_0124,2.935054800094913,0.1553705011000808,2.7019840933527552,3.1778967102179916,9781149.463737449,741784.7116769531,9076623.08284073,11369451.852640908,94.85625372713136,1.5087711015421992,92.74402467742514,96.83341223973476,6.037137767771125,0.1969376878498723,5.84012903063828,6.431611320226094,0.0187241489792862,153901.63179929816,0.1918914521421735,0.0400839958626029,0.1196902223383356,2.5837574384963533,6.061547674645807
CLONE_0125,0.5154702152940503,0.0881709905101315,0.3897565210931998,0.6221904858913084,15801368.044859271,815930.9772908207,14824181.6165441,16917881.12124133,96.022120792675,1.532300162088436,93.92544573977747,98.8052458815578,1.907035397790124,0.3916967928241631,1.40828060951716,2.658962180857583,-0.0109304919427958,165489.15853684835,0.1325805220622745,0.0037129104802565,0.1823762326472102,0.4214606993868751,1.7281851522040932
CLONE_0126,1.096596240686591,0.215148852577859,0.7472966277467948,1.3769999347142887,13997667.537772791,1433990.2544694669,11839928.417924425,16304995.146351714,95.52506179606851,1.227967617287009,93.7389057361496,97.4366929773382,1.9760575546723536,0.3848921939359797,1.5765332181507246,2.5462471302902525,-0.015066196532576,260342.7919981371,0.2888400939105576,-0.0618564930259025,0.2768851879282299,0.7929649845026938,1.923115678089762
CLONE_0127,1.1065261817944478,0.1224184720108492,0.8485012217620755,1.2550372360523017,14458335.46595288,1056524.237660673,12962206.406134505,16170205.606556876,96.1070957121765,1.7071804859896278,94.31559627808176,98.44532039874954,8.54356346878574,0.3220388429642417,8.081316833639619,9.030764499887596,0.0174787184009438,361251.0694290303,0.2523893717224901,0.0290009488714448,0.4067343076108696,0.6564640213889839,8.556777632742135
CLONE_0128,1.057445330162266,0.1577893145724417,0.7681092620305141,1.276407285702199,14206838.884641754,713524.8964876834,12934544.469868574,15448636.682914136,95.76533846866116,0.9543064416079092,93.91792811005088,96.946702276971,4.373832598487024,0.4145344924253157,3.871425145457434,4.988886878368552,-0.0047810503566648,182584.24636710185,0.100142644050571,0.002629670291866,0.010111861937326,1.0467525889773954,4.701107811202363
CLONE_0129,5.280496467718102,0.1743423664495763,5.037032276327527,5.497220369284298,6498547.332967158,455113.65600310214,5628352.798492419,7199545.891780282,91.91503204126003,1.8621081650722908,89.36692130304868,94.0841437401111,7.643827401691814,0.2653376426068354,7.034411082114921,7.854834416557283,-0.0557548427097723,11778.134864916878,0.5522035946558103,-0.0190044712544293,0.1706104198878217,4.379588748144557,7.8113421271202785
CLONE_0130,1.805562760972468,0.1447548944576515,1.5403714075858177,1.983679174572066,11949093.479581656,647062.3094641846,11017042.519673362,13128782.166001124,94.947048715671,1.7601838529325602,93.0246670621529,97.2853396095808,8.737282884357166,0.321421630211548,8.263993167025184,9.212104065984732,-0.042799972872333,155056.44975821872,0.4309784144210745,0.0260688299253646,0.4737453469528939,0.950185804330341,8.87011193667302
CLONE_0131,0.6500257669558476,0.1379346379788069,0.434473852285891,0.8438161665471715,14732955.885258207,990225.504245548,13178771.23868784,16478168.714940816,96.76531723593982,2.2213829767136266,93.03055799599927,99.64186497489293,5.348710002497172,0.3927288241951079,4.784900923678858,5.975850618245037,0.0030463134438182,2692.2770945829197,0.5890089035181703,-0.0188980213993296,0.3043496737250099,0.4521906368699861,5.7932028462611145
CLONE_0132,3.018431944133233,0.2062015957070778,2.7263332308122923,3.303972992251552,10405275.863710558,818316.5931529265,9096350.305094851,11500534.49822982,94.82771052014024,0.9946961162840412,92.87460086378204,96.17959867846844,5.935472778963393,0.1718764750166058,5.658859135356003,6.141313359066726,0.0224846084721254,-47874.95721858442,0.0622759825267919,0.026793603881007,0.1746209181447336,2.4913505866912944,6.023358637388478
CLONE_0133,6.438347309471025,0.3357845716283361,5.959293677742258,6.879437627912576,5884934.634090891,835266.9043015391,4257403.532508461,6884026.837286522,90.70919024826026,2.2646407250861507,86.48469490289001,93.22827992955906,1.6482897030004382,0.1977785552936476,1.36715366515547,1.9285307056385053,-0.124401158317286,-145889.93616309494,0.4812359207767859,0.0078407458859682,0.3394151233107496,4.253074863509485,1.64086747002245
CLONE_0134,3.087893688184027,0.2518463941190034,2.727601866572029,3.4185419361803953,10077324.537517045,1255717.0795015346,8213630.988749925,11428908.828212582,93.7752622580308,1.5786885355977824,92.02546878784436,96.24119644620632,3.835552768407205,0.3855786302535689,3.3647122557907716,4.435490104800917,-0.0957768407049421,174206.1200850928,0.2917393174484008,-0.0269252178580246,0.2421547004538745,2.340145717088414,3.994685404865121
CLONE_0135,0.3809599377752712,0.1520303994763411,0.1661938495873362,0.617411878130655,15470394.422430558,1137691.1687216784,13804332.688521571,16790697.15990639,97.62094526562224,1.6215413560664105,94.81006480641156,99.75818141606686,8.973473188592274,0.3758195583209989,8.517952466565912,9.54039657374804,-0.0075055420982895,-181525.66038309407,0.4233055396044712,-0.0945463009655838,0.605340506614796,0.15034945604244737,9.306386039228698
CLONE_0136,1.0642238955041392,0.2033728879969806,0.8786413762328225,1.3808949690194463,13114627.337739697,797136.963652191,12080626.018769106,14630055.971363105,96.13520147818195,0.9613911051572044,95.0974675959872,97.76965575433763,6.415310699281887,0.4300607830923876,5.771584395070487,6.90740621236678,-0.0320800016981719,51339.296432523275,-0.0102162960956179,-0.1110093325445312,0.1569525909833981,0.8971911977183196,6.840536221167501
CLONE_0137,3.6369464555268665,0.1659457753319397,3.3900663409604,3.86549182278351,9083522.114805682,1115541.1452266432,7080135.89078376,10359927.72435006,94.28456273806202,1.0786246313826218,92.9344516822684,95.73415067703526,1.9625446783861755,0.360045387542692,1.319120477024025,2.435987963025501,-0.0464980161804274,300641.2074226133,0.1768308400836849,-0.1338269713639918,0.2783015801483912,2.6247785100386487,2.2578529710919377
CLONE_0138,0.9439414568514436,0.1207565052010146,0.7182352438018678,1.089525964265696,14500962.163815316,1239963.7265215716,12763831.592498489,16095315.015732544,95.99287151481836,2.2139531966834354,93.48565176004573,99.1922742216574,0.7047269719255612,0.281495369106281,0.3539741610256906,1.180376019147915,0.0058914854084543,288323.708492336,-0.2009977794689001,0.0278261383874262,0.3048384007366066,0.6561918527558668,0.834976675432723
CLONE_0139,2.1269002603815275,0.140780566091427,1.900348687309408,2.3061543156251023,11533579.147413531,801002.003160322,10544788.372259712,12993119.707884714,95.22004609067405,1.836963290548744,92.41132837739316,98.68331367888888,9.37715440381449,0.4417650638157266,8.905784472852266,10.08375921878324,-0.0332047693086652,-63562.71339794189,0.2138451583688501,0.0857903396113863,0.2829130793975746,1.5251723581454864,9.687644909767112
CLONE_0140,2.605867066354815,0.0874996013714792,2.4866288405255204,2.7105622111385705,10292750.937228125,638437.7943632504,9198046.659609092,10977200.589719215,94.28206356725826,2.246565544193274,91.18323593311536,98.1014079793852,10.5506084003833,0.3004917804241638,9.882583662486,10.84416002654832,-0.0123833924647145,-73071.06775011019,0.4399362260375397,0.0347613875239545,0.1474868048302378,2.221536058925798,10.948852530442613
CLONE_0141,0.8293414617952362,0.0943333303687189,0.7236961582596476,1.0014421588950315,14226575.163212975,678465.5177713379,13202130.074610924,15060957.657072129,96.1951487362107,1.4339522353273402,94.39004457781894,98.41983471351844,0.7488949592365288,0.444317904279071,0.0,1.553148736239122,-0.0158163176179241,25673.160231289658,-0.0937592713011128,-0.1241845325215821,0.0829426223421421,0.7605537061368738,0.8437896466107692
CLONE_0142,1.3049265652961917,0.1848344826012651,1.1040283492886978,1.6110626000129693,12975090.508171178,766821.4544007225,11903121.841939008,14391623.324846303,95.58324814130668,1.8396672182554237,93.29019335155822,97.6663084636218,3.5606391059656524,0.2988269801546945,3.0719660804909905,3.9241173431950114,-0.0441582672985309,183885.99037424044,0.2386956690442226,0.0125219016595078,0.4703876921534755,0.6911051698167545,3.6510568239196557
CLONE_0143,0.1139603829737557,0.1014682293875688,0.0,0.2545537452021599,15958961.539212704,702278.2816429775,14895464.2790632,16849559.36142436,96.18398158660428,1.4128742020685303,93.59731415473976,98.03141824762044,7.06255627644725,0.3553570661605004,6.448380777330355,7.53622003673407,-0.0012871382877032,216491.57831341095,0.271851472095658,0.090200613107433,0.1888346002453887,0.09244071961109519,7.328576020103594
CLONE_0144,0.6428921525510543,0.1348977739206624,0.4850007014594912,0.8706097499955553,14517273.957758227,357325.2959554017,14246320.235771695,15330669.13783252,96.29566666406632,1.7772741742878613,93.87519640575071,99.02507032897132,3.0846817962851056,0.3172421897809801,2.6810380860970375,3.7149951668596017,-0.0005802729945338,1338.5481353498235,0.1122027850185873,-0.0757699979895008,-0.0361773781165163,0.666150305042035,3.1809934880171937
CLONE_0145,1.2995530056250872,0.113968730807508,1.106755687154947,1.446000125611809,13531083.21320874,770924.1800392967,12251444.090543006,14550541.56126964,95.71774960192694,1.4057147267868555,94.1698304451272,98.69201682737813,12.823469380044592,0.1204534037030218,12.677475020167456,12.989258067286832,-0.0069660323204932,173085.9124271363,0.1147562394338125,0.0083886222600883,0.2853510395556654,0.9287242045122788,12.708762553014463
CLONE_0146,0.6700270088263861,0.1755368523567977,0.4192851371821209,0.9225948331202154,15632999.049027553,567380.2787251072,14748001.692780264,16381930.502831476,96.20934577925516,1.3009616753191473,94.56583972203724,98.56044602803144,4.623798109692227,0.3717004493908792,4.017682217534194,5.213535569593232,-0.0116472598231817,61182.18273179107,0.3983361992350318,0.0462054134671153,0.0965588034249113,0.6053300025917379,4.95008875066518
CLONE_0147,4.701103915056839,0.2856510575473796,4.199169215261533,5.089581338836332,7224050.750751441,629703.0452717901,6188299.711171497,8127200.590234377,91.68613797965656,2.691925402695725,86.74547858084037,95.78056268803034,4.387410920661675,0.2669979536035495,3.989381984513951,4.709935853742355,-0.0963380532428218,-17118.68419697676,1.018923352809071,0.0170728831438613,0.3054205161353431,3.265290330914297,4.295806345142547
CLONE_0148,0.5081799763842118,0.1226232342587392,0.2309366075805577,0.6014926883911864,14973710.563470516,431701.84465169394,14041325.321916722,15355981.597716575,96.11877515718358,2.1623954676223267,93.0650949287882,98.77478528334628,1.7381164450853868,0.4429621064606638,1.183458182237283,2.459225591766977,-0.0255530575563695,95304.13558840324,0.3606547304656795,0.0050097280182524,0.1509389443924042,0.43147582718742183,2.2722097793085743
CLONE_0149,1.2005636573635317,0.1706343429018256,0.9669362043804106,1.3932587080157943,13506173.6009192,902543.1153298938,12059697.733361198,15092205.729018012,96.79668930213091,1.628013309349702,94.31275977575665,99.0315103937367,7.73573248190348,0.3663715302125656,7.292273992282209,8.347508551211275,-0.0236378968195,189760.7252159111,-0.0213539389225522,0.0862365090570008,0.1409231994511375,1.0313763856231035,8.005490573713839
CLONE_0150,1.539886063168893,0.1928524838243866,1.3752042738232235,1.9320163755741249,13207822.04974807,863874.5034054082,11612191.123532409,14253370.76361368,95.75555875037551,1.248574471200924,93.69541620608088,97.67618544994812,4.701610315061935,0.403761298892564,4.087809960657325,5.396962281222447,-0.0382395536347773,55258.6322564771,0.2065891480222205,0.0445690507035355,0.4095246620744682,0.9092647435164691,4.617458857937807
CLONE_0151,4.002753099653241,0.2189792818703926,3.743349591360974,4.403655665684448,8693435.81696073,546713.1274111287,7694170.8279638365,9297039.880981252,94.0218493953268,1.817275359742179,91.9957362399213,97.75786325812776,8.20525855752803,0.3071203941366578,7.689758251376845,8.551457716244245,-0.0639556176491691,-48469.38836129829,0.5756806562299729,0.038879264035307,0.2948402119385798,2.8225805274136717,8.266068492905076
CLONE_0152,0.5403371544232869,0.1444238976126964,0.3194365071860855,0.7376076798181241,15502605.95880299,1079880.345106709,14554514.87159136,17362047.398913115,95.67899650390484,1.7992379490153585,92.935603944199,99.02008587382308,3.942731844314253,0.3416352136947901,3.3093934137324026,4.356450943781867,-0.0081258879341266,31603.521347872986,-0.2122300855965317,-0.0214122409535782,0.0043383435206893,0.5379929862304069,4.212234331250301
CLONE_0153,3.531898475991224,0.1954279857265744,3.2586641141318107,3.8084893346002815,9777623.02853018,1169408.2848166528,8206744.8534381585,11648220.154888667,93.77719639699352,1.7376015067628232,91.36507006877618,97.0457810950522,7.966603594417237,0.4580478371348145,7.382319399811565,8.579291299759483,-0.051811124243461,148378.9933133911,0.2802856173648013,-0.0567090757007242,0.1911015000492048,2.856947379207801,7.817866601934115
CLONE_0154,1.5778069391309766,0.131485025389204,1.437058632967535,1.7792420094732035,12727113.16311644,191234.05812674313,12486658.496971976,13117397.259073056,96.93023430640666,2.610817668740178,93.096222758616,100.0,6.0155724068481415,0.2452893748983142,5.587700435387353,6.379261456610461,-0.0373913484098928,8985.50085783467,0.9427214257174896,-0.0143986977725984,0.3185582708362142,1.075183488888033,6.058089866077504
CLONE_0155,0.6730475076376589,0.1933474398172809,0.4225003703971297,0.8986306819381102,14463609.515910264,778088.2958551211,13478777.05641674,15619138.292193674,96.43130467337632,2.3623414868374337,92.92626386541912,99.69422240941304,7.575990573309158,0.2782510490482813,7.248576618033322,8.117801721814903,-0.0377473412103446,-179136.09414414395,0.5362734948586189,-0.0661863949239691,0.0616155475841234,0.631577316904435,7.709020823099048
CLONE_0156,2.1817506896671257,0.210118058601101,1.9022294963573545,2.54472893419687,11921937.763210207,487918.2056589433,11183241.941010118,12492685.481313365,96.1007212950578,1.7671691131655347,92.185055341487,98.03163544919298,2.861649663322926,0.1924062855266581,2.506999773197505,3.1077610665420834,-0.0347717338176679,145608.3629348594,0.5095527901591084,0.0055243062779653,0.2233876105506787,1.694374616285091,3.3065789183897527
CLONE_0157,1.6533880432878072,0.1566211940378778,1.4407962263221186,1.9381002532050489,12211805.360610085,1105500.7606984463,10994218.914039206,13994525.386844331,95.49745799649808,1.255325421559229,93.6558659736657,97.28568021995768,2.291982815019918,0.2783577537063396,1.806764874947766,2.5832301086748206,-0.031120860142441,80312.13364230213,0.1018344582755566,0.008939066472892,0.2391865266855941,1.257919899950306,2.3410274250579666
CLONE_0158,0.9713720687658132,0.1648033968437408,0.7314692955875817,1.3024185855869663,14200534.944630004,999266.1973582868,12608368.229202775,15294786.73106201,95.16256125631736,1.6984519320622855,92.94118988224405,97.49473616238096,5.4012729208004755,0.2950884668057077,4.905540424339659,5.92203267017963,-0.0337224195504941,57864.74835189231,0.6297743821053974,-0.0853050575983437,0.248054204190121,0.7304191432755979,5.67911203111604
CLONE_0159,1.4530645646069615,0.1380268809453868,1.1982973118897255,1.6467011843775832,13037426.424500313,840164.7736831764,11455002.77263184,14344851.816342045,96.50467202865276,1.403738971740819,94.97366040856916,98.8410208832302,4.455906779423719,0.3490649225937166,3.826393990243621,4.973837254480417,-0.0274229240389965,109215.96656896558,0.4023545738664075,-0.0886782557364027,0.1965002497072994,1.1675370148208652,5.015349572562648
CLONE_0160,1.0830076602848049,0.1286918838070324,0.7879186733093569,1.1737299415378375,13956788.001587477,934808.8984973856,12830777.550323827,15524349.18638128,95.04833635258746,1.4881868509441825,93.2011046640656,97.73179189284804,8.982005540255532,0.4163152899770752,8.433235939813757,9.668275339209837,-0.0153968012703216,-142697.416355351,0.1036981355376497,0.1260501235374635,0.1977147853968413,0.8688810331484597,9.363114027352916
CLONE_0161,1.684986784464502,0.1525200175378179,1.4153371839420523,1.9495323593174612,12374195.321180977,928395.9169749748,10838555.341330623,13644709.29336387,95.7661277653614,1.6972026976190984,92.3558612759193,97.39198742684268,5.620004955068466,0.2864083460140273,5.0824992662278055,5.967338421951769,-0.0345148174861774,286569.3736257606,0.1414529995794032,0.0107504774766297,0.1036536875025835,1.5103316908616353,5.851992660359556
CLONE_0162,2.338372495917335,0.1460005393373505,2.1055260454008025,2.5226468687736183,11550049.229355372,1150041.121064521,9067496.224384662,12965495.75917332,95.01889064823142,1.6988866789849748,92.2735306921531,97.287461198836,4.97063221618088,0.3725044460789942,4.285846377743762,5.477947460307413,-0.0214292052062458,179502.1914931701,0.2941251244652055,0.0237546887157404,0.3337082633488651,1.5580382712420096,5.267329688507539
CLONE_0163,4.777876963309719,0.2101828018688405,4.49131113389218,5.178114203958818,7039205.05292363,696699.1906186099,6374482.010454391,8052983.248974677,93.67519852556318,1.2170913304573483,91.11379861063028,95.18530005577308,1.308997781213577,0.4640845917694838,0.5778644556755775,1.8827722644615184,-0.0711306925485001,68867.63879045757,-0.0780140805284323,-0.0819391295173881,0.1260588805568198,4.175583141876678,1.6292050245860388
CLONE_0164,0.6982583173636279,0.2085042560805196,0.3718647078092255,1.0478509977634185,15649724.991794724,601428.0338962884,14819571.10844114,16614425.426065365,96.91240620797086,1.2627687171453372,95.06224559278527,98.36034000643626,7.94835568917245,0.2852957197167179,7.516546397527715,8.318820445991326,-0.0202031923435848,113889.12603936098,0.4650648119869522,0.0352804005028478,0.4526572348420516,0.3821866382203444,8.271589888327135
CLONE_0165,6.351937474366236,0.356880790090271,5.900747874112729,6.893741330002961,5644970.925746081,497222.9492138168,4807762.430346071,6398312.769734939,90.66134461022016,0.9336415022440488,89.16076518482167,91.53170531975869,1.3890788188830046,0.2868504299282675,1.007459659282393,1.768827651323198,-0.1406265276948182,123273.5297495167,-0.0237837726688717,-0.0280019574571048,0.3991278128339057,3.8167025629647178,1.423960369157402
CLONE_0166,0.4464706509244335,0.1431045089352756,0.1600764289345441,0.6091035121002553,15873263.928135265,976630.5130783818,14565400.70942149,17154259.00551549,96.57771451725851,1.4467901259645768,94.19865065436404,98.60649536146708,1.6011672074121988,0.4449905996230473,0.9614603908932744,2.1246934997114595,0.0032089958313302,-194421.1554241972,-0.0189002201980492,0.0691372409825311,0.6242694527272584,0.16775266201305455,1.9303523053305152
CLONE_0167,1.3703993837881348,0.1767442327989601,1.1295327401177406,1.5811532799655297,13182814.4272702,539772.3058090693,12458498.002493516,14223009.892472483,95.54955464002867,1.8422996079696048,93.0693121256986,97.79873730842598,3.934400627660998,0.2529014857756083,3.4026249940135576,4.248402607250772,-0.0333248063245581,-69110.04114218827,0.3710370808056707,-0.0052779355405829,0.1629969975007615,1.1470283988537748,3.9934768385674593
CLONE_0168,2.242072108624982,0.112318945392031,2.0631348969162295,2.397439045920234,11328572.288685918,1024149.132221989,10161335.80177851,13328463.994923688,95.69802262921918,2.005243901957909,93.13940890509556,98.47436865482914,0.9373567647651624,0.2684092953373236,0.4470435841199393,1.1651399665331212,-0.0185047952954253,154298.75056275088,0.68796170011233,0.0285728457244355,0.2451317483675162,1.6924690526716966,1.1218071278540926
CLONE_0169,1.6887769885757578,0.188000649202151,1.4134256569035726,1.9191527858361837,12159452.584780456,557268.9192609659,11363783.725608516,12825205.883836558,95.50027219485744,1.2709714683035027,92.82844517113917,96.69529803611935,3.5297520838962493,0.2256349951012361,3.2025652283838717,3.855326611596471,-0.0411949273481915,133478.8950245416,0.287477504292259,0.0159775542446286,0.4558664700128411,0.9189201841548111,4.066460002152565
CLONE_0170,0.7898425779300973,0.1575207620406097,0.5346953316991957,0.9488531691025688,14611676.384629477,946240.7579393726,13355562.161047034,15882797.709207252,96.99803077089256,1.6376403380414,95.623089603941,99.86735329040992,3.646337670516828,0.2413109085800899,3.3436373101021744,3.9222170462867982,-0.0331414175585882,27618.618898317687,-0.0185358364891997,0.0164723081035837,0.3688222501998014,0.49853106103430667,3.6540485069221207
CLONE_0171,1.317603684458071,0.2047783040906032,1.0643071245208404,1.599585778802412,13355781.144393023,785989.153501752,12324456.938386578,14536106.328486454,96.2193170044332,1.6004296791258206,94.0709167260645,98.20051920339024,5.146483638898626,0.4121318808539831,4.818676918368156,5.971360447833625,-0.0519758362730548,159159.41847691752,0.1841614741878685,0.1172404322358968,0.3018562577874834,0.9198767670205579,5.21567703539523
CLONE_0172,1.023770458145901,0.1932393443114146,0.6148918211319597,1.2398658949626091,13812306.70005619,423448.1629813579,13002488.2499671,14332507.136565058,96.01273861242504,1.2979775932387925,94.75151526475022,98.80865045043775,0.8839723977343058,0.4608683426127962,0.2072545729797785,1.5017852648444665,0.0143131291046869,-21407.038935262302,0.0885234203204097,0.0317949423779948,0.2307006557548608,0.7875859421091874,0.9593569344560671
CLONE_0173,0.9981483786771967,0.1530359262307171,0.8091417436374364,1.243626989398537,14159118.104682865,851978.5552605462,12882878.298126357,15329782.919790749,95.12395491972416,2.1002543345808373,92.3111418811602,99.17379505993712,1.4051816246006217,0.193497263673605,1.1204093570667175,1.732392622618138,-0.0025221745908173,41928.72476898552,0.0505238434647047,-0.0249840967363732,0.1898997792976703,0.8086002218600697,1.5244336974849158
CLONE_0174,2.4017452780187445,0.274811822349034,2.010499187378151,2.9239786899632554,10852496.150854612,1054983.253489978,9126892.550650084,12626891.113435686,94.53534367602596,1.9642656649570025,90.93819507340356,96.48211059049764,6.788953761381954,0.2603511453291786,6.37023573211406,7.040287473256047,-0.0726032113191655,358512.6042283903,0.3872541472166542,0.0293132388420743,0.4797187139177121,1.2495831220896545,6.772513001133566
CLONE_0175,1.8624538254931309,0.263392432775914,1.5179878079755544,2.228543056839277,12217393.779797671,1024128.1957898034,10496010.996947344,13458707.124654464,95.28349883790246,2.072326749195155,91.8501010002174,98.4306765444241,8.971368039122062,0.403499721510398,8.314801930593601,9.64706102167954,-0.0263449862340286,-76821.77750803457,0.1714815914040278,-0.0321922157069788,0.3914056686116762,1.1334788406676177,8.982521031032244
CLONE_0176,0.8709530978262495,0.18291506570556,0.5428794648984289,1.1225360077774134,14120859.789536992,991039.0438617608,11858218.57350507,15117116.49520891,96.20962238270778,0.8690493594280553,94.65378472978216,97.14546614679396,5.30470410779875,0.2094534802156406,5.108608066526249,5.6700742672610875,-0.0139295653658709,79450.4659704033,0.0736211382664096,0.0528092640575462,0.1222300215750734,0.76449648188807,5.555268047631267
CLONE_0177,2.8927171057092735,0.1535823153544408,2.7204262963294497,3.105688325168594,10218328.427828126,785178.331582658,9003732.266658202,11760677.291392809,94.8611498259372,0.4896698022779059,94.33691082368166,95.6354000602908,7.418081849177904,0.3164212113654683,6.968790469452955,7.9048207775123505,-0.0112622636554148,-49721.91742972826,-0.0298019731576876,-0.0638033482001485,0.1921557814186761,2.3368647898385375,7.650742387313346
CLONE_0178,1.85129005718528,0.1674244581096229,1.6295572366205238,2.068178230166083,11855498.989298915,882959.8137400413,10410984.60826965,12932506.76151674,94.44057566395009,1.694302493864548,92.04889606733845,96.63236939855902,5.124689323768362,0.3887480852143087,4.388575266308813,5.61106527346831,0.0154427556051213,125539.07111576753,-0.0864032616418838,0.1204552311600941,0.0187692362943772,1.8165427566525387,5.312906613281423
CLONE_0179,2.4573444592638385,0.1944829438173847,2.22596331034044,2.7481549537979286,10800084.640807398,1101292.463925572,9175165.380184377,12889367.049066788,95.36813734128307,1.3557929388460672,93.12112387802276,97.41687703400224,1.1151495581167596,0.2700424011311567,0.8896083662089328,1.6570588835870457,-0.0574261900694005,246178.9253220368,0.1898224103166748,0.0500896094557646,0.4152542530106129,1.4369217214424648,1.301939384592115
CLONE_0180,2.3184117466712357,0.21993691097598,2.1083404663970247,2.810493878020718,11179327.290935118,499121.3424234008,10422437.254017688,11706043.9383017,95.07504888080624,1.361404780008716,92.80875974653142,97.03415746347832,6.43522492674,0.2829579417029839,5.88945962890719,6.809545657619233,-0.0547114732569229,98449.13984275536,-0.1324785396888809,0.0102036447100127,0.230619763654641,1.7837401775997719,6.312144894039429
CLONE_0181,0.7526202307286263,0.151683392133802,0.459172402237249,0.9487424763610242,15019808.761622736,250657.90837963743,14612344.37477446,15341082.715557272,97.29900965760557,0.9459132254790492,95.74545827599822,98.41917875004089,4.836598321361274,0.3516344351248546,4.434246377629067,5.504403696573216,-0.0029013601303359,24471.93834173225,0.0261652309587703,-0.0983297970796109,0.0794310629108712,0.6928388058336263,5.230229992470776
CLONE_0182,0.9780889459484202,0.1392278297299345,0.7806484255781241,1.2007927492048458,14381539.954810996,911836.18473417,12924176.085738009,15719663.735340016,95.98351114304546,2.405121943056306,92.66391615435398,100.0,4.600195142643559,0.1237318831434213,4.403829816983637,4.796273219223884,0.0340838407252027,-26274.04427654301,0.0359414202376672,0.0002081200386702,0.1166548652155411,0.8639901117899964,5.013389728441866
CLONE_0183,2.369025162069857,0.2327352355465321,2.034962777523836,2.5934193699628683,11241488.333504278,839168.0953235576,9682597.040221414,12260734.663463768,94.93051530111876,0.9895618841997716,93.62934583592396,96.15736754431704,2.469624643944804,0.2326979995616659,2.125834118565439,2.8521690902963313,-0.0804229109354079,250355.36123370205,0.2375400693367493,0.0515085839481521,0.4450814320669091,1.3146160503332633,2.4069291005441333
CLONE_0184,2.217865212150166,0.2081206465054307,1.911947341488601,2.5087111884925823,11063164.804643575,902443.0377390998,10068013.18977466,12591387.998397823,94.8187272168614,1.1436293185828843,93.17843172839154,96.35179058204636,11.7051376956856,0.3233838105195242,11.111778952208573,12.062037915813663,-0.0551329350805916,266204.77012724814,-0.0707055058941854,0.0073654713374721,0.2569794177495589,1.6479195012848145,11.814722273404481
