clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,titer_p10,vcd_p10,viability_p10,aggregation_p10,titer_slope_3_6,titer_slope_7_10,titer_curvature,vcd_slope_3_6,vcd_slope_7_10,vcd_curvature,viability_slope_3_6,viability_slope_7_10,viability_curvature,aggregation_slope_3_6,aggregation_slope_7_10,aggregation_curvature,qP_mean,qP_p10,titer_cv,vcd_cv,viability_cv,aggregation_cv
CLONE_0465,1.6955847243327653,0.18391741691036512,1.4475212474701649,2.0033106935976153,12522500.59021493,990959.668929593,10713840.117989441,13755915.399352605,94.92851708137657,2.057079985925216,92.22210975076806,97.79818752447551,2.953827381795465,0.21873501784087018,2.6272271888395657,3.1609042008228356,-0.007754443340881521,111602.35744566296,0.45065628004233976,0.04885992167107082,1.5579835772857542,12421096.426136008,94.69953383670791,3.0898839574509513,-0.018061528868493274,-0.1453159875325029,-0.12725445866400964,-259916.64705218124,-247673.7823997731,12242.864652408141,1.1157822939837692,0.6173338398289205,-0.4984484541548486,0.07547307307054027,0.09087246966795227,0.015399396597412005,1.3540304607034264e-07,,0.10846843225381768,0.079134327987489,0.021669778999498474,0.07405138807869745
CLONE_0466,1.8467400470825384,0.19527112731378926,1.6103145015747722,2.21162384303528,12531948.506533202,909271.3468810915,11144088.262605442,13476721.589074388,94.67266626417302,1.6376817251963203,92.57672965236485,96.82865730719462,9.7046422868104,0.2778221281914929,9.29624655243758,10.107418370275496,-0.040274219558364924,49265.959473574476,0.2911283201116169,0.03904035183912821,1.613735440941508,13237739.486155335,93.85627288133402,10.05625240530133,0.0651654469109519,0.010151947856725968,-0.05501349905422593,-544079.127637603,273831.9550665369,817911.0827041399,0.686752041207289,-0.15899402665933215,-0.8457460678666212,-0.0346038318976265,-0.012464881946263103,0.0221389499513634,1.473625626629242e-07,,0.10573828596858467,0.07255626261208037,0.017298358542150512,0.02862775566086076
CLONE_0467,1.1003478646722422,0.0862674354409499,1.0030706561153364,1.2252606692735224,14175673.100703273,1139064.8541812934,11546985.795061387,14961991.421927191,95.37944010564664,1.4340112514065082,93.10700231829462,97.39348682620043,3.4078985452386545,0.3317990892186149,2.999261492608866,3.9389393309228193,0.017045454630851428,197213.5356719039,0.3110302807660363,0.030226696832747306,1.1522873587502103,14755872.745870885,94.8258687773914,3.419173798518585,0.06725839369914617,-0.0046469905767642945,-0.07190538427591046,523908.20262834174,344674.789370132,-179233.4132582097,0.674630928637107,-0.9436227165123915,-1.6182536451494984,0.10740303061909963,0.04121515892065685,-0.06618787169844279,7.762226575453778e-08,,0.07840014792798822,0.08035349334662513,0.015034804668627713,0.09736178607336365
CLONE_0468,0.8158598579865305,0.15571150508635528,0.5723886186349914,1.0668541076047637,14426287.707260445,479446.9630390965,13783489.544300718,15134664.984656887,96.08772690981266,1.434430668290335,93.80321596355752,98.15902403690467,4.61952278868549,0.337546171752575,4.150872966935414,5.0402801060940545,-0.01381335749584909,124323.16133226379,0.06929307311588813,-0.022047762307025133,0.833734701136051,15134664.984656887,96.33899672844535,4.870926064284869,0.10822014669467155,0.004619004622701494,-0.10360114207197005,-139883.08615682236,377784.08964601404,517667.1758028364,1.4910896723159088,0.08046142912715593,-1.410628243188753,-0.1795543427631498,0.0794417165956116,0.2589960593587614,5.6553693822141464e-08,,0.1908557007324539,0.0332342576807061,0.014928344278783432,0.07306948945164876
CLONE_0469,2.508988186165033,0.21455634412640628,2.232794250882049,2.857952104616299,11070080.794114389,411238.5350160037,10361205.691143248,11637674.673506824,94.91158891916753,1.6894454609447143,92.43695493985366,97.80903852604784,3.140287316840029,0.20823809115803787,2.8322987034955016,3.4426184377733007,-0.06953635831129526,53765.969665942015,0.4580269071888007,0.033773166225710076,2.356681724107576,11102586.8982686,97.80903852604784,3.4426184377733007,0.003034729366208543,-0.02719700436122637,-0.03023173372743491,189576.44663476644,186035.28752062737,-3541.1591141390672,-0.37223612194996286,0.5967126550326769,0.9689487769826397,-0.03201745317494479,0.030576473839719814,0.0625939270146646,2.2664587845636884e-07,,0.08551508740614626,0.037148648023837924,0.01780020206347771,0.06631179573124837
CLONE_0470,0.7939318889213085,0.20899315055961565,0.3759401553130215,1.0195776586648055,14459587.514912833,845569.1013271614,13232952.8801461,15605780.961840583,96.59488288430893,1.9111058928150906,94.36199674556656,98.76324900176583,7.794677661189266,0.24589327249600268,7.398493503431306,8.1621190997098,-0.007782846664232983,247014.01104044568,0.5261496297995029,-0.004703703685035371,1.0195776586648055,14975696.884484267,97.13059857359949,7.665896292526429,-0.019834444795923216,0.1791994448747796,0.19903388967070282,478931.58324111445,-114875.46905594075,-593807.0522970553,1.2361066961521532,0.5461432713758282,-0.689963424776325,-0.22700757072600516,-0.05298994773298198,0.17401762299302317,5.490695278150156e-08,,0.26323813567978765,0.05847809285396885,0.019784752936490693,0.031546304177373696
CLONE_0471,1.591557594851343,0.1197399156440538,1.437440292482328,1.7593874683444755,13289567.989138601,1020258.9536522551,11917802.803693257,14815444.846511897,95.62271618043994,1.199065057884698,94.2113795915057,97.88044490337273,6.421500921980192,0.29214247476018823,6.043650820810954,6.8073719042078,-0.015941891065544014,-31991.398700222377,-0.061476023113749834,0.08609701316844476,1.437440292482328,13843506.28431058,94.64105142185853,6.802110823791381,-0.07682306053216044,-0.022250478480820082,0.05457258205134036,-682696.8044100294,198496.2495964823,881193.0540065117,0.431971563635248,-0.36129156527065315,-0.7932631289059011,0.10656136615501967,0.20192845994835706,0.0953670937933374,1.1975991967173824e-07,,0.07523442189976386,0.07677141608260704,0.012539541918151794,0.04549442229537298
CLONE_0472,1.0168245073894004,0.19873997008547414,0.8313860109339036,1.3834128775266523,14248995.947518753,1101358.1187526449,13057400.853196291,16327814.2143842,96.32900845072629,1.3908827996206627,93.55899285292259,97.64161415668558,2.6241324418863283,0.34697061422434045,2.1554213176716286,3.1829203808369,-0.04579863251045899,29322.817233119535,0.37147353227240604,-0.016324312965357107,0.8699108023928253,13221038.114639053,97.47411398665592,2.1554213176716286,-0.02496282266604898,-0.00023589444570819548,0.024726928220340783,-165793.53113633342,-1035493.2454155358,-869699.7142792023,0.6088524646697051,0.2934120852267334,-0.3154403794429717,0.061161271799722104,-0.32198058834991033,-0.3831418601496324,7.13611338745917e-08,8.073530793176191e-08,0.1954515931173496,0.07729373513818913,0.014438877986766373,0.1322229810331911
CLONE_0473,2.019373934465587,0.16492972723669638,1.823823192849412,2.3095537721238135,11928875.372693887,861748.6046296048,10738737.874082122,13551680.066478316,94.74089863549595,1.4842593432555753,92.65549184671211,96.68696286933836,6.230359948033755,0.175873789926521,6.021279061324601,6.486800802118169,-0.04850569430933583,267020.5701391057,-0.022115769940066206,-0.014580738000063482,1.9090356024611292,12210033.276871443,95.00060351648612,6.144227949939488,-0.144514067462178,-0.0369477041027474,0.1075663633594306,114891.30079060298,130868.99256982027,15977.69177921729,-0.18200673830955788,0.8297270605110658,1.0117337988206236,-0.1467253462809918,0.0025697002183098544,0.14929504649930164,1.692845194013921e-07,,0.0816736931878197,0.07224055727853554,0.01566651113317402,0.028228511894211935
CLONE_0474,1.759493918148417,0.23084832678614825,1.2921760448578656,2.000756330055446,11876696.534884196,851285.3444259178,10742248.764716268,13179123.797726206,95.87109170295709,1.0939927363569175,93.93370963405555,97.06144196526772,2.634931092772189,0.24076714586161865,2.1082645773348236,2.819325411873865,-0.06345943548745966,233918.00970536558,0.19181915368054903,0.0009461158246586942,1.6032533698414584,12514811.919052102,96.10414783250684,2.793526890132402,0.05697293572967464,-0.08315152820114295,-0.1401244639308176,-159444.4898759506,451163.0063165758,610607.4961925264,-0.2588488937196397,0.07132421007755324,0.33017310379719295,-0.23385160017816242,0.09739241500279362,0.33124401518095603,1.4814674374986655e-07,,0.13120154850996998,0.07167694669351238,0.011411080409255033,0.09137512037058032
CLONE_0475,3.056932237974782,0.16549385159023858,2.815343329569138,3.293195391074148,9502248.64704783,944084.9427770094,8067454.327627453,10679810.169588258,94.43921729685667,1.7893057719557615,91.65559829089297,97.07063834007106,4.418831745227572,0.26659142022672844,3.9008773179698344,4.630444041923882,-0.041986650919824356,-111840.31995823813,0.032271161346685735,-0.04462092003055515,3.0010876341713275,8573520.097736763,91.65559829089297,4.6077551105938035,-0.12910800154573498,0.039721830435182584,0.16882983198091756,385472.63770379237,-587093.6761445435,-972566.3138483358,-0.04173629761531526,-1.7179178188740696,-1.6761815212587543,-0.0968613248774773,0.02628183599093788,0.12314316086841517,3.217061930835195e-07,,0.054137232575930776,0.09935384537325474,0.018946639152168942,0.06033074702478134
CLONE_0476,1.1377878333439868,0.15277207562988923,0.8717392705786893,1.4086645887533489,13405980.892074184,581416.8456953757,12390098.0344729,14158169.085025178,95.79605329140263,1.8049394678464385,92.79043781468377,98.33032907966616,5.808763512552895,0.12440973894937678,5.605480187959775,5.949601133311293,-0.015706447504399593,4499.254790411354,-0.30253577516795166,0.028519328217991087,1.1161784988142702,14158169.085025178,92.79043781468377,5.879611060410831,0.056067843036952475,-0.005580838494178268,-0.06164868153113074,89363.30336804765,-762.2731742172083,-90125.57654226485,0.04124087256708009,-0.9687674851354718,-1.010008357702552,-0.05509471795208968,-0.026011230433115717,0.029083487518973963,8.487165859058205e-08,,0.13427114530361706,0.04336995930220353,0.018841480476624022,0.021417594064400518
CLONE_0477,1.2661104715914313,0.13399081706772525,1.0762667988788774,1.4581038681224978,13503172.455075704,623877.8001930916,12388338.575978111,14086808.915824972,96.20810891687863,1.4875393713964256,94.52022152866935,98.67522417333012,5.625607200000688,0.24962137617851307,5.187442522675898,5.96348718281947,-0.02667116476258004,110677.21862646464,0.248341912260909,-0.047600044810899494,1.0762667988788774,13843479.466549784,98.67522417333012,5.187442522675898,0.062010783575263864,-0.03207925957225085,-0.09409004314751471,127080.7274237857,62132.78654191406,-64947.94088187165,1.1708682715506025,0.7670044841790234,-0.403863787371579,-0.06697758137900682,-0.22275240406036842,-0.1557748226813616,9.37639266478829e-08,,0.1058286934421113,0.04620231299486827,0.01546168392797493,0.04437234368835958
CLONE_0478,0.6923565375457208,0.16029798889823207,0.4876349510754682,0.9822061093572527,14581868.013695462,668069.3934720561,13410614.085506015,15407399.804488515,95.63254449493007,1.7822219253231324,92.7595309056541,98.96175640219349,4.667041304722259,0.32912946560802503,4.256007311054282,5.300330424212874,-0.004128578549170094,-58379.19476797206,0.5432501482842989,-0.10131472694066791,0.4876349510754682,14482229.274095323,98.96175640219349,4.256007311054282,0.01283623539561597,-0.041699917530445316,-0.05453615292606129,-328804.1228661832,-377690.65766317036,-48886.534796987136,0.45190735964097606,0.8750595671836539,0.4231522075426778,-0.2249897376216243,-0.14056688496723804,0.08442285265438626,4.748064767116609e-08,,0.23152520410211533,0.045815076151052625,0.018636144575228573,0.07052208113188957
CLONE_0479,1.0982515243858115,0.18774622001434152,0.8033105939439701,1.3870297151550761,13619638.20666877,377573.0654618004,12838886.470675178,14106584.600472119,95.44039622719977,1.8993243664463728,91.89955639875389,97.74566785407839,5.459469513836281,0.28439605349401387,5.017307569325481,5.854550595473048,-0.01219561603639744,35522.361217013204,0.49970815708264354,0.03869783795230716,1.0474578469173685,14106584.600472119,95.84894294262311,5.854550595473048,-0.019043363264662928,0.12211580535426103,0.14115916861892397,-255065.88372155826,174859.7581897447,429925.6419113029,1.7558047123864642,0.5671407635762602,-1.188663948810204,0.003617204285309097,0.028726910235892928,0.02510970595058383,8.063734937159046e-08,,0.17095011085769898,0.027722694225234563,0.019900633709703516,0.052092250487187186
CLONE_0480,1.9739605017838966,0.10825501425802725,1.7556536585746054,2.0633419603663476,11723404.62294712,738584.3546907427,10567380.959214011,12650599.114702323,94.75858651414181,1.5526634752179902,92.64329766612079,96.81673677810005,2.6682628751194257,0.4176889581955158,2.007345341284505,3.1646239295652654,-0.009188399283966264,92533.05697474834,0.44430440715848324,0.03845351463534777,2.047658831730006,11684504.866668986,96.81673677810005,2.9169379375789672,-0.08977196265883738,0.0024131145897417026,0.09218507724857909,764609.2304127133,-238266.3856542481,-1002875.6160669613,0.9572981586199982,0.6875869121172826,-0.2697112465027156,-0.2760983352325701,0.07410022640720029,0.35019856163977037,1.6837775077046407e-07,3.3678525955449133e-06,0.05484153006372422,0.06300084134646813,0.016385464708993783,0.1565396580426062
CLONE_0481,2.5963299127963224,0.11175027087954295,2.402994319357164,2.7774700990031813,10332648.560772615,822847.1372270506,8763057.639360901,11248462.035226898,94.97987441987185,2.005427528536252,92.57286701804873,98.15930724765644,6.231211254743918,0.5347408819509762,5.056835359973791,6.842546810760923,0.0047732613458254525,127345.43413080726,0.3397625813554141,0.05226661944094691,2.6315500509964953,10073668.77976467,94.32649766771416,6.369836125805399,0.04235428333908099,-0.009417071080380627,-0.05177135441946162,-165427.13944590194,-261495.18239287662,-96068.04294697469,0.17293872370746005,-1.2319274958847037,-1.4048662195921637,-0.007304359633278696,-0.15911197534402585,-0.15180761571074716,2.5127438502584506e-07,,0.04304162975811616,0.07963564543857116,0.02111423647129564,0.08581652266372018
CLONE_0482,0.7853582258543061,0.14384923351655962,0.6148144588026809,1.0320064185955324,14598022.207019895,874380.0013238075,12827206.361469388,15692593.17102553,95.7747080667232,1.4244182145874846,93.33844364023693,98.07163829318303,6.3177832477061715,0.12740004395016816,6.1099552425051336,6.531267190159803,0.0027193611976976026,162173.037041387,0.28284893179209863,0.0042155360300149235,0.8318660515913864,14822821.731821988,94.91912430230701,6.531267190159803,-0.07229545386388836,0.07539473964410011,0.14769019350798845,403197.27295908396,238279.83653970232,-164917.43641938164,0.5242965127606755,-0.23796926405123436,-0.7622657768119099,-0.06873072965822666,0.1283956854607796,0.19712641511900625,5.3798947194137236e-08,,0.18316384625234908,0.05989715517101595,0.014872592601172586,0.020165307819995027
CLONE_0483,2.685759400322338,0.10039712329381735,2.5315655819439806,2.8122178332080563,10491495.024322871,1224301.780642586,8501953.325995859,12143863.018768748,94.26120566798927,1.293711077206507,92.9104493686568,97.02557786925057,2.240653528681965,0.2684329439540494,1.7792769330820126,2.4946708726929248,-0.026934702184943825,102907.54983040463,0.2897061029202216,-0.04293485093991124,2.7188039829129806,12143863.018768748,97.02557786925057,2.4031653546833995,-0.01096770358816235,0.02764911614313545,0.0386168197312978,-245716.06970258936,20254.96468150372,265971.0343840931,-0.34055122396850773,0.5017663596358809,0.8423175836043886,-0.09454508115296742,0.003919073909323797,0.09846415506229121,2.559939640724062e-07,,0.0373812796650313,0.11669469201522147,0.01372474570025706,0.1198011831807617
CLONE_0484,3.814630879704007,0.09357929368408295,3.726126537907401,4.0060892512742,8637669.772933826,631369.2618857165,7672072.892180034,9597185.733961562,93.85063837151493,1.5957778267558855,91.30198012399259,96.28389411435298,6.478194026802629,0.18352603530068562,6.171443998633275,6.685012633943703,-0.03138260809815477,136116.34218114545,0.6153954773702655,0.003941676821995227,3.7378471939411786,8736183.642949829,96.28389411435298,6.685012633943703,-0.02918889239752252,-0.012705824479443793,0.016483067918078728,474724.7387440175,67069.03666850612,-407655.7020755114,0.9586620901179311,0.6473682370514944,-0.31129385306643675,0.0657662280103543,0.009482615278392168,-0.05628361273196213,4.4162731152991843e-07,,0.02453167727379496,0.0730948598966025,0.017003377434918168,0.028329814530568598
CLONE_0485,1.8767569663530768,0.12180558254754827,1.6375792072953277,2.0632040591547813,11926066.913025465,718064.1398392193,10822027.580166286,13215650.9667739,95.35923280864846,1.9754042459328216,93.13924624351851,99.01120526289498,6.401070887387089,0.18346128346452223,6.1957630703623865,6.651576767989104,-0.02324647943729764,-9628.99676137882,0.6684080563378142,0.003587429804854501,1.823472992173728,11278119.607837016,97.29971421460381,6.512628013757799,0.007117291566939377,0.0008082012979202341,-0.006309090269019143,-106059.37471592173,-231766.6209423877,-125707.24622646597,0.814130558901847,1.2895990875021224,0.47546852860027533,0.007831234836837857,0.05077446480365612,0.042943229966818264,1.5736595979545543e-07,,0.06490216083723366,0.060209635337108554,0.020715395748579786,0.02866102979696104
CLONE_0486,5.268206809467949,0.24877398004179885,4.936307579850882,5.57174927089854,7201673.728992481,1017088.8822689095,5369613.948213391,8663975.961221358,92.57353647596703,3.937883820279333,87.34213276050932,100.0,12.679925675732116,0.26167026006504956,12.170354455724615,13.04617358045954,-0.09144811237096102,164842.18589643465,1.1195429671784318,-0.012187097949162133,5.069011243848462,7327473.64869873,92.9853649399444,12.690187606185658,-0.024617531758797485,-0.039615117024757125,-0.01499758526595964,823672.4392884275,171315.59273651795,-652356.8465519096,2.5700546496021563,1.2713917377777058,-1.2986629118244506,0.1011099591097111,-0.07698584892702272,-0.1780958080367338,7.315253380973389e-07,,0.047221756660631456,0.14122951421338562,0.04253789981610033,0.020636576801488594
CLONE_0487,0.9369227612824026,0.2222250118855555,0.6250481281020809,1.2570030380016974,13813178.821242992,760894.8984066813,12500279.30952852,14702456.282237008,95.96841460691495,1.6574084909793918,93.35670438893263,98.66318962592582,7.959962947669472,0.23784564295983324,7.6968406305210975,8.357228235192283,-0.05595416884486135,-74522.37078707997,-0.09626382991718498,-0.03168485122417576,0.8869318856015034,12500279.30952852,95.93425350413057,7.6968406305210975,-0.05967670703149227,0.10629034814338303,0.1659670551748753,388336.53445220564,-313554.5422150028,-701891.0766672085,0.8186018565134441,0.9248007576358928,0.10619890112244867,-0.05273573836956329,-0.1442250231378428,-0.09148928476827951,6.782817868407879e-08,,0.2371860529294874,0.05508470629776523,0.017270353977929503,0.02988024498274703
CLONE_0488,0.6102328269371247,0.16101134289781763,0.4014947485667619,0.8902347267434803,14609280.804464055,356152.3926450192,14200350.757588044,15206219.12759687,96.43606588858503,1.6753893545637344,94.43890773727976,99.23678683735369,7.151163501420524,0.3550035870188502,6.721711662741611,7.728596099688167,0.02287736266481278,23992.34692588916,0.3420743421239472,-0.015106897446749893,0.5433829019963363,14827239.660016147,96.96440802871606,6.942114879468761,0.14187150107976,-0.06714645912778286,-0.20901796020754285,-13159.077674059043,203230.35736157064,216389.4350356297,0.6987363348381667,0.8091814520395572,0.1104451172013905,-0.23655514908744218,-0.06071181381158114,0.17584333527586105,4.1770216830294616e-08,1.8928990612061132e-07,0.2638523126363294,0.024378502775865066,0.017373057881498195,0.049642773081427755
CLONE_0489,0.4335479239074482,0.1425644393916363,0.19984657381469753,0.6272957417200962,15532446.370306067,758625.6208289667,14497085.057049254,16581819.556073915,96.50187316391194,0.6574796456429978,95.64438004885429,97.58390421033567,6.098652586596387,0.2917176756402972,5.792208154363775,6.620191335548182,-0.004615646313524411,-174152.62340450363,-0.1058712685587948,0.09183906314352575,0.5861038899774136,15499639.827658212,96.0580834667456,6.620191335548182,0.026765461387440456,0.10620175434790508,0.07943629296046462,-53223.80513625854,265923.00493026595,319146.8100665245,-0.217035796751481,-0.12628692466024594,0.09074887209123506,0.14727158229366072,0.13340625377580573,-0.013865328517854991,2.791240436769041e-08,,0.3288320187948548,0.04884134815229482,0.006813128326736534,0.047833135508259794
CLONE_0490,4.121958500688281,0.2287855135849714,3.7514156613509555,4.430559806764725,8349687.3846073095,566959.4252121557,7497435.520758097,9104833.155697957,92.84297061912444,2.1693588594217914,88.6756696430152,95.67570255975912,7.361090947742746,0.27946088067235564,6.850542103124659,7.751109716290606,-0.08250715420517925,30558.516162052336,0.19985303950640762,0.0031324500708345,3.9544206633979644,8188086.456298801,92.68246821083227,7.480266256777573,-0.04354108045362727,-0.07853716351860231,-0.034996083064975037,293115.8538913219,-149761.03208389162,-442876.88597521355,0.7646919287966106,-0.9898536100136888,-1.7545455388102993,-0.10032935553571663,0.24223246197803294,0.3425618175137496,4.936662069872379e-07,,0.05550407979392925,0.06790187453692556,0.023365892376472127,0.037964600983511385
CLONE_0491,2.195805624445548,0.19697121174646626,1.9824372232401941,2.644879339949058,11328482.507037666,977708.4615539652,9297026.442999974,12706558.177864714,94.92251470340638,1.4610839842718704,91.92424426619564,96.13005265634717,1.8855129687291998,0.209944726616269,1.5601613579423068,2.223654631306851,-0.04557731146296948,194766.54959435106,0.22970258200508376,0.020757154080856925,1.9824372232401941,11246763.207772989,96.13005265634717,1.9584784756229652,-0.07449886128750009,-0.04388952415681762,0.030609337130682472,237594.23989537606,-56249.76471903696,-293844.004614413,0.3797214925442143,1.2388846352398912,0.859163142695677,0.09456658565392446,-0.057781927142618685,-0.15234851279654316,1.9383051728962228e-07,,0.0897033915315246,0.08630533356489511,0.01539238597736018,0.11134621187274123
CLONE_0492,1.3654061895935148,0.1431227391427609,1.1827633411507892,1.5708337293805485,13402475.580125503,749523.5959860446,12189807.210911063,14689428.372272728,96.03215300772641,1.2592044778094553,94.50918690075893,97.71027674101721,7.174954699446905,0.1355089063868307,6.9900732388062075,7.450181038059383,-0.025352600585004537,211492.74826652787,0.12045916687708147,0.01751356227482748,1.2732255507713326,13919297.776164621,97.71027674101721,7.450181038059383,0.0008117196786656943,-0.0696142751676452,-0.0704259948463109,461946.1080213013,-59802.90365606051,-521749.0116773618,-0.21927007432782897,1.1083095625641008,1.32757963689193,-0.07384368617017552,0.11763223370481433,0.19147591987498985,1.0187716302339487e-07,,0.10482063149321764,0.055924264999035786,0.01311232163768141,0.018886377969520876
CLONE_0493,1.6446472177529752,0.21715368579030472,1.2753396040039866,1.9253969546154501,12474159.273953583,713955.9093096597,11221007.577417456,13178087.324087456,95.13468605990235,1.9805106166332096,92.77806655570068,98.47405914849901,6.992780717877578,0.1884423239454624,6.624105912183025,7.23924972618516,-0.06314283431177287,257172.9331148197,0.057598502304306624,-0.05692614308535633,1.2753396040039866,13178087.324087456,95.51866044847881,6.951784361561085,0.050948647504943205,-0.07408692067832033,-0.12503556818326353,353519.09691946045,18626.72674687656,-334892.3701725839,-0.2532741842128877,1.3094349862492958,1.5627091704621834,-0.049669553707496546,-0.025940118873549856,0.02372943483394669,1.3184433368483979e-07,,0.1320366357685861,0.05723479183085475,0.02081796554587195,0.026948124290062048
CLONE_0494,0.6955336928295807,0.15891409930997724,0.4558008081231626,0.8844064148441559,14538775.304172263,954962.9629667739,12846340.932693895,15703896.979669424,96.04251316437173,1.248132902608163,94.66360351100649,98.8310959440188,4.248706425924471,0.2626798112380466,3.781879856183888,4.652022224750888,-0.0321793699656793,222700.40922899597,-0.05584179339986146,0.02226168451178149,0.7400037743105637,14815940.60351929,95.16399155086756,4.148117465766538,-0.04581663242581322,0.05789831192561768,0.1037149443514309,545581.0102576027,58434.23890521544,-487146.7713523872,0.6235775219516292,-0.31243975115697226,-0.9360172731086014,0.19750614417558132,-0.008033138674525283,-0.2055392828501066,4.7839909364991696e-08,,0.22847793100432356,0.06568386559304781,0.012995629346548368,0.061825832345915634
CLONE_0495,8.25913229067652,0.3487609344751509,7.856547439192857,8.87381145169914,4000783.2089258856,1057688.1951740312,1743370.2123070918,5187447.7259835685,89.6072781072277,1.5250915482941032,87.639703672153,91.66139446289539,9.220005412704024,0.21831715659979825,8.810317232938422,9.494308712786227,-0.13879612929439203,192619.7931181368,0.1960114268780301,-0.03553852734033978,7.856547439192857,4230926.475525469,89.17766208988373,9.174714016539124,-0.18637685275744106,-0.0780052632517833,0.10837158950565777,431972.3811026922,-11747.20173111021,-443719.58283380244,-0.7492373089280427,-0.7477837645590002,0.0014535443690425476,-0.11074065966711505,-0.03788176754166652,0.07285889212544852,2.0643788626812142e-06,,0.04222730937808431,0.26437028450186756,0.017019728536471077,0.02367863648705733
CLONE_0496,1.7077760079437987,0.20679440452885228,1.3279181578991273,2.0251289962757535,12783672.562391873,887381.8737329373,11418657.428413238,13861139.035465019,96.5130146275641,1.2330066506369148,94.87207980671774,99.07643030933843,0.9189767904763861,0.2279344428649926,0.5821563817810946,1.198111458100815,-0.021212375338069647,25506.284527465254,0.11336315606484981,-0.005289283975116352,1.7192678071176377,12757268.805800077,95.69217527833699,0.7835758716910473,0.03622824632352443,0.1351848526407264,0.09895660631720199,563799.875588882,-251032.16599443203,-814832.0415833141,0.07537976905568976,-0.6473702137797911,-0.7227499828354809,0.12476601102967884,0.027263597016516747,-0.09750241401316209,1.335904060127356e-07,5.542051438557943e-08,0.12108988734227949,0.0694152536684579,0.01277554799611443,0.24803068475625323
CLONE_0497,1.641125433452898,0.17188208313765013,1.3803599225506826,1.8589453721222533,12864846.92841367,707120.8164258096,11371251.429092385,13686922.196861077,95.719620807302,1.533898567797197,94.30807566615044,98.94974500806894,2.4579920423096233,0.26287235009013044,2.063702405958921,2.8134880975375958,-0.060963398643886085,101886.03753826539,0.11011031853364533,0.03444882884397164,1.5430985926840877,13335874.530001067,95.96692250450299,2.8134880975375958,-0.08344060650254187,-0.016387738455486387,0.06705286804705549,340492.67876190314,59587.864234829685,-280904.81452707347,0.7681263175256964,-0.849019342311758,-1.6171456598374543,-0.1268605314258975,0.1468053180477914,0.2736658494736889,1.2756665062436622e-07,,0.10473427535107971,0.05496535017949123,0.016024912706968833,0.10694597275269432
CLONE_0498,2.6248881930428243,0.16477280752648923,2.414608909280894,2.946458076238592,10598166.37031909,980744.2727353204,9275554.094783561,11903593.594777003,95.20239687973415,1.7650591324747968,92.50675721894083,98.20575166739886,8.314753695174462,0.21416154275840676,7.881346985516866,8.511391945882878,-0.049677635534064214,64939.91334214362,0.4522473732279023,0.013672009521980208,2.4869087016151195,9275554.094783561,95.87435623868554,8.253160644868826,-0.12773476523587354,0.020267725633641386,0.14800249086951492,637004.8208418011,-836259.2821894325,-1473264.1030312337,-0.5961564426348699,0.16699795952433405,0.7631544021592039,-0.16421810700747316,-0.07788452165859033,0.08633358534888283,2.476738051965298e-07,,0.06277326702921694,0.0925390523668286,0.0185400703165698,0.025756811396222167
CLONE_0499,2.0149487281981244,0.33911864496980243,1.4356702269084367,2.386725670313364,11750143.783303484,1201519.7053886387,9757166.939433165,13941309.547480796,96.82699862067506,2.2166790614694043,92.70501572692531,99.78357185934756,1.76244036245886,0.240234917166638,1.3988097729406241,2.047208107801343,-0.11738851831958363,34607.755784421795,-0.2275358864981005,0.03486767730263307,1.4356702269084367,11990304.061475676,98.41857697715852,1.7569626557767681,0.02844387746503841,-0.10651439101947711,-0.13495826848451553,618721.2521677455,362635.93596583896,-256085.31620190653,-0.9167732101802859,0.052658151033205695,0.9694313612134916,0.1220210816512566,0.096676952323322,-0.02534412932793459,1.7148289972938807e-07,,0.16830137663341893,0.10225574491232636,0.02289319190952587,0.136308111268609
CLONE_0500,1.768024023888753,0.12359453703218108,1.6164466786864624,1.995361544853936,12443312.502912924,776787.4699442246,10750420.694427714,13225292.142137846,95.39499117750331,1.1596760409992395,92.77558545545863,96.45380331828194,1.2286541781282811,0.15954826899653704,1.0088778418319997,1.4662913229035341,-0.00464544523900545,93957.2841988808,0.04981567812654246,0.005154789361712837,1.6468890653024981,12640925.781894825,95.83532091900769,1.3473996920961944,0.08465883924737205,-0.015540943516652913,-0.10019978276402497,25559.560686758618,-3640.13661090608,-29199.697297664698,0.19001812890513875,0.1390248883761897,-0.050993240528949046,0.0030711182141327543,-0.01984164338153825,-0.022912761595671006,1.420862831721751e-07,,0.06990546242150632,0.06242609994423768,0.012156571604784271,0.12985612364069365
