clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope
CLONE_0129,5.280496467718102,0.1743423664495763,5.037032276327527,5.497220369284298,6498547.332967158,455113.65600310214,5628352.798492419,7199545.891780282,91.91503204126003,1.8621081650722908,89.36692130304868,94.0841437401111,7.643827401691814,0.26533764260683546,7.034411082114921,7.854834416557283,-0.055754842709772344,11778.134864916878,0.5522035946558103,-0.01900447125442933
CLONE_0130,1.8055627609724678,0.14475489445765152,1.5403714075858175,1.983679174572066,11949093.479581656,647062.3094641846,11017042.519673362,13128782.166001124,94.94704871567099,1.7601838529325602,93.0246670621529,97.2853396095808,8.737282884357166,0.321421630211548,8.263993167025184,9.212104065984732,-0.042799972872333066,155056.44975821872,0.4309784144210745,0.02606882992536462
CLONE_0131,0.6500257669558476,0.13793463797880695,0.434473852285891,0.8438161665471715,14732955.885258209,990225.504245548,13178771.23868784,16478168.714940816,96.76531723593982,2.2213829767136266,93.03055799599927,99.64186497489293,5.348710002497172,0.3927288241951079,4.784900923678858,5.975850618245037,0.0030463134438182427,2692.2770945829197,0.5890089035181703,-0.01889802139932964
CLONE_0132,3.018431944133233,0.20620159570707788,2.7263332308122923,3.303972992251552,10405275.863710558,818316.5931529265,9096350.305094853,11500534.49822982,94.82771052014023,0.9946961162840413,92.87460086378205,96.17959867846845,5.935472778963393,0.1718764750166058,5.658859135356003,6.141313359066726,0.022484608472125456,-47874.95721858442,0.062275982526791944,0.026793603881007096
CLONE_0133,6.438347309471025,0.3357845716283361,5.959293677742258,6.879437627912576,5884934.634090891,835266.9043015391,4257403.532508461,6884026.837286522,90.70919024826026,2.2646407250861507,86.48469490289001,93.22827992955906,1.6482897030004382,0.1977785552936476,1.36715366515547,1.9285307056385053,-0.12440115831728604,-145889.93616309494,0.4812359207767859,0.007840745885968226
CLONE_0134,3.087893688184027,0.25184639411900345,2.727601866572029,3.4185419361803953,10077324.537517045,1255717.0795015346,8213630.988749925,11428908.828212582,93.77526225803079,1.5786885355977824,92.02546878784435,96.24119644620632,3.8355527684072044,0.3855786302535689,3.3647122557907716,4.435490104800917,-0.09577684070494213,174206.12008509279,0.29173931744840087,-0.02692521785802464
CLONE_0135,0.3809599377752712,0.15203039947634112,0.16619384958733627,0.617411878130655,15470394.422430558,1137691.1687216784,13804332.688521571,16790697.15990639,97.62094526562225,1.6215413560664103,94.81006480641156,99.75818141606686,8.973473188592274,0.3758195583209989,8.517952466565912,9.540396573748039,-0.007505542098289538,-181525.66038309407,0.42330553960447126,-0.09454630096558383
CLONE_0136,1.0642238955041392,0.2033728879969806,0.8786413762328225,1.3808949690194465,13114627.337739697,797136.963652191,12080626.018769106,14630055.971363105,96.13520147818195,0.9613911051572043,95.09746759598721,97.76965575433763,6.415310699281887,0.4300607830923876,5.771584395070487,6.90740621236678,-0.032080001698171996,51339.296432523275,-0.010216296095617961,-0.11100933254453123
CLONE_0137,3.6369464555268665,0.16594577533193977,3.3900663409604,3.86549182278351,9083522.114805682,1115541.1452266432,7080135.89078376,10359927.72435006,94.28456273806202,1.0786246313826218,92.9344516822684,95.73415067703526,1.9625446783861757,0.36004538754269205,1.319120477024025,2.435987963025501,-0.04649801618042749,300641.2074226133,0.1768308400836849,-0.1338269713639918
CLONE_0138,0.9439414568514436,0.12075650520101462,0.7182352438018678,1.089525964265696,14500962.163815316,1239963.7265215716,12763831.592498489,16095315.015732545,95.99287151481835,2.2139531966834354,93.48565176004571,99.19227422165739,0.7047269719255612,0.281495369106281,0.3539741610256906,1.180376019147915,0.005891485408454335,288323.708492336,-0.20099777946890013,0.0278261383874262
CLONE_0139,2.1269002603815275,0.14078056609142703,1.9003486873094078,2.3061543156251023,11533579.147413533,801002.003160322,10544788.372259712,12993119.707884714,95.22004609067405,1.836963290548744,92.41132837739316,98.68331367888887,9.37715440381449,0.4417650638157266,8.905784472852266,10.083759218783241,-0.03320476930866526,-63562.71339794189,0.2138451583688501,0.08579033961138635
CLONE_0140,2.605867066354815,0.08749960137147922,2.4866288405255204,2.7105622111385705,10292750.937228125,638437.7943632504,9198046.659609092,10977200.589719217,94.28206356725826,2.246565544193274,91.18323593311536,98.1014079793852,10.550608400383299,0.3004917804241638,9.882583662486,10.84416002654832,-0.012383392464714501,-73071.06775011019,0.43993622603753973,0.034761387523954544
CLONE_0141,0.8293414617952362,0.09433333036871899,0.7236961582596476,1.0014421588950317,14226575.163212977,678465.5177713379,13202130.074610924,15060957.657072127,96.1951487362107,1.4339522353273402,94.39004457781894,98.41983471351843,0.7488949592365288,0.444317904279071,0.0,1.553148736239122,-0.01581631761792417,25673.160231289654,-0.09375927130111288,-0.12418453252158217
CLONE_0142,1.3049265652961917,0.1848344826012651,1.1040283492886978,1.6110626000129693,12975090.508171178,766821.4544007225,11903121.841939008,14391623.324846305,95.58324814130668,1.8396672182554235,93.29019335155822,97.66630846362179,3.5606391059656524,0.29882698015469455,3.0719660804909905,3.9241173431950114,-0.044158267298530916,183885.99037424044,0.23869566904422262,0.0125219016595078
CLONE_0143,0.11396038297375578,0.10146822938756885,0.0,0.25455374520215995,15958961.539212704,702278.2816429775,14895464.2790632,16849559.36142436,96.18398158660428,1.4128742020685303,93.59731415473975,98.03141824762044,7.06255627644725,0.3553570661605004,6.448380777330355,7.53622003673407,-0.0012871382877032355,216491.57831341098,0.271851472095658,0.09020061310743309
CLONE_0144,0.6428921525510543,0.13489777392066246,0.4850007014594912,0.8706097499955553,14517273.957758227,357325.2959554017,14246320.235771697,15330669.137832519,96.29566666406633,1.7772741742878613,93.87519640575073,99.02507032897132,3.0846817962851056,0.3172421897809801,2.6810380860970375,3.7149951668596017,-0.0005802729945338298,1338.5481353498237,0.11220278501858734,-0.07576999798950088
CLONE_0145,1.2995530056250872,0.11396873080750804,1.106755687154947,1.4460001256118087,13531083.213208739,770924.1800392967,12251444.090543006,14550541.56126964,95.71774960192694,1.4057147267868555,94.1698304451272,98.69201682737811,12.823469380044592,0.12045340370302188,12.677475020167456,12.989258067286832,-0.0069660323204932895,173085.9124271363,0.11475623943381251,0.008388622260088373
CLONE_0146,0.6700270088263861,0.1755368523567977,0.41928513718212096,0.9225948331202154,15632999.049027551,567380.2787251072,14748001.692780264,16381930.502831476,96.20934577925516,1.3009616753191473,94.56583972203725,98.56044602803144,4.623798109692227,0.3717004493908792,4.017682217534194,5.213535569593232,-0.011647259823181719,61182.18273179107,0.39833619923503183,0.046205413467115306
CLONE_0147,4.701103915056839,0.2856510575473796,4.199169215261533,5.089581338836332,7224050.750751441,629703.0452717901,6188299.711171497,8127200.590234377,91.68613797965656,2.691925402695725,86.74547858084037,95.78056268803034,4.387410920661675,0.2669979536035495,3.9893819845139515,4.709935853742355,-0.0963380532428218,-17118.68419697676,1.018923352809071,0.017072883143861354
CLONE_0148,0.5081799763842118,0.12262323425873924,0.23093660758055778,0.6014926883911864,14973710.563470516,431701.84465169394,14041325.321916722,15355981.597716577,96.11877515718358,2.1623954676223267,93.0650949287882,98.77478528334628,1.7381164450853868,0.4429621064606638,1.183458182237283,2.459225591766977,-0.02555305755636955,95304.13558840324,0.3606547304656795,0.005009728018252402
CLONE_0149,1.2005636573635317,0.1706343429018256,0.9669362043804106,1.3932587080157945,13506173.6009192,902543.1153298938,12059697.733361198,15092205.729018012,96.79668930213091,1.628013309349702,94.31275977575665,99.0315103937367,7.73573248190348,0.36637153021256563,7.292273992282209,8.347508551211275,-0.02363789681950002,189760.7252159111,-0.02135393892255224,0.0862365090570008
CLONE_0150,1.5398860631688933,0.19285248382438666,1.3752042738232235,1.9320163755741246,13207822.04974807,863874.5034054082,11612191.123532409,14253370.76361368,95.75555875037551,1.248574471200924,93.69541620608088,97.67618544994812,4.701610315061935,0.403761298892564,4.087809960657325,5.396962281222447,-0.038239553634777386,55258.6322564771,0.2065891480222205,0.04456905070353555
CLONE_0151,4.002753099653241,0.2189792818703926,3.743349591360974,4.403655665684448,8693435.81696073,546713.1274111287,7694170.8279638365,9297039.880981252,94.0218493953268,1.8172753597421787,91.9957362399213,97.75786325812777,8.20525855752803,0.30712039413665787,7.689758251376845,8.551457716244245,-0.06395561764916917,-48469.38836129829,0.5756806562299729,0.03887926403530704
CLONE_0152,0.5403371544232869,0.14442389761269644,0.31943650718608557,0.7376076798181241,15502605.95880299,1079880.345106709,14554514.87159136,17362047.398913115,95.67899650390484,1.7992379490153583,92.935603944199,99.02008587382309,3.942731844314253,0.34163521369479016,3.3093934137324026,4.356450943781867,-0.008125887934126675,31603.521347872986,-0.21223008559653178,-0.021412240953578264
CLONE_0153,3.531898475991224,0.19542798572657447,3.2586641141318107,3.8084893346002815,9777623.028530179,1169408.2848166528,8206744.8534381585,11648220.154888669,93.77719639699353,1.7376015067628232,91.36507006877618,97.04578109505219,7.966603594417237,0.45804783713481456,7.382319399811565,8.579291299759483,-0.051811124243461,148378.9933133911,0.28028561736480134,-0.0567090757007242
CLONE_0154,1.5778069391309766,0.13148502538920406,1.437058632967535,1.7792420094732035,12727113.16311644,191234.05812674313,12486658.496971976,13117397.259073056,96.93023430640666,2.610817668740178,93.096222758616,100.0,6.0155724068481415,0.2452893748983142,5.587700435387353,6.379261456610461,-0.03739134840989289,8985.50085783467,0.9427214257174896,-0.01439869777259841
CLONE_0155,0.6730475076376589,0.19334743981728097,0.42250037039712973,0.8986306819381102,14463609.515910264,778088.2958551211,13478777.05641674,15619138.292193674,96.43130467337632,2.3623414868374337,92.92626386541912,99.69422240941304,7.575990573309158,0.27825104904828135,7.248576618033322,8.117801721814903,-0.037747341210344676,-179136.09414414395,0.5362734948586189,-0.06618639492396912
CLONE_0156,2.1817506896671257,0.210118058601101,1.9022294963573543,2.5447289341968706,11921937.763210207,487918.2056589433,11183241.941010118,12492685.481313365,96.10072129505781,1.7671691131655347,92.185055341487,98.03163544919298,2.8616496633229254,0.19240628552665812,2.506999773197505,3.1077610665420834,-0.0347717338176679,145608.3629348594,0.5095527901591084,0.005524306277965387
CLONE_0157,1.6533880432878072,0.15662119403787786,1.4407962263221186,1.9381002532050489,12211805.360610083,1105500.7606984465,10994218.914039206,13994525.386844331,95.49745799649808,1.255325421559229,93.6558659736657,97.28568021995767,2.2919828150199186,0.2783577537063396,1.806764874947766,2.5832301086748206,-0.031120860142441014,80312.13364230213,0.10183445827555668,0.008939066472892087
CLONE_0158,0.9713720687658132,0.16480339684374082,0.7314692955875817,1.3024185855869663,14200534.944630004,999266.1973582868,12608368.229202777,15294786.73106201,95.16256125631737,1.6984519320622857,92.94118988224405,97.49473616238097,5.4012729208004755,0.29508846680570777,4.905540424339659,5.92203267017963,-0.033722419550494175,57864.74835189231,0.6297743821053974,-0.08530505759834375
CLONE_0159,1.4530645646069615,0.13802688094538684,1.1982973118897255,1.6467011843775832,13037426.424500313,840164.7736831764,11455002.772631839,14344851.816342043,96.50467202865276,1.403738971740819,94.97366040856916,98.84102088323019,4.455906779423719,0.34906492259371663,3.826393990243621,4.973837254480417,-0.027422924038996585,109215.96656896558,0.4023545738664075,-0.08867825573640273
CLONE_0160,1.0830076602848049,0.12869188380703245,0.7879186733093569,1.1737299415378377,13956788.001587477,934808.8984973856,12830777.550323829,15524349.186381279,95.04833635258746,1.4881868509441825,93.20110466406561,97.73179189284805,8.982005540255532,0.41631528997707523,8.433235939813757,9.668275339209837,-0.015396801270321612,-142697.416355351,0.10369813553764975,0.12605012353746356
CLONE_0161,1.6849867844645021,0.1525200175378179,1.4153371839420523,1.9495323593174612,12374195.321180975,928395.9169749747,10838555.341330625,13644709.29336387,95.76612776536139,1.6972026976190984,92.3558612759193,97.39198742684269,5.620004955068466,0.28640834601402737,5.0824992662278055,5.967338421951769,-0.0345148174861774,286569.3736257606,0.14145299957940327,0.010750477476629747
CLONE_0162,2.338372495917335,0.14600053933735052,2.1055260454008025,2.5226468687736183,11550049.229355372,1150041.1210645207,9067496.224384662,12965495.75917332,95.01889064823142,1.6988866789849748,92.2735306921531,97.287461198836,4.97063221618088,0.37250444607899424,4.285846377743762,5.477947460307413,-0.021429205206245864,179502.1914931701,0.29412512446520556,0.02375468871574047
CLONE_0163,4.777876963309719,0.21018280186884059,4.49131113389218,5.178114203958818,7039205.05292363,696699.1906186099,6374482.010454391,8052983.248974677,93.67519852556318,1.2170913304573485,91.11379861063027,95.18530005577308,1.308997781213577,0.4640845917694838,0.5778644556755775,1.8827722644615184,-0.07113069254850019,68867.63879045757,-0.07801408052843235,-0.08193912951738812
CLONE_0164,0.6982583173636279,0.2085042560805196,0.37186470780922554,1.0478509977634185,15649724.991794724,601428.0338962884,14819571.10844114,16614425.426065363,96.91240620797086,1.2627687171453372,95.06224559278529,98.36034000643626,7.94835568917245,0.28529571971671797,7.516546397527715,8.318820445991326,-0.02020319234358483,113889.12603936098,0.4650648119869522,0.03528040050284784
CLONE_0165,6.351937474366236,0.356880790090271,5.900747874112729,6.893741330002961,5644970.925746081,497222.9492138168,4807762.430346071,6398312.769734939,90.66134461022016,0.9336415022440487,89.16076518482167,91.53170531975869,1.3890788188830046,0.2868504299282675,1.007459659282393,1.768827651323198,-0.14062652769481826,123273.5297495167,-0.02378377266887177,-0.028001957457104862
CLONE_0166,0.4464706509244335,0.1431045089352756,0.16007642893454416,0.6091035121002553,15873263.928135263,976630.5130783818,14565400.70942149,17154259.00551549,96.57771451725853,1.4467901259645768,94.19865065436404,98.60649536146707,1.6011672074121988,0.4449905996230473,0.9614603908932743,2.1246934997114595,0.0032089958313302924,-194421.1554241972,-0.018900220198049256,0.06913724098253114
CLONE_0167,1.3703993837881348,0.17674423279896012,1.1295327401177406,1.5811532799655295,13182814.4272702,539772.3058090693,12458498.002493516,14223009.892472483,95.54955464002869,1.8422996079696046,93.0693121256986,97.79873730842598,3.934400627660998,0.2529014857756083,3.4026249940135576,4.248402607250772,-0.03332480632455814,-69110.04114218827,0.37103708080567077,-0.005277935540582948
CLONE_0168,2.242072108624982,0.11231894539203102,2.0631348969162295,2.397439045920234,11328572.288685918,1024149.132221989,10161335.80177851,13328463.994923687,95.69802262921918,2.005243901957909,93.13940890509556,98.47436865482914,0.9373567647651625,0.26840929533732366,0.44704358411993933,1.1651399665331212,-0.018504795295425397,154298.75056275088,0.68796170011233,0.02857284572443557
CLONE_0169,1.6887769885757578,0.188000649202151,1.4134256569035726,1.9191527858361837,12159452.584780455,557268.9192609659,11363783.725608516,12825205.883836558,95.50027219485744,1.2709714683035027,92.82844517113917,96.69529803611935,3.5297520838962493,0.22563499510123614,3.2025652283838717,3.8553266115964715,-0.0411949273481915,133478.8950245416,0.28747750429225905,0.015977554244628663
CLONE_0170,0.7898425779300973,0.1575207620406097,0.5346953316991957,0.9488531691025687,14611676.384629477,946240.7579393726,13355562.161047034,15882797.709207252,96.99803077089256,1.6376403380414,95.62308960394101,99.86735329040992,3.6463376705168282,0.24131090858008997,3.3436373101021744,3.9222170462867987,-0.03314141755858825,27618.618898317687,-0.018535836489199705,0.016472308103583754
CLONE_0171,1.317603684458071,0.2047783040906032,1.0643071245208404,1.599585778802412,13355781.144393025,785989.153501752,12324456.938386578,14536106.328486454,96.2193170044332,1.6004296791258206,94.0709167260645,98.20051920339023,5.146483638898626,0.4121318808539831,4.818676918368156,5.971360447833625,-0.05197583627305486,159159.41847691752,0.18416147418786855,0.11724043223589688
CLONE_0172,1.023770458145901,0.19323934431141468,0.6148918211319597,1.2398658949626093,13812306.70005619,423448.1629813579,13002488.2499671,14332507.136565058,96.01273861242503,1.2979775932387925,94.75151526475022,98.80865045043777,0.8839723977343058,0.46086834261279624,0.2072545729797785,1.5017852648444663,0.014313129104686932,-21407.038935262306,0.08852342032040975,0.031794942377994864
CLONE_0173,0.9981483786771967,0.15303592623071718,0.8091417436374364,1.243626989398537,14159118.104682865,851978.5552605462,12882878.298126355,15329782.919790749,95.12395491972416,2.1002543345808373,92.31114188116021,99.17379505993713,1.4051816246006215,0.19349726367360506,1.1204093570667177,1.7323926226181379,-0.0025221745908173524,41928.72476898552,0.050523843464704704,-0.02498409673637321
CLONE_0174,2.4017452780187445,0.274811822349034,2.010499187378151,2.9239786899632554,10852496.150854612,1054983.253489978,9126892.550650084,12626891.113435686,94.53534367602595,1.9642656649570023,90.93819507340356,96.48211059049765,6.788953761381954,0.2603511453291786,6.37023573211406,7.040287473256047,-0.07260321131916553,358512.6042283903,0.3872541472166542,0.029313238842074374
CLONE_0175,1.8624538254931307,0.263392432775914,1.5179878079755544,2.228543056839277,12217393.779797671,1024128.1957898034,10496010.996947344,13458707.124654463,95.28349883790246,2.072326749195155,91.8501010002174,98.4306765444241,8.971368039122062,0.403499721510398,8.314801930593601,9.64706102167954,-0.026344986234028655,-76821.77750803457,0.17148159140402788,-0.03219221570697888
CLONE_0176,0.8709530978262495,0.18291506570556001,0.5428794648984289,1.1225360077774134,14120859.789536992,991039.0438617608,11858218.57350507,15117116.49520891,96.20962238270778,0.8690493594280553,94.65378472978215,97.14546614679395,5.30470410779875,0.2094534802156406,5.108608066526249,5.6700742672610875,-0.01392956536587097,79450.4659704033,0.07362113826640969,0.05280926405754624
CLONE_0177,2.8927171057092735,0.1535823153544408,2.7204262963294497,3.105688325168594,10218328.427828126,785178.331582658,9003732.266658202,11760677.291392807,94.86114982593719,0.4896698022779059,94.33691082368166,95.6354000602908,7.418081849177904,0.31642121136546836,6.968790469452955,7.9048207775123505,-0.011262263655414847,-49721.91742972826,-0.029801973157687685,-0.06380334820014856
CLONE_0178,1.8512900571852802,0.16742445810962292,1.6295572366205238,2.068178230166083,11855498.989298917,882959.8137400413,10410984.60826965,12932506.76151674,94.44057566395007,1.694302493864548,92.04889606733845,96.63236939855902,5.124689323768362,0.38874808521430876,4.388575266308813,5.61106527346831,0.015442755605121365,125539.07111576753,-0.08640326164188389,0.12045523116009411
CLONE_0179,2.4573444592638385,0.1944829438173847,2.22596331034044,2.7481549537979286,10800084.640807398,1101292.463925572,9175165.380184375,12889367.049066788,95.36813734128309,1.3557929388460672,93.12112387802277,97.41687703400224,1.1151495581167596,0.27004240113115674,0.8896083662089328,1.6570588835870455,-0.057426190069400564,246178.92532203678,0.18982241031667485,0.0500896094557646
CLONE_0180,2.3184117466712357,0.21993691097598003,2.1083404663970247,2.810493878020718,11179327.290935118,499121.34242340084,10422437.254017688,11706043.9383017,95.07504888080624,1.3614047800087161,92.80875974653142,97.03415746347832,6.43522492674,0.2829579417029839,5.88945962890719,6.809545657619233,-0.05471147325692299,98449.13984275535,-0.13247853968888093,0.010203644710012727
CLONE_0181,0.7526202307286263,0.15168339213380208,0.45917240223724903,0.9487424763610242,15019808.761622736,250657.90837963743,14612344.37477446,15341082.715557272,97.29900965760557,0.9459132254790492,95.74545827599822,98.41917875004089,4.836598321361274,0.3516344351248546,4.434246377629067,5.504403696573216,-0.002901360130335994,24471.938341732246,0.0261652309587703,-0.09832979707961097
CLONE_0182,0.9780889459484202,0.13922782972993458,0.7806484255781241,1.2007927492048458,14381539.954810996,911836.1847341701,12924176.085738007,15719663.735340016,95.98351114304546,2.405121943056306,92.66391615435398,100.0,4.600195142643559,0.12373188314342132,4.403829816983637,4.796273219223884,0.03408384072520277,-26274.04427654301,0.03594142023766722,0.00020812003867029435
CLONE_0183,2.369025162069857,0.23273523554653217,2.034962777523836,2.5934193699628683,11241488.333504278,839168.0953235576,9682597.040221414,12260734.663463768,94.93051530111876,0.9895618841997715,93.62934583592396,96.15736754431704,2.469624643944804,0.23269799956166592,2.125834118565439,2.8521690902963313,-0.08042291093540799,250355.36123370205,0.2375400693367493,0.05150858394815219
CLONE_0184,2.217865212150166,0.20812064650543077,1.911947341488601,2.5087111884925823,11063164.804643577,902443.0377390998,10068013.18977466,12591387.998397825,94.81872721686139,1.1436293185828845,93.17843172839154,96.35179058204636,11.705137695685599,0.3233838105195242,11.111778952208573,12.062037915813665,-0.055132935080591645,266204.77012724814,-0.07070550589418545,0.0073654713374721875
CLONE_0185,1.5398018712694528,0.13126369923693645,1.375656231214123,1.7112500694712156,12654659.120817794,1070358.9471647348,11053784.926705603,13905376.739360768,95.73159236539121,1.2249917134169421,94.02035559147956,97.83461550456167,6.6328304989063955,0.3472802978047682,6.233578664487334,7.338873509868246,-0.020305820357522625,-162616.76718458804,0.349430369661647,0.049437090439105054
CLONE_0186,1.6489957677849645,0.1721483339221669,1.3953052192158337,1.8470727125268287,13116942.155704226,961185.715916319,10990978.214422032,13987901.349692198,95.72248043519143,1.4525109229818212,94.11840292283547,98.52072312116336,4.158796641484952,0.34893869874743993,3.4905339028667153,4.543086112925254,-0.020258667269683256,288476.8298361625,0.10206385310860888,0.08744978486321339
CLONE_0187,3.608322562278675,0.17232607041380493,3.42553113441204,3.9429193156547764,9170531.740021918,473914.0942388727,8432235.265124816,9627484.843086556,93.90881505887438,1.5411911311474868,91.5863271043977,96.03152665220254,1.5666568512520196,0.2032669709964185,1.2414157572153925,1.8141916288894189,-0.024787454647249466,-31165.67012665358,0.3976447527945248,0.007180597505051532
CLONE_0188,1.004664769217251,0.1202135464902156,0.8537974889276557,1.2604945797122042,13738178.436049985,773375.4232833235,12701837.030651433,15014692.700438805,96.05025795697287,1.4758557736579854,93.86554478595136,98.03201523366533,6.108522520253001,0.105562653698722,5.919090771923407,6.265298922190492,0.013496008817985307,-98647.72319899267,0.4234309640030081,0.008434683529822476
CLONE_0189,2.065938421477527,0.21558910682663607,1.7669082846625606,2.328659132320147,12063417.460671326,758459.6775986134,11068076.870083004,13286793.427520666,94.97049674266893,1.0656918450298192,93.79268710581137,96.43718934235218,10.57645050526036,0.2808963131097915,10.279326471778244,11.045299689122082,-0.07221011581958704,178855.8338657425,-0.10896681849741509,0.002473341420627455
CLONE_0190,1.2034871010779238,0.1678702500061511,1.0056281122689774,1.4952810464530346,13402518.578543551,754722.8982730642,12541741.368833147,14855598.042763518,96.56842472137605,1.3723411173291498,94.52907688777647,99.03335755188031,3.136889211459489,0.3602213785365184,2.616483123688013,3.6057792165896023,-0.016593265187738748,92426.14439018127,0.18963362240769346,0.12466839110674992
CLONE_0191,1.2876180305981788,0.1145949558207225,1.1037612094716864,1.4805164051475894,13372277.967447579,1146937.7444909662,11565489.921338972,15455617.223571513,95.49347947418393,1.194687697769454,93.97513135571668,97.18608535280804,6.723995393989582,0.2783416982838129,6.167954917104033,7.082942529162929,-0.009941506186730259,122819.67919529873,0.24783815135292545,0.026233524767568878
CLONE_0192,3.185645043021888,0.13678078224309934,2.967082005978648,3.384451817687242,9776130.038929861,620995.8142235345,8876049.252993837,10628291.618434925,94.0024184938606,1.1734697191619177,92.37011147575113,95.52898452878597,8.651997281228136,0.4006964684052767,8.089988829246243,9.221418076253224,-0.03927491303742424,66245.95185978948,-0.06622956012948071,-0.05234132827309995
CLONE_0193,2.7077156916110523,0.15703899386874146,2.3779406442760322,2.853769385331085,10018925.357443552,939666.1849201582,8817337.309073893,11364634.890054576,95.04974323276853,1.8705159438307584,92.28362280471009,97.36135062917775,6.767299070920367,0.3425355064801536,6.3414104178173805,7.321773380904044,-0.023177614503373994,-154401.69651472263,0.3672118024249282,-0.10642740860833161
CLONE_0194,2.605651606242401,0.18546254589040637,2.3293651184627575,2.8677285008175786,10863058.934661739,917584.5911377601,9176937.046483941,12195898.189123197,94.18113912220808,1.4551799341671128,92.5379406913515,96.26547702098706,5.429829107072436,0.2666493357484399,4.936643236013552,5.772976414568093,-0.0007708638700772585,124282.57265333134,0.44407318797983447,-0.02827253693854196
CLONE_0195,3.5128899200857964,0.18545945720112744,3.2743869662587275,3.846547552264297,9604886.583487608,1274275.464734096,7562404.476560268,11424827.931029977,95.0955119313926,1.4542406322351835,93.25841281998939,97.73278088519027,7.086358952512245,0.20744372532148778,6.860391867827341,7.459685212213841,-0.050449587037701166,-5587.2698767881075,0.331930787072081,-0.03924158328784603
CLONE_0196,1.5314509270192598,0.1650155539357131,1.2656169771890788,1.752268286992346,12728095.479297213,932157.7230959133,11711926.997918757,14076148.67958638,95.43306768426217,2.0696731033465405,92.04371616098605,97.96737645436883,11.320596461281255,0.21500689730172823,11.051000895664659,11.722386106762178,-0.0048629301805118656,-55078.43536044765,0.442327296478639,0.004788118442934011
CLONE_0197,2.2830984501978566,0.1658159963522539,2.074854229787711,2.568986174173631,11195588.596096994,799220.0545596064,10090695.065239938,12174846.91258942,94.68025326727046,1.5518817376383154,93.08235335987054,97.47865087095838,2.2466832307880424,0.2745814072251886,1.9031319288579749,2.786073722361703,-0.05906425302798097,38253.17111582064,0.49239262528796013,-0.05505958541036707
CLONE_0198,1.2923061977901718,0.27008630928200184,0.8710746162217291,1.5755760906932523,13733467.962321796,536604.7096403567,12911491.107535902,14380636.356838549,95.77534030068415,1.5217374884962593,93.21348420961867,97.93188203165812,0.9274597128125441,0.3068040314836762,0.5851447484886539,1.3675579875100183,-0.05003063133360421,170674.22714081142,0.31829244494616893,0.04258869262136997
CLONE_0199,1.9761140622340423,0.10717426840402568,1.8449120230835876,2.1917048622045745,11588716.441639977,663971.4196025559,10709688.630498562,12877893.31764541,95.20971527927256,1.541367575327012,93.57245278752548,97.42265217300792,2.8334668394454283,0.38639535394679275,2.217011432604636,3.2359003347169306,-0.00939757869582344,-98250.29368047105,-0.01259203799795645,0.03466291566833764
CLONE_0200,1.3005491571253234,0.1350744961071063,1.0795502779070478,1.4266564851543855,13367457.50710886,1444943.9060468038,11439837.664456766,15557845.125245633,95.26518178449955,2.0035658473271774,91.10196373057009,97.28181319078124,8.098029995972416,0.19160360386257244,7.895707419417417,8.43594158431288,-0.03871587331302585,183347.01152526654,-0.12453435171070698,0.04179474413126455
CLONE_0201,1.5831080944306148,0.2106756150848689,1.2102608896409683,1.854237145513559,12030293.022366736,703113.7993675093,11321090.439597432,13469743.562114783,96.49764489037538,1.5367240049628177,94.28976152505773,98.68266512140546,5.411646452173416,0.23894056238077652,5.088510045512007,5.67327880944773,-0.06787077001536143,34408.8124240054,-0.0031513886015346743,0.024421022193840892
CLONE_0202,2.2959997696991814,0.1691169287207484,2.136666604375259,2.6571077793882036,10599455.44093861,1211194.5780367,8284672.722848923,12204159.521250233,94.38666602641781,1.4071047175801703,92.19879461273796,96.41704869766505,4.809844770311638,0.261508593051149,4.444445448214124,5.145394705382767,0.001219893341676075,116953.27246528714,0.1671017213711592,0.04712242662108284
CLONE_0203,0.8403408243612907,0.1545189395495981,0.5362835322541973,1.0437210994909736,14628489.146116674,771918.414882556,13795834.783306642,16152490.233866176,96.71540658616524,0.7567399773922932,95.6163433661141,97.64580874179669,2.5958746490573863,0.2246511998429867,2.2746931550758283,2.9408219513627234,-0.007791681893538778,1073.5182340514966,0.08762283186818462,0.03116363223239863
CLONE_0204,6.343233620461816,0.35958678159511576,5.62939071272773,6.713648476270263,5701298.8068202175,663438.1129542466,4902299.018830464,6594284.719647187,91.92970295227283,1.598113563725242,89.66163188082314,94.68728197678543,3.3782308226647313,0.23732755701933583,2.9831044367962862,3.7178948287540377,-0.1288694994578078,-46183.12508765885,0.2773286485241538,0.06419251349175356
CLONE_0205,0.7434571459299109,0.273690357623622,0.44310057491143623,1.2240688919392317,14311106.630864274,908139.3746427712,13262856.999828639,16000713.81461958,96.31679844403257,1.6043780062953463,93.2152164290032,97.95917772376873,6.812788934041533,0.3975141765240009,6.381497093838717,7.652541748577364,-0.028161650276084464,206794.585941433,0.4723677920392527,0.06808658408072699
