clone_id,process_condition,baseline_score,optimized_score,score_gain,baseline_rank,optimized_rank,rescued,interaction_gain,interaction_risk,pred_late_qp,optimized_late_qp,pred_qp_drop,optimized_qp_drop,pred_late_agg,optimized_late_agg,pred_rescue_score,pred_rescue_label,perfusion_rescue_potential,stress_adaptation_capacity,secretion_burden_index,process_risk_sensitivity,is_aggressive,is_super
CLONE_3829,stress_minimized,0.18982478004217102,1.3272454790553208,1.1374206990131497,468.0,78.0,False,0.06057283558416081,0.16710268745955903,6.481252779461449e-08,6.873840638451153e-08,0.3929509435556915,0.3063191585524562,6.432867915975208,4.633391140926679,0.4759190420245871,0,0.0831277383631722,0.7326623332824984,0.2404154795360327,0.2387181249422272,0,0
CLONE_3815,stress_minimized,0.45794207207328025,1.3240859286211433,0.866143856547863,380.0,79.0,False,0.0741162607566402,0.4675503275660984,8.688156990145449e-08,9.332090699121696e-08,0.3560625628683289,0.2934665890736167,7.58517916007749,6.146239553156808,0.6067407832296068,1,0.3531188293967384,0.7726912193611004,0.363116470482054,0.6679290393801406,0,0
CLONE_2654,stress_minimized,0.3736552232320418,1.3153521420578802,0.9416969188258384,411.0,80.0,False,0.06221510682454596,0.374472471937139,3.071978743244608e-08,3.263102228918306e-08,0.3620874624153734,0.2920452601703445,7.31365332720674,5.763020293531307,0.5717153244373251,0,0.4704851101851295,0.5126694755483151,0.2276173126163748,0.5349606741959129,0,0
CLONE_4682,stress_minimized,0.24863615405563647,1.3115310209613542,1.0628948669057177,453.0,81.0,False,0.07370185636982797,0.2523327803777099,7.750102297884726e-08,8.3212992242949e-08,0.3763684327695871,0.2965550551998039,7.08871773719812,5.3915170736513724,0.547263982503055,0,0.3706788823288326,0.721355058248454,0.404527594553818,0.3604754005395856,0,0
CLONE_1942,stress_minimized,0.3227140564124228,1.3091822458325606,0.9864681894201378,434.0,82.0,False,0.07922566333452516,0.33919784286030746,9.244686943923605e-08,9.977103399375977e-08,0.3558145274732838,0.2829503549021084,8.140245599476014,6.547283010908383,0.6531474650760801,1,0.6648020790709621,0.5072182858457849,0.4472779491211349,0.4845683469432964,0,0
CLONE_1584,stress_minimized,0.41462191451870106,1.300786124232941,0.8861642097142399,397.0,83.0,False,0.06955812366973523,0.4683480863006828,2.243897016707919e-07,2.399978282898238e-07,0.402270658130659,0.33973850503471364,6.382821983233865,4.944839686794684,0.4727442373179814,0,0.5241699761281544,0.3421767808844578,0.7136350243905869,0.6690686947152612,0,0
CLONE_3231,stress_minimized,0.20115441351649047,1.3007051278582376,1.0995507143417471,465.0,84.0,False,0.0643145938645759,0.20586228358757844,4.634603681325735e-08,4.9326763348134687e-08,0.3852528096514119,0.3017217923384181,6.7210493579453,4.968084098250394,0.505048134065162,0,0.3725865111141934,0.6023919014608042,0.1915152039041243,0.2940889765536835,0,0
CLONE_1873,stress_minimized,0.414383627256351,1.28367925943268,0.869295632176329,399.0,85.0,False,0.08523549069207571,0.5126276353900482,3.072443864909052e-07,3.334325125358433e-07,0.35171748480274,0.2927276956339439,9.572687100037268,8.187840262505325,0.6464762833102685,1,0.4493373232484465,0.4543049349518626,0.6821426976065832,0.7323251934143546,0,0
CLONE_1747,stress_minimized,0.1274280561908347,1.2650664975077521,1.1376384413169174,480.0,86.0,False,0.08531690418461396,0.2065382099014003,2.3537076619209465e-07,2.5545187129916477e-07,0.3585414603848421,0.27506451717695407,9.62842881760662,7.876274669488301,0.6330799260134838,1,0.1514705403956352,0.7724113708767452,0.6519615875399493,0.295054585573429,0,0
CLONE_1434,stress_minimized,0.23200030720923845,1.2582178945944897,1.0262175873852513,459.0,87.0,False,0.07828828661384275,0.285083722200201,3.6363426345474964e-08,3.921025668947087e-08,0.3971828233800452,0.3199895211560613,7.017776108837191,5.359876575477433,0.5077363491816004,0,0.5646652127347631,0.6969801676200904,0.1072549327819156,0.4072624602860015,0,0
CLONE_2419,stress_minimized,0.34669127507471786,1.2391935889015753,0.8925023138268574,424.0,88.0,False,0.07059220556555895,0.42984802036494213,3.8670876338976454e-08,4.1400738790897795e-08,0.3841546599758967,0.3185425016050921,6.370480295372627,4.886297919810558,0.4749825188166122,0,0.3858680307750331,0.7299797972279409,0.5262383659259608,0.6140686005213459,0,0
CLONE_3625,stress_minimized,0.20532888217249673,1.2139672601058296,1.0086383779333328,463.0,89.0,False,0.06656341393632102,0.3016901771962837,2.7699880986002157e-08,2.9543679630060243e-08,0.3741561958728596,0.29829141004856224,7.635569718610904,5.997597931246445,0.5846136814802187,1,0.2889246888762666,0.6468297246856123,0.1673803377767914,0.4309859674232625,0,0
CLONE_0734,stress_minimized,0.23984202902006108,1.209483132503406,0.969641103483345,457.0,90.0,False,0.08673651157947912,0.4041326623438203,3.036067173659716e-07,3.2994050492239286e-07,0.4052087250731339,0.3375393380606395,7.0850314761151,5.569990670927685,0.5376990437019912,0,0.4706544557541118,0.4637739250369422,0.7917102942421328,0.5773323747768861,0,0
CLONE_0757,stress_minimized,0.31668493368799394,1.208936527616081,0.8922515939280871,435.0,91.0,False,0.08953527118059082,0.43533095855660553,5.41896456865964e-08,5.904153030832594e-08,0.3868387650381359,0.3216652417226643,7.452990608333657,5.975387758601584,0.5541415487988963,0,0.365802160903999,0.6513942526354929,0.6700127753140714,0.6219013693665794,0,0
CLONE_0531,stress_minimized,0.14197514057804156,1.205071764689455,1.0630966241114135,476.0,92.0,False,0.0791116084557129,0.3844019731019752,7.531469540356756e-07,8.127296209729586e-07,0.4040891730500763,0.3348413308982343,11.341511379110129,9.8027937468325,0.534095251423219,0,0.4056594680690456,0.4663969960681319,0.7580661925871075,0.5491456758599647,0,0
CLONE_2733,stress_minimized,0.21577965025821805,1.1998643355162368,0.9840846852580187,462.0,93.0,False,0.07792343624634672,0.329326040482795,2.8890379281869296e-08,3.1141616909972814e-08,0.3593561218601986,0.2857022050988222,7.78177602517597,6.176967273755324,0.6114714068554705,1,0.2788313296473607,0.9271847316592174,0.1549980255096979,0.4704657721182786,0,0
CLONE_1816,stress_minimized,0.2552732105357196,1.1947134525675065,0.9394402420317869,450.0,94.0,False,0.07423964763785819,0.3776214768130229,2.9589333178820714e-08,3.178603484785555e-08,0.3995827469159778,0.32979246506101956,7.047997830083451,5.501143602259079,0.5044236917008373,0,0.4706123019080339,0.6786204192480848,0.4806426193607687,0.5394592525900327,0,0
CLONE_3902,stress_minimized,0.2836148413115358,1.1789860171835616,0.8953711758720257,442.0,95.0,False,0.06886803951203485,0.4250378554850929,2.9598118289465492e-08,3.1636482669306285e-08,0.3866581462025606,0.320661174641368,6.4656649436459634,4.975710370228075,0.4766299078435846,0,0.5886520728169875,0.5572377573701557,0.374659099237761,0.6071969364072756,0,0
CLONE_0379,stress_minimized,0.20351608064360227,1.1702838290871973,0.966767748443595,464.0,96.0,False,0.07403818481306203,0.35118335011590035,4.7304389683724234e-08,5.080672082959691e-08,0.3552409421015524,0.28333561011082437,7.784215357667886,6.205635377806966,0.625060903441085,1,0.5499080833948667,0.598159573516869,0.3208553641260577,0.5016905001655719,0,0
CLONE_2179,stress_minimized,0.19743878348763647,1.164937129944979,0.9674983464573427,467.0,97.0,False,0.06008092238958727,0.3673235116029377,1.730617633883955e-07,1.834594737631388e-07,0.3577215008969445,0.2871073818251795,8.718475708453246,7.159263922376772,0.6787452616353934,1,0.3258925770984233,0.5033156551810392,0.4674001560073078,0.5247478737184824,0,0
CLONE_4608,stress_minimized,0.18378773677206206,1.1489770560080677,0.9651893192360056,470.0,98.0,False,0.08361426462893826,0.35605782795011787,5.7287632975422554e-08,6.207769627899501e-08,0.3760712722782515,0.3045558985142609,7.098501616544888,5.5257710100850295,0.5475894125383828,0,0.5558600918237792,0.6449385073378331,0.4649062937989414,0.5086540399287398,0,0
CLONE_3971,stress_minimized,0.1389135226889729,1.148621019913905,1.0097074972249322,478.0,99.0,False,0.06475864552959369,0.3004793758674465,2.8150878167277055e-08,2.997389090785853e-08,0.3875040120195778,0.31154236208897346,7.511631927499643,5.872207178540578,0.5587327063558323,0,0.3539117772251413,0.6007993947824825,0.0616853502861987,0.4292562512392093,0,0
CLONE_1129,stress_minimized,0.09879538716295011,1.1457720523045714,1.0469766651416212,488.0,100.0,False,0.08103373700191469,0.2731715126058337,8.843429596657208e-08,9.560045744787677e-08,0.3594198342206638,0.28127355522913056,7.779275994527916,6.107081809654916,0.6280022329474834,1,0.5078184634108163,0.7264235501399554,0.2019953880588523,0.3902450180083339,0,0
CLONE_2624,stress_minimized,0.24002950810400175,1.1402809854229692,0.9002514773189674,455.0,101.0,False,0.07423820800057225,0.44331282553370194,1.567414411863943e-07,1.6837764489949934e-07,0.3874044822492772,0.3228695082919733,7.654935789405149,6.186911180045591,0.5844850542512328,0,0.471824545988723,0.5686472567750767,0.6431462388242625,0.6333040364767171,0,0
CLONE_1551,stress_minimized,0.34940515324778654,1.1356804221222174,0.7862752688744309,423.0,102.0,False,0.07748610604625727,0.5524084205041458,7.373962656569294e-08,7.945342308957363e-08,0.3590875121184168,0.30328018575874843,8.54593996261073,7.208830067215705,0.668915641789794,1,0.4870420072230468,0.3975381578317032,0.7201209576967182,0.789154886434494,0,0
CLONE_4803,stress_minimized,0.04191325681465792,1.1203171401442944,1.0784038833296365,514.0,103.0,False,0.0815634705025603,0.24464321134228295,1.1563581535851537e-07,1.2506747377354915e-07,0.4003919842874014,0.3199634411947841,6.5159764244820595,4.809548278092799,0.4833376857703296,0,0.4898335390604052,0.8322969661621454,0.2523689698814676,0.3494903019175471,0,0
CLONE_4976,stress_minimized,0.05368006169653056,1.1187577374055375,1.065077675709007,509.0,104.0,False,0.07596587793054477,0.2505261353903222,7.819972706460143e-08,8.414023798499287e-08,0.3491174602196455,0.2691595510508713,9.0460356556224,7.346667018090788,0.6594223912834974,1,0.2752869921730247,0.893842353240181,0.300868689809971,0.3578944791290318,0,0
CLONE_3426,stress_minimized,0.06786497899630681,1.099495916032485,1.0316309370361783,499.0,105.0,False,0.06981351186270303,0.29596539152126644,1.3850359136818442e-07,1.4817301348719414e-07,0.3814899720855968,0.3051672034072981,7.891466017385622,6.246624487211142,0.6134362327869141,1,0.3923333979434015,0.4885375264439682,0.4146131214542779,0.4228077021732378,0,0
CLONE_4997,stress_minimized,0.09024496901047444,1.0670863552271594,0.976841386216685,492.0,106.0,False,0.07541495853106474,0.4052473743913385,3.973803739002315e-07,4.2734879831897647e-07,0.4396638055584754,0.3720835955097825,7.216014643326985,5.702311492596591,0.5164554767231541,0,0.3615025294941672,0.584299852192108,0.5883592439371897,0.578924820559055,0,0
CLONE_4924,stress_minimized,0.1406713338604491,1.06216265803722,0.921491324176771,477.0,107.0,False,0.06369938561561383,0.39900857602107,4.6737331791950454e-08,4.9714471112410794e-08,0.3955239197534151,0.32744460583510065,6.268279981636463,4.7470902728617475,0.4556320513537161,0,0.295619298240037,0.6614237345914965,0.1570336880500447,0.5700122514586714,0,0
CLONE_0178,stress_minimized,0.2283830939790535,1.0518596486721548,0.8234765546931013,460.0,108.0,False,0.08211939533708243,0.5254565880070325,1.3604511254658505e-07,1.4721705492747596e-07,0.3581876205117,0.30022414755226257,8.758432338191483,7.388980243799922,0.669283350940101,1,0.3236231289257752,0.5648354152391829,0.771044549100658,0.750652268581475,0,0
CLONE_0176,stress_minimized,-0.007728891434015117,1.0461866382394829,1.0539155296734979,524.0,109.0,False,0.07195755261277277,0.2550217655573396,3.9473171947994745e-08,4.23135647952356e-08,0.3941372430694903,0.31453898431407745,7.043237411912446,5.349263530581253,0.5176018806856438,0,0.4173648993371355,0.6573633792186109,0.0259836604277488,0.3643168079390566,0,0
CLONE_3289,stress_minimized,0.26296092853255293,1.0439168448856324,0.7809559163530795,447.0,110.0,False,0.06158923442880758,0.5584403365276798,9.450228541578352e-08,1.003226088263143e-07,0.353524211476054,0.29819943839826835,8.276279700467672,6.946408104300888,0.6684042204835013,1,0.4377211251354003,0.544173879199959,0.507232520516444,0.7977719093252569,0,0
CLONE_4702,stress_minimized,0.1435870073133872,1.0423260024127559,0.8987389950993687,475.0,111.0,False,0.06917657022479802,0.43157454758905023,8.945191404485328e-08,9.563989065851966e-08,0.3442613154364207,0.2787872792435447,9.475782084533826,7.993671541640686,0.6219772543206762,1,0.4481861407777672,0.5314421874729036,0.5094466235438296,0.6165350679843575,0,0
CLONE_3544,stress_minimized,0.11180708452827826,1.0406302286111582,0.9288231440828799,484.0,112.0,False,0.0788681125350339,0.4044487998963597,1.0690415411114997e-07,1.1533548296805075e-07,0.3604863880740583,0.2928422920657671,8.21956855215746,6.704907112033092,0.661252959610681,1,0.3797100811692684,0.5632169494837175,0.7965808536522174,0.5777839998519424,0,0
CLONE_0444,stress_minimized,0.11780128766164155,1.034632317000481,0.9168310293388394,482.0,113.0,False,0.07456150568560804,0.41078830110933806,7.665404499427752e-08,8.236948600594321e-08,0.3531570551308006,0.2860201192195476,8.251647465852296,6.744593427183501,0.6675305449562932,1,0.4797514106207178,0.6500505696499278,0.2139613861334158,0.5868404301561972,0,0
CLONE_2532,stress_minimized,-0.0399271169403543,1.0343417654918854,1.0742688824322397,534.0,114.0,False,0.0869660326434982,0.3146907884643265,4.154495424558302e-07,4.5157954092677035e-07,0.3951606741201421,0.32033593719728826,9.759465063305086,8.137094009462277,0.6029312871846917,1,0.4037003772925586,0.6007419313003048,0.8498216685409302,0.4495582692347522,0,0
CLONE_0487,stress_minimized,0.06189164253919599,1.0280626214070507,0.9661709788678547,503.0,115.0,False,0.07013486540898115,0.35113946919436656,4.5923533971681814e-08,4.9144374845890485e-08,0.3561644349776341,0.2842555925131834,9.046934176967245,7.468301540000485,0.6480993785028836,1,0.3757926162455697,0.6166314078077457,0.3416701916308798,0.5016278131348094,0,0
CLONE_0567,stress_minimized,0.0787591554881824,1.0276868715467584,0.9489277160585761,494.0,116.0,False,0.09569007925426302,0.3830957241713855,9.00511255403766e-08,9.866812488027082e-08,0.4013973484693268,0.3320450064030376,6.566551445699646,5.026266314705309,0.480998914953054,0,0.6964913975215268,0.5771719257419805,0.715441139654742,0.5472796059591222,0,0
CLONE_3526,stress_minimized,-0.04655964445364327,1.0264879727018434,1.0730476171554868,539.0,117.0,False,0.07289207622383757,0.2323617877305801,2.8319557797397752e-08,3.038382916299105e-08,0.4009833823831345,0.31957232540158087,7.028333077263695,5.307167222540391,0.5093810185123119,0,0.5017240667122168,0.6547265640323828,0.147574975097431,0.3319454110436859,0,0
CLONE_1118,stress_minimized,-0.0424959689998564,1.018730878664416,1.0612268476642723,535.0,118.0,False,0.07590243387683471,0.2504143055201734,5.525357531399945e-08,5.944745616072899e-08,0.4052704272014772,0.3253035716430911,6.469898868864168,4.770396035488376,0.467657514614419,0,0.4532842659684609,0.685395997109594,0.2886077202874513,0.3577347221716763,0,0
CLONE_2779,stress_minimized,0.06279105862764484,1.0167714201390432,0.9539803615113984,501.0,119.0,False,0.08160842970137468,0.37454761779579426,9.02848604906116e-08,9.765286618105808e-08,0.3511384454255706,0.2811022548492342,9.458827019690244,7.908284161045197,0.6359426557683994,1,0.6395945879589441,0.7258388163377707,0.4105768062723318,0.5350680254225633,0,0
CLONE_4687,stress_minimized,-0.04258673294478468,1.012920223094255,1.0555069560390395,536.0,120.0,False,0.06885258746878845,0.2548792989381098,5.0620965908236033e-08,5.410635039118741e-08,0.4067911171511817,0.3271814610662305,7.1563706756062295,5.462225834331961,0.5147760104117486,0,0.2337569612612612,0.6228331947438788,0.3623519232781159,0.3641132841972997,0,0
CLONE_3241,stress_minimized,-0.0736876954665632,1.0076376916858232,1.0813253871523865,550.0,121.0,False,0.07231396909224752,0.22412924743976165,3.2752611976518385e-08,3.512108334667872e-08,0.4110788147187652,0.32900915451394613,6.531799713022488,4.8007548099502015,0.4615374322800349,0,0.2985417382092649,0.6493845019278488,0.266114590469346,0.3201846391996595,0,0
CLONE_2100,stress_minimized,-0.08209265456999376,0.9884245560516942,1.070517210621688,555.0,122.0,False,0.05891372479293637,0.24006108860351077,6.928441169179991e-08,7.336621445465112e-08,0.3519388652516058,0.2711437523398867,9.348430587019156,7.636503893343368,0.64302644137877,1,0.3697223805400539,0.4021733642773835,0.3304148673179281,0.3429444122907297,0,0
CLONE_3457,stress_minimized,-0.07523273240992934,0.9795545470380748,1.054787279448004,551.0,123.0,False,0.06762701710536766,0.2534933154898731,3.84915076355581e-08,4.109457348083938e-08,0.3960636826345191,0.31634314787370893,8.48028642193296,6.784478400520807,0.6275544430109636,1,0.3137959251557838,0.7029591155575474,0.1555653330717962,0.3621333078426759,0,0
CLONE_3839,stress_minimized,0.055705178055802496,0.966065674375471,0.9103604963196685,507.0,124.0,False,0.09150673267798438,0.46930507643848174,2.916338791883747e-07,3.183203426111089e-07,0.3726182674313214,0.3101626735464,10.265621156147734,8.828787247873912,0.5843469003755836,0,0.7288563533111249,0.4784425790886443,0.837315294761595,0.6704358234835454,0,0
CLONE_3546,stress_minimized,-0.16111918055675767,0.9647387609883787,1.1258579415451364,570.0,125.0,False,0.053362227587655714,0.17372294694646906,2.8371923251602133e-08,2.988591227725363e-08,0.3511179090552389,0.2650157448109564,10.585920879659175,8.794388415994938,0.5665412655589757,0,0.2540374623065604,0.4284226774248796,0.2156020911541764,0.2481756384949558,0,0
CLONE_3136,stress_minimized,-0.06016060254491898,0.9609419716444405,1.0211025741893596,545.0,126.0,False,0.07855292338152205,0.3012502458076523,9.12845163691582e-08,9.845518198942399e-08,0.4046400675332344,0.32874008719784653,7.175754936699244,5.537255231668427,0.525729993136326,0,0.4787839887775578,0.7004617264081499,0.3239835250310215,0.4303574940109319,0,0
CLONE_3726,stress_minimized,0.05623058788646566,0.9505754433680066,0.894344855481541,506.0,127.0,False,0.09177219589911909,0.4630753508429415,1.8605550235074605e-07,2.0313022436058773e-07,0.4116847291455745,0.3487307572130099,7.050463340744811,5.606153761756341,0.5159068671964405,0,0.5550915137512326,0.5734631377296137,0.7930175371572377,0.6615362154899165,0,0
CLONE_3790,stress_minimized,-0.01693850655958118,0.945171949038575,0.9621104555981562,527.0,128.0,False,0.07498369695504324,0.35579049925883455,4.4291271461720875e-08,4.761239473876011e-08,0.3884203915574952,0.316883631498202,7.364180827701671,5.791129426812272,0.5541146380065384,0,0.3858629972840028,0.7130745656313299,0.2755459208943512,0.5082721417983351,0,0
CLONE_3322,stress_minimized,-0.008476559633195498,0.9260944197936007,0.9345709794267962,525.0,129.0,False,0.08755484707406343,0.3907007400114941,6.135461523936279e-08,6.67265091939332e-08,0.3891661565550813,0.32042221575600077,6.821177625687491,5.290018513701284,0.5067951059754062,0,0.6030016705902901,0.7466396453910944,0.5512168201402275,0.5581439143021344,0,0
CLONE_4173,stress_minimized,0.026882079846113932,0.906405010552034,0.8795229307059201,517.0,130.0,False,0.08372768645259122,0.4431112210307981,2.863257936479077e-08,3.102991899217491e-08,0.3952761154226615,0.33072501310512536,6.743350480299529,5.275083945536487,0.4951043667647076,0,0.6554832760827611,0.5590101175339326,0.5064358123963965,0.6330160300439973,0,0
CLONE_0597,stress_minimized,0.07065722334490646,0.9034410320185914,0.832783808673685,497.0,131.0,False,0.06669486364969153,0.5046587759056061,1.0216753309340449e-07,1.0898158278249444e-07,0.3869837377885835,0.327356439861032,7.1116072711207625,5.71719780220749,0.5432296074659271,0,0.3137499409346713,0.6298737950786399,0.5988647041070702,0.7209411084365803,0,0
CLONE_1438,stress_minimized,-0.04502494302248644,0.8978165907720748,0.9428415337945613,538.0,132.0,False,0.07235352991953391,0.3795607881156093,6.204178988203666e-08,6.653073238252804e-08,0.3780461491470701,0.3084110121963188,8.398606715083883,6.854079660822614,0.6489129178337952,1,0.3229879059681244,0.57673863249981,0.4239009012109422,0.5422296973080133,0,0
CLONE_0097,stress_minimized,-0.018680224495461806,0.8895778557663844,0.9082580802618462,528.0,133.0,False,0.06659738704388694,0.4117168766663843,3.46335879168727e-08,3.694009437609116e-08,0.413067770271334,0.34600512040464476,6.4730930771853386,4.967153329185,0.4511731705592665,0,0.2892613624730295,0.5776682399922607,0.2303487665293627,0.5881669666662633,0,0
CLONE_4404,stress_minimized,-0.1038161927912819,0.8877742149165244,0.9915904077078064,561.0,134.0,False,0.07991205348285046,0.46208661365666537,7.46195107428048e-07,8.058250907614794e-07,0.4191631919788691,0.35613012107140235,11.15369541288973,9.708199349277729,0.5326521478672793,0,0.4078978166627396,0.5958738919678913,0.7124107812504091,0.6601237337952363,0,0
CLONE_1096,stress_minimized,-0.021534050688492956,0.8816726698453272,0.9032067205338201,530.0,135.0,False,0.07620132909472233,0.4720040627013947,3.231622811752219e-07,3.4778767651405615e-07,0.401496085598956,0.3392564106150676,8.284671467955814,6.851076343197487,0.6424553742110095,1,0.4820193392411614,0.3463434129672773,0.9286170076331574,0.6742915181448497,0,0
CLONE_0479,stress_minimized,-0.09652793701244008,0.8778164304288726,0.9743443674413127,560.0,136.0,False,0.08103292110889863,0.34527411614755765,5.4828371402123157e-08,5.92712744964808e-08,0.4076471552609448,0.3352690845527494,7.000239437275086,5.414568376652155,0.5048169316827877,0,0.4305041822770585,0.8061499333482485,0.5201385644217722,0.4932487373536538,0,0
CLONE_4025,stress_minimized,-0.0025875007223652435,0.8588420530409413,0.8614295537633065,521.0,137.0,False,0.06941461962472732,0.4621138174213761,3.0871584641225904e-08,3.301452394630918e-08,0.3837543567629862,0.3207234621566963,8.992072485670022,7.546609066575673,0.6129419003818437,1,0.364667313505425,0.6030142771305098,0.634274937771292,0.6601625963162516,0,0
CLONE_1116,stress_minimized,-0.13310686640340716,0.8575678798869721,0.9906747462903793,567.0,138.0,False,0.09740615614829295,0.45087046542059844,5.611351998094915e-07,6.157932227024384e-07,0.4515278998178941,0.387597537051542,8.806874992346915,7.347919550851633,0.6019483120005802,1,0.3999705521549647,0.6452759586947343,0.7190104243790385,0.6441006648865693,0,0
CLONE_2793,stress_minimized,-0.04808899083977497,0.852884904749597,0.900973895589372,541.0,139.0,False,0.07352184295705208,0.42060066148716263,3.6811114777193825e-08,3.951753577691669e-08,0.403169752754523,0.33681780567349595,7.017411813271988,5.522132607056583,0.5079429392043826,0,0.4621876633915665,0.6686324472641185,0.1341034433516857,0.6008580878388038,0,0
CLONE_1653,stress_minimized,-0.22875219875718383,0.8433657099961366,1.0721179087533204,589.0,140.0,False,0.05914908365563267,0.2364608572407584,5.617686192323011e-08,5.949967182863818e-08,0.3610913187481601,0.2800081873274207,9.169196434963926,7.4529494636528355,0.6444257083204699,1,0.2670089882860184,0.5864679893090509,0.3486376564015285,0.3378012246296549,0,0
CLONE_4265,stress_minimized,-0.198152587021939,0.8347270513648337,1.0328796383867727,576.0,141.0,False,0.07176401783364546,0.2836459869287356,7.251949972767336e-08,7.772379039941716e-08,0.3674585570432057,0.2901502359975045,9.416056357735869,7.756431542050351,0.6219344100216868,1,0.4902547731139149,0.6332962484995324,0.2215932898317392,0.4052085527553366,0,0
CLONE_2941,stress_minimized,-0.09565770426839541,0.8214187755112929,0.9170764797796883,559.0,142.0,False,0.08412827559073881,0.4262012300785243,1.4383228770901525e-07,1.5593265004824572e-07,0.4098030221678998,0.3438991205741817,7.180144189287277,5.691585665381506,0.5269465098117146,0,0.5550068504144207,0.7315361851707131,0.5980090425096616,0.6088589001121776,0,0
CLONE_3706,stress_minimized,-0.07673243541560626,0.8161267858170346,0.8928592212326408,552.0,143.0,False,0.10566474061753324,0.5058055748261033,3.200610218836834e-07,3.5388018674280547e-07,0.4406451048527052,0.38110955083879344,7.052215871124398,5.659182560915722,0.4979214465314965,0,0.5506985277920516,0.7472032353955689,0.8585751112969002,0.7225793926087191,0,0
CLONE_4060,stress_minimized,-0.2404647546937751,0.8116720004958822,1.0521367551896572,595.0,144.0,False,0.07273301769849858,0.26123923464093574,6.3059664031113e-08,6.764618369114932e-08,0.3650554827846725,0.28595462155594736,9.61701264917422,7.9304997307433425,0.6109791567941875,1,0.5652303498299837,0.5466625589841453,0.41724210683492,0.3731989066299082,0,0
CLONE_0528,stress_minimized,-0.27353627258411073,0.8075546502098987,1.0810909227940093,610.0,145.0,False,0.07468762298008581,0.23551512325057555,9.240466143116173e-08,9.930614594573482e-08,0.4070176950773013,0.3258589049373473,6.824744478523187,5.107362626423878,0.5014658691262062,0,0.4315578049396785,0.5814233623588844,0.2859419474969864,0.3364501760722508,0,0
CLONE_0585,stress_minimized,-0.09497672076691896,0.7963690238236429,0.8913457445905619,558.0,146.0,False,0.05614457851319737,0.4281363190155168,2.7106949040996205e-08,2.8628857269681657e-08,0.3981557649298711,0.3324066704511124,6.530774761739402,5.044538344558022,0.4778637257094048,0,0.3949897784502439,0.5073329695105488,0.4696842932135716,0.6116233128793097,0,0
CLONE_3317,stress_minimized,-0.03350905548567523,0.7927803411598242,0.8262893966454994,531.0,147.0,False,0.0946884124305125,0.5312540232383511,1.5604182926546037e-07,1.708171823513599e-07,0.3710541667773895,0.3135544886364576,9.093710785486644,7.731215613372665,0.6420001185671861,1,0.5849131098158518,0.5928794295912766,0.8658614326144614,0.7589343189119302,0,0
CLONE_0599,stress_minimized,-0.27869750644251323,0.7896243584574176,1.0683218648999309,613.0,148.0,False,0.06708815302805143,0.2453134625298905,7.826869186070738e-08,8.351959383756392e-08,0.3278617945719571,0.24748687157434832,11.071215057631068,9.365591212666937,0.5034005510421709,0,0.4447574901066176,0.5671244840659511,0.2784934507124931,0.3504478036141293,0,0
CLONE_4259,stress_minimized,-0.0631065513872617,0.778797555042455,0.8419041064297167,546.0,149.0,False,0.07390078709361574,0.49946499078928014,1.1810271470474249e-07,1.268305982793157e-07,0.4171810273789387,0.3571382266420811,6.362685439897943,4.962043428845079,0.4523170687062918,0,0.349901707851273,0.5240029402195123,0.6545347684708132,0.7135214154132574,0,0
CLONE_2216,stress_minimized,-0.1912877107652215,0.7720187725515482,0.9633064833167697,574.0,150.0,False,0.08472994718955586,0.3743033675017272,1.3440731323917814e-07,1.4579563779182381e-07,0.3775764693130737,0.30752073871321184,9.32836801144818,7.777532052450253,0.6209603954383291,1,0.5921141769549397,0.6920202774680227,0.5444983400096786,0.5347190964310389,0,0
CLONE_0469,stress_minimized,-0.14209696058982713,0.7686033660663778,0.9107003266562049,568.0,151.0,False,0.08449106662823405,0.44277564861681973,1.8976204207896885e-07,2.057952394197728e-07,0.34179506888409,0.2772171207734356,11.258060776078617,9.7893915544188,0.53139642418466,0,0.5575452918391957,0.6633774247437006,0.6308519933019753,0.6325366408811711,0,0
CLONE_2375,stress_minimized,-0.046899013598198425,0.7679126289270506,0.814811642525249,540.0,152.0,False,0.06476557962495823,0.5127673804615671,3.3612192900653116e-08,3.578910605632982e-08,0.4037509540626504,0.3447723444995758,6.688109678965916,5.303430535519797,0.4828968895315635,0,0.3031982302640499,0.656916155746474,0.2283018601417028,0.7325248292308102,0,0
CLONE_2139,stress_minimized,-0.2825096327458056,0.7661202455077557,1.0486298782535612,616.0,153.0,False,0.07833305394513919,0.2624267244039975,4.494834682378243e-08,4.846928810027461e-08,0.3786385138657481,0.2996326518180679,9.17382522971633,7.488737299001127,0.5994822152346553,1,0.4522177211099483,0.871410776064602,0.0377872200763872,0.3748953205771393,0,0
CLONE_4201,stress_minimized,-0.28200532742434015,0.754726785998351,1.036732113422691,615.0,154.0,False,0.08147518936842674,0.2832263437099077,8.266590662512574e-08,8.940112702172054e-08,0.4245613621342722,0.3472194696310648,6.566071274367723,4.905942886819612,0.4590913861759151,0,0.5286656850580397,0.7565096167089391,0.4274155635450013,0.4046090624427253,0,0
CLONE_4396,stress_minimized,-0.2685040445754087,0.747295163643126,1.0157992082185348,608.0,155.0,False,0.07563948083780377,0.296803243417903,3.988659256142926e-08,4.290359371516478e-08,0.4042876610920829,0.32803192056551517,7.605126503024226,5.96129039512571,0.555216958791901,0,0.5246361868174202,0.6729016468087778,0.1446515084500112,0.4240046334541472,0,0
