clone_id,process_condition,baseline_quality_score,process_quality_score,quality_score_gain,glycan_maturity,process_glycan_maturity,galactosylation_level,process_galactosylation_level,sialylation_capacity,process_sialylation_capacity,mannose_retention_risk,process_mannose_retention_risk,aggregation_propensity,process_aggregation_propensity,product_quality_consistency,process_quality_consistency,quality_response,stress_penalty,pred_late_qp,pred_qp_drop,pred_late_agg,pred_rescue_score,pred_rescue_label,is_aggressive,is_super,quality_pass,quality_risk_flag,production_score,combined_quality_utility,combined_quality_utility_guarded,combined_rank
CLONE_3257,stress_minimized,0.16656393763061017,0.4201716402133481,0.2536077025827379,0.7518883193967014,0.8080778025016745,0.6877485763121209,0.7067566957619903,0.4545635395485292,0.4741930929094866,0.1693177898924457,0.11312830678747263,0.286758985612795,0.2080937092658327,0.5113966370805718,0.5788240168065395,0.6237896620994614,-0.07355409942588653,5.207278720915347e-08,0.4109453860389899,4.6679970404208255,0.3395240425025084,0,0,0,True,PASS,0.32789290907798396,0.3648044015321296,0.3648044015321296,277.0
CLONE_0219,stress_minimized,0.5183876425015247,0.7514172278520183,0.23302958535049356,0.9454101942106012,0.9976481113471376,0.9144990997334814,0.9292749192272945,0.4871501349310551,0.505837348447999,0.4147636374662035,0.3625257203296672,0.2806598418795799,0.20752675788842903,0.6705544173798993,0.7332399179437429,0.5447583427307264,-0.11293706485461044,1.1203085829123561e-07,0.4134483972897991,5.98133279711181,0.4210274001203647,0,0,0,True,PASS,0.10239008494102564,0.36200094210542266,0.36200094210542266,278.0
CLONE_4648,stress_minimized,0.03900101316945587,0.2995233658827684,0.26052235271331253,0.9220221226063614,0.9803441259776419,0.4848794143281681,0.5019902295737767,0.4591610498661315,0.47947527171900195,0.4872461321692101,0.4289241287979296,0.3061444921359117,0.22449368741611908,0.8626707805132543,0.9326571845587908,0.6664400674256088,-0.1192621978626152,5.8116915029108743e-08,0.3822647635746102,5.293297092729117,0.3919207960609043,0,0,0,True,PASS,0.39706578352818556,0.3580488164700187,0.3580488164700187,279.0
CLONE_3755,stress_minimized,0.5089673262487511,0.7521272780220546,0.24315995177330352,0.8889853736613202,0.9435843500738629,0.7466375121835483,0.762221927528324,0.5784945904263268,0.5969404299476934,0.2842392003003682,0.2296402238878256,0.28257828202546,0.20613971504790032,0.7929452117017667,0.8584639833968178,0.5919795282508521,-0.1105362202186996,5.8311820346428986e-08,0.377039756196221,6.60652310643957,0.4958191718615907,0,0,0,True,PASS,0.09515237102512698,0.35794233382389806,0.35794233382389806,280.0
CLONE_1102,stress_minimized,0.3302646426263173,0.599880849179861,0.2696162065535437,0.8344485040620692,0.8938185007297051,0.8996939373349733,0.9215684650534606,0.7596883499039967,0.7800732099524557,0.4285994533535237,0.36922945668588764,0.4632897883585424,0.38017179302385196,0.6401153491218473,0.7113593451230105,0.6873999333527203,-0.12324672295066004,1.1231714208797873e-07,0.4397790952312502,4.865644526081343,0.3144426222892626,0,0,0,True,PASS,0.193206392463041,0.355876175149769,0.355876175149769,281.0
CLONE_3560,stress_minimized,-0.48067257205800973,-0.23585481012140733,0.2448177619366024,0.568520079617941,0.6233288534220846,0.5347468329321735,0.5510588441702357,0.8685898112206389,0.8871863009763915,0.5934744973953333,0.5386657235911898,0.5696364908535221,0.4929042075277212,0.8709833142174467,0.9367538427824189,0.5961754760828701,-0.12502536180326984,8.699141841250857e-08,0.3974786282017098,3.7460334366269095,0.3601942224579917,0,0,0,True,PASS,0.7496946299880143,0.3554748539442456,0.3554748539442456,282.0
CLONE_3796,stress_minimized,-0.17827319779036488,0.05851055630763166,0.23678375409799654,0.7378966999639013,0.7912604288036345,0.7572830054415363,0.771465122045846,0.5317228073963182,0.5501476834636628,0.4798603852934551,0.4264966564537219,0.7485681872643505,0.673858966888724,0.9049466728956196,0.9689831475032994,0.5672745767946638,-0.12451220348968095,9.432476790390039e-08,0.367912012272997,5.436620098124366,0.4153892759026704,0,0,0,True,PASS,0.5509868439163621,0.3539963288728699,0.3539963288728699,283.0
CLONE_2827,stress_minimized,0.7445486723241677,0.9859343800775624,0.24138570775339474,0.7875846359195237,0.8409803120067346,0.8222156196867109,0.84105558651878,0.7272196681400963,0.7450630611199084,0.0861403430827157,0.03274466699550471,0.1481075837298145,0.07335363720771912,0.6534481772191314,0.7175229885237846,0.5679135217442197,-0.10843169728918452,9.740044501706297e-08,0.3116774218552336,9.482412713404234,0.5429677246110757,0,0,0,True,PASS,-0.06789861492628302,0.3536345830752552,0.3536345830752552,284.0
CLONE_3709,stress_minimized,0.13986140412410877,0.42444364222787323,0.2845822381037645,0.7168068921877268,0.7818414262772999,0.6709834637054536,0.6899618630379505,0.5411744146707671,0.562901049103091,0.3268243657849497,0.2617898316953765,0.3724851807020932,0.2814368329766907,0.9324107752136114,1.0,0.8006906817914639,-0.09872447168356849,2.2330110321132985e-07,0.4978944229737309,3.697464186972404,0.2722570470124222,0,0,0,True,PASS,0.3062485398026292,0.3535265807727268,0.3535265807727268,285.0
CLONE_0228,stress_minimized,0.6369094224054933,0.8015666472563474,0.1646572248508541,1.0,1.0,0.7479336493434423,0.763423823398846,0.5245256359294409,0.5436107244302478,0.0908084110903982,0.03738782200385974,0.3723757829415086,0.29758695822035475,0.528865548213585,0.5929702551174312,0.568411781730769,-0.08458520901739688,2.8146377535923847e-08,0.4742842613934333,3.667856083794793,0.2652194715298302,0,0,0,True,PASS,0.05197503199720965,0.3518116781008648,0.3518116781008648,286.0
CLONE_3352,stress_minimized,0.6086096158739204,0.8216652437794274,0.21305562790550703,0.7409661949153314,0.791912214982696,1.0,1.0,0.9257486050543584,0.9450410664888834,0.2474271402626767,0.19648112019531216,0.3443657867515776,0.2730413586572672,0.5510122768666575,0.612147500947495,0.5189204013472911,-0.13391177029809787,8.715655379961199e-08,0.4647502884809585,4.5194713567477285,0.2915227259774023,0,0,0,True,PASS,0.0362835144988467,0.350436206211079,0.350436206211079,287.0
CLONE_1544,stress_minimized,0.7092067596266409,0.9032694174285151,0.19406265780187415,1.0,1.0,0.6298709845614755,0.6451201509201233,0.8748205218006645,0.8977923688286222,0.1016746819684078,0.037625189117754906,0.5589582446978145,0.46928895470690046,0.8359728365962098,0.9128322280169933,0.7809898570130578,-0.07277154435750262,3.8124770519640074e-08,0.4418932251862933,4.9784357007328675,0.3009906793147077,0,0,0,True,PASS,-0.020231308131148762,0.3491689820927168,0.3491689820927168,288.0
CLONE_3652,stress_minimized,0.46638576119067887,0.6991298459203037,0.23274408472962482,0.8048016823181191,0.8569756871133907,0.776541860363874,0.7916926811954385,0.4554358240529252,0.47329954298130106,0.0740054582918127,0.02183145349654113,0.4334140283688158,0.36037042165543565,0.783734248010914,0.8463430537652399,0.5434800959054312,-0.10489745794495567,4.883400172163396e-08,0.4569095607177566,4.146811945187182,0.2928553846436087,0,0,0,True,PASS,0.10632997588003018,0.3434499238961396,0.3434499238961396,289.0
CLONE_1091,stress_minimized,0.6855909841923279,0.8594612382030107,0.1738702540106828,1.0,1.0,0.4124299442775502,0.4274866938502463,0.6420842297672824,0.6606508621808511,0.0885220472233461,0.031295643918188745,0.133916926046729,0.05379996141950871,0.8515505021819177,0.9202221861481066,0.644528066103147,-0.07028981499958883,2.8003409984632927e-08,0.3575137857224457,7.285515282225741,0.5738027032194579,0,0,0,True,PASS,-0.0016692510551964412,0.34278294464808645,0.34278294464808645,290.0
CLONE_3617,stress_minimized,0.4836863998704377,0.7160528826319879,0.23236648276155014,0.655810386058951,0.7080248920002635,0.7462396146994021,0.760997216193161,0.8767200026653958,0.8943116461759992,0.237494153583445,0.18527964764213256,0.1480392400560068,0.07493893173816936,0.8071678465242778,0.8698252536538527,0.5442901188262491,-0.08550222244016002,4.5888511192738987e-08,0.4289156425710284,4.9971383971457355,0.3215076899231459,0,0,0,True,PASS,0.0912958238940986,0.3411986473892543,0.3411986473892543,291.0
CLONE_4488,stress_minimized,0.32915234387157866,0.4915018822895897,0.16234953841801103,0.9979796571770424,1.0,0.5184275021787355,0.5315321549534319,0.5843797856288254,0.6033008818161754,0.1167946189085398,0.06436541888680736,0.6431070255277804,0.569706145497355,0.751310885128088,0.8142259251541669,0.5485840004346487,-0.11216538270601521,1.3949313702767602e-07,0.3474153578144456,7.658420798794635,0.6138333845779718,1,0,0,True,PASS,0.23045902877312024,0.33487617017970805,0.33487617017970805,292.0
CLONE_4562,stress_minimized,-0.3828749557965869,-0.16590495812857725,0.21696999766800967,0.5145797947178842,0.5768937170588998,0.5656173500100753,0.5861860903407715,0.2559987316199261,0.27747757445504434,0.0,0.0,0.6679010661168976,0.5806615748394758,0.6978969038584212,0.7726736106676398,0.7462784468203119,-0.06653721368662054,5.4510276705222544e-08,0.3522450976048355,5.133851514614768,0.405734306750984,0,0,0,True,PASS,0.6590435338530745,0.32906413706041376,0.32906413706041376,293.0
CLONE_4481,stress_minimized,-0.3770354963193729,-0.14231458224138166,0.23472091407799123,0.5644410817100702,0.6165361476336391,0.6689260139972104,0.6857765583632508,0.7030187048079075,0.7219807594132298,0.4498653518785039,0.3977702859549351,0.3913666605422443,0.31843356824924796,0.4515321563243979,0.5140462354326805,0.5419013184713762,-0.09737056052602693,7.693138443830766e-08,0.3613091840927335,5.1322094000376985,0.4056664489986554,0,0,0,True,PASS,0.6412035928363335,0.32779632280524745,0.32779632280524745,294.0
CLONE_3586,stress_minimized,0.087442449857147,0.3227694400001553,0.23532699014300829,0.7843559492195348,0.8372211887813622,0.6506178197478893,0.6660345455230877,0.6488922066170673,0.6658645584572099,0.2005490148217188,0.14768377525989135,0.7514321369314979,0.6774208015449394,0.8433276077043621,0.906765895178555,0.5573047912365489,-0.11577967065053249,1.6365767010901882e-07,0.3825244520707466,6.456384382025653,0.4945057433914012,0,0,0,True,PASS,0.33097853657445764,0.3276948979447367,0.3276948979447367,295.0
CLONE_3685,stress_minimized,-0.39219250101468706,-0.14763983568402578,0.24455266533066128,0.5648798371812273,0.6195546529803176,0.4454966377337578,0.46175477687951927,0.3919035661703832,0.4111457208557348,0.2731222196659303,0.21844740386683992,0.2815599092510837,0.20501516713235715,0.6717953176630822,0.7374050966219907,0.5934963159818079,-0.08965888706586797,3.62281590824827e-08,0.4075332617109662,3.433242910354161,0.3352776208823942,0,0,0,True,PASS,0.6397066919496235,0.32476808089616377,0.32476808089616377,296.0
CLONE_1129,stress_minimized,0.5553826944022313,0.8215836793875068,0.26620098498527545,0.7213294495519399,0.7806062713232954,0.8968632975769314,0.9158697531732127,0.7081954504351825,0.7283653801371419,0.3035105558912218,0.24423373411986632,0.1160263135770661,0.033038763097168425,0.7226941804173781,0.7938263665430046,0.6855364354271094,-0.08355340499589067,8.843429596657208e-08,0.3594198342206638,7.779275994527916,0.6280022329474834,1,0,0,True,PASS,-0.00802667438604282,0.32381746712337706,0.32381746712337706,297.0
CLONE_2520,stress_minimized,0.42823141240612783,0.6602496661735161,0.23201825376738827,0.8695367187347902,0.923365770666385,0.5556091039197467,0.5725982490878496,0.4246048177222581,0.44276337694475604,0.0446582702734462,0.0,0.1679831719789513,0.09262249927471848,0.58825260638454,0.6528474687024539,0.5765810386318971,-0.0905963310533162,1.574354175885765e-07,0.3468004867984718,8.358085849720133,0.676298762794645,1,0,0,True,PASS,0.09346971719605324,0.3201816967870384,0.3201816967870384,298.0
CLONE_4926,stress_minimized,-0.6135192801973297,-0.36706777264235885,0.24645150755497086,0.640088420969906,0.6950245646907453,0.4807118358032083,0.49864485669714304,0.6209110046322757,0.6384465191578422,0.5013344850482928,0.4463983413274536,0.762829499431131,0.6859188982219561,0.8469356674056915,0.9128590398706986,0.5987228744167845,-0.13156968769215677,2.854333433972426e-07,0.3339720127942938,7.253460669763193,0.5578851008839174,0,0,0,True,PASS,0.7687082946046411,0.3143978677058411,0.3143978677058411,299.0
CLONE_4653,stress_minimized,0.12222745410087393,0.3558972031037838,0.23366974900290988,0.7571143382339782,0.80938172457112,0.713200844746251,0.7287818662059726,0.4345139417315468,0.45260165627957866,0.0604414606130146,0.0081740742758728,0.5723516010950952,0.49917726022309666,0.5489430854821262,0.6116639490866964,0.5453477267428359,-0.12033816002141412,1.4869710479772057e-07,0.4357209075013164,4.971430825930062,0.3258772478644914,0,0,0,True,PASS,0.2789032652638469,0.30970084039982165,0.30970084039982165,300.0
CLONE_2940,stress_minimized,0.4274136058496214,0.7209875690960252,0.29357396324640384,0.8986409197455475,0.9644583186391552,0.6412649142018018,0.6600891146153774,0.347288050585369,0.37034614581240083,0.2768702577748436,0.21105285888123593,0.1873349807040382,0.09519062225298745,0.9015896693764658,0.980570548048795,0.8163479778721534,-0.07574859816324181,5.480391571570545e-08,0.3570106746359145,7.4184649142338355,0.5887720031908409,1,0,0,True,PASS,0.028193135052971052,0.3053109086701928,0.3053109086701928,301.0
CLONE_3980,stress_minimized,-0.02397125119497407,0.23886033307590854,0.2628315842708826,0.6096356319220939,0.6676392298959245,0.7111648837574626,0.7310680407729516,0.5561282796442695,0.5778789335329682,0.1220283595631214,0.06402476158929082,0.5721752456715486,0.49097020850818585,0.6696164141511323,0.7392207317197289,0.6600719594766112,-0.13673035394865551,9.319463570349737e-08,0.4663878913402767,3.3234290215122333,0.2926977373919697,0,0,0,True,PASS,0.3490943924860247,0.30500076872197823,0.30500076872197823,302.0
CLONE_0252,stress_minimized,0.04799438987782355,0.2831769680491747,0.23518257817135113,0.8256634512922139,0.8780658134142608,0.5088969816246921,0.5251533802347087,0.5058732765746888,0.5245234414924569,0.221010071175321,0.168607709053274,0.424911366753584,0.3515480597827182,0.6771939577424156,0.740076792288872,0.54804724244094,-0.1441461918086296,1.6728120347002702e-07,0.3789831902073122,6.6384860958623735,0.5122835773096981,0,0,0,True,PASS,0.3187039816244357,0.30449317619433125,0.30449317619433125,303.0
CLONE_4121,stress_minimized,-0.14189582771388398,0.12868371064482462,0.2705795383587086,0.5436191164315762,0.6043045582532065,0.4826874736417308,0.4996536803615323,0.689993353232274,0.7118414271519362,0.2254154917660156,0.16473004994438528,0.2147998241615603,0.12984020561127785,0.6655640010488033,0.7383865312347597,0.7137088364326062,-0.06593374324766356,2.5611233590130152e-08,0.4452036041739204,3.095230775257155,0.2957229514406788,0,0,0,True,PASS,0.41687616433120567,0.30159918285665327,0.30159918285665327,304.0
CLONE_3401,stress_minimized,0.5751775749124659,0.8241896926383772,0.24901211772591125,0.9253670541599868,0.981139270583912,0.7895971239466941,0.8067155122027636,0.4513642147041976,0.46901326786774716,0.1921984933737076,0.13642627694978238,0.3841281080636667,0.30604700507017135,0.8167393199392317,0.8836659796479419,0.6154443284785046,-0.11102981256427784,1.3570794859217205e-07,0.5100572039559959,3.946025979319741,0.2498119464446114,0,0,0,True,PASS,-0.04941910459353882,0.3000244142992276,0.3000244142992276,305.0
CLONE_3231,stress_minimized,0.6175055608120164,0.7861720679605173,0.16866650714850095,1.0,1.0,0.9470113076483502,0.9623274571722167,0.321023260500698,0.33945674712114926,0.2246929475618404,0.16953967526502778,0.4762776052746725,0.3990630240591348,0.7004043301504571,0.7665882569066322,0.6030654459362526,-0.0770963345384221,4.634603681325735e-08,0.3852528096514119,6.7210493579453,0.505048134065162,0,0,0,True,PASS,-0.02431603076312258,0.2998792087263334,0.2998792087263334,306.0
CLONE_4075,stress_minimized,0.029286441071014815,0.30294633221422657,0.27365989114321176,0.5590549765385785,0.6205941132360292,0.5738432945647386,0.5911266426704193,0.4020839890252752,0.4226361727416825,0.1789110231195007,0.11737188642205003,0.1685161305398833,0.08236133916345235,0.9032163917346864,0.9770633557716272,0.7307827339490132,-0.07930184032051557,2.5396989109431322e-08,0.3752428708839353,5.6190007125931976,0.4191711213413736,0,0,0,True,PASS,0.29161065122587576,0.2961449236212161,0.2961449236212161,307.0
CLONE_0377,stress_minimized,0.7157138818161606,0.8836373532364659,0.16792347142030528,1.0,1.0,0.7058263175061488,0.7220556353575113,0.989373817456838,1.0,0.2758975056072485,0.21988114814103688,0.2239366241957587,0.14551372374306237,0.4784582496020491,0.5456778785615031,0.6203271493242332,-0.09864751914053205,3.2549084157826666e-08,0.4124999389906135,6.086192897085434,0.4079898834495981,0,0,0,True,PASS,-0.09763339671563077,0.29487490326520793,0.29487490326520793,308.0
CLONE_2094,stress_minimized,-0.09454838643074809,0.14778993864761725,0.24233832507836534,0.7628742777029479,0.817022021375965,0.491066753103352,0.5078021091844882,0.6247122513129167,0.6427636113171453,0.4321641628687446,0.3780164191957275,0.3521207904070558,0.2763139492648318,0.8100070357321583,0.8749843281397788,0.5829548734603422,-0.1476752354529576,6.415059929181143e-08,0.4203519327025545,4.292897856051451,0.3297109841472078,0,0,0,True,PASS,0.3813297604453171,0.28791383172623713,0.28791383172623713,309.0
CLONE_3602,stress_minimized,0.20543997889973276,0.4170756359358565,0.21163565703612375,0.8451298978383613,0.891885955269532,0.7820402183576254,0.7998845289715826,0.4567735947689187,0.47018539512659646,0.3392840660264085,0.2925280085952378,0.429405002767021,0.36394652236338204,0.6761749713540389,0.7322822402714437,0.4351211486234133,-0.13414003597745933,4.196199148648734e-07,0.3483582442025503,10.202267603943104,0.6173120611566917,1,0,0,True,PASS,0.19464854543875743,0.2836193816375971,0.2836193816375971,310.0
CLONE_3296,stress_minimized,0.22597806121117872,0.49791635371705467,0.271938292505876,0.7192375116959284,0.7802505438294781,0.7423186646955011,0.759920648565452,0.7123303114757682,0.7329864203890011,0.3291906639120988,0.26817763177854903,0.3513311916855176,0.2659129466985479,0.7595104849796314,0.8327261235398911,0.7202606426709945,-0.08763366997634049,7.938348791690527e-08,0.4332569594034214,4.972620413811272,0.3214756419417605,0,0,0,True,PASS,0.14044831593143878,0.28343553104568514,0.28343553104568514,311.0
CLONE_2663,stress_minimized,-0.31963941272236596,-0.10090261201363146,0.2187368007087345,0.7457666894690647,0.7946215360625184,0.4802206821865062,0.4961091239422026,0.392923471642563,0.4077776133787029,0.3326047561693745,0.2837499095759208,0.5649075289946828,0.4965107437638475,0.7556004537519208,0.8142262696640652,0.4770969318690748,-0.09972680399153665,3.3803622032919255e-08,0.3746514671632412,4.782322367439645,0.3664660397902655,0,0,0,True,PASS,0.5331298619882036,0.27951687238746953,0.27951687238746953,312.0
CLONE_1116,stress_minimized,0.37017524811192526,0.5393539990780237,0.16917875096609847,1.0,1.0,0.3818898385147097,0.400467409110284,0.7955989441265141,0.8146328075482404,0.1142761142911038,0.06032302278499605,0.4595466556410346,0.3840123275324837,0.6379946190495721,0.7027383288569014,0.5790618301221551,-0.14131130908342604,5.611351998094915e-07,0.4515278998178941,8.806874992346915,0.6019483120005802,1,0,0,True,PASS,0.0929124188694832,0.27148905095289944,0.27148905095289944,313.0
CLONE_0234,stress_minimized,-0.14743377927245319,0.1231610043502592,0.2705947836227124,0.8774812800374848,0.9372640178684524,0.5608930154891536,0.5814427744402748,0.399145178221598,0.42089577274246254,0.5630922417495605,0.503309503918593,0.1759522884866863,0.09225645552333171,0.5013370815014797,0.5730763668986407,0.6956547566193511,-0.08051465666261144,8.206721517583577e-08,0.3867145129727462,5.5058233584595895,0.4080518018682945,0,0,0,True,PASS,0.36202721383326,0.2664807300400597,0.2664807300400597,314.0
CLONE_2795,stress_minimized,-0.3356557102908338,-0.10186525978454788,0.2337904505062859,0.7131412620364018,0.7650622723118524,0.7640146823565765,0.7806451224672318,0.5561107711939266,0.5750520315775353,0.5846095892651959,0.5326885789897453,0.5339359107379678,0.46124649635233694,0.5457117221070513,0.608016934437592,0.5384202055090112,-0.13368572436574055,1.9031571950549657e-07,0.3766403458965278,6.182407861888157,0.4818056546083701,0,0,0,True,PASS,0.5075140110828383,0.2637623027358838,0.2637623027358838,315.0
CLONE_2733,stress_minimized,0.6334768473260861,0.8619219314507708,0.22844508412468467,0.9703210609936064,1.0,0.6722325840502029,0.6900326167899737,0.7434667290010083,0.7664473152442374,0.2257387413772889,0.16528051290226364,0.2701241330785753,0.18548261321353998,0.6692561148154035,0.7418059889854338,0.7091645695005047,-0.08491925316881026,2.8890379281869296e-08,0.3593561218601986,7.78177602517597,0.6114714068554705,1,0,0,True,PASS,-0.14298485466964345,0.2589778597785223,0.2589778597785223,316.0
CLONE_1243,stress_minimized,0.29863317350745666,0.5639946287880921,0.2653614552806355,0.59889619915518,0.6610369802721938,0.7664985494692076,0.7841279485115288,0.7565044799242839,0.7770407845138839,0.1933843217268977,0.1312435406098839,0.4122800304908937,0.3252829369270744,0.9469912671887456,1.0,0.7428156223402756,-0.11033056320126224,8.284788361272967e-08,0.4783136057485084,4.01356686358999,0.2634319670152687,0,0,0,True,PASS,0.05505120537352515,0.25862857473935197,0.25862857473935197,317.0
CLONE_1323,stress_minimized,-0.0889474778442768,0.12064329590101633,0.2095907737452931,0.8522771394513577,0.8991951644371156,0.7049192296643271,0.7181558835462345,0.5569930427040267,0.5744294154686742,0.4668094722496055,0.41989144726384764,0.5522220060685974,0.4865367710885364,0.5581358776838768,0.6144375076667863,0.4383604997151571,-0.1491164006403988,1.0245202843678694e-07,0.3896848386111119,5.6790356545085166,0.423825589368358,0,0,0,True,PASS,0.34042589403701345,0.2525128547826146,0.2525128547826146,318.0
CLONE_0394,stress_minimized,-0.22605131406456058,0.04762669986223718,0.27367801392679775,0.5090664795568888,0.5705647237312622,0.4534970061320068,0.47039943469606804,0.7486674121819407,0.7703552730248877,0.2536467402085043,0.1921484960341308,0.3742570465864085,0.28815950474228563,0.8674104347889664,0.9412083277982146,0.7299648834874696,-0.0868443998933986,3.91651267446136e-08,0.3670104772912778,5.62198019319412,0.4297088650367522,0,0,0,True,PASS,0.384691864736958,0.24986579878706966,0.24986579878706966,319.0
CLONE_4382,stress_minimized,0.034269833818290296,0.26695575350814205,0.23268591968985175,0.7315066856632947,0.7837261690346258,0.751631044214194,0.7663276479734699,0.3753389979680324,0.39365039202213314,0.3494975991225405,0.29727811575120944,0.1765904325519005,0.103483155832037,0.4684503307834744,0.5311137108290717,0.5443896674266211,-0.07814396931571435,3.332327605895526e-08,0.4154474148763844,4.7475381460536425,0.3285860340275628,0,0,0,True,PASS,0.23044239995055063,0.2450477413735872,0.2450477413735872,320.0
CLONE_2665,stress_minimized,0.2199247896544491,0.4124107660775481,0.19248597642309903,0.9843074625113718,1.0,0.4994979029120723,0.516794456781986,0.493422729473065,0.5116632671091954,0.1533602809345647,0.09815144080145234,0.7093828332914813,0.632090457105124,0.8647012792990774,0.9309518874588122,0.6041768026622469,-0.10731390009432804,8.332074818045806e-08,0.3267455281963806,8.150999645443596,0.6028144053809692,1,0,0,True,PASS,0.1323660566444651,0.24438394041769831,0.24438394041769831,321.0
CLONE_1589,stress_minimized,-0.1334530504798771,0.12368595067973276,0.25713900115960986,0.8652637791472562,0.9227667713601904,0.2391696217343285,0.25621437179438117,0.4303028687572289,0.4505243727068337,0.3471526790839793,0.28964968687104514,0.3020050230951226,0.22150083399701478,0.9139909988125386,0.9829945894680596,0.6500598442586831,-0.09368159390983645,5.8180505287002974e-08,0.425179030634052,4.321334376979572,0.3197713535586158,0,0,0,True,PASS,0.3236477356169998,0.24366302164209297,0.24366302164209297,322.0
CLONE_4680,stress_minimized,-0.25996507563499516,-0.002947715700229475,0.2570173599347657,0.6101610622238562,0.6674974935166776,0.547654875484231,0.5657212720422418,0.3340604343959868,0.35328307937643727,0.2119565448700983,0.15462011357727684,0.4545386731159822,0.37426766930603217,0.7722427155442114,0.8410464330955971,0.6467286258564289,-0.10966339242324183,2.0547222809507186e-07,0.4837963853029257,3.5787714301771274,0.2810284772713146,0,0,0,True,PASS,0.40416944998479776,0.24132258371078685,0.24132258371078685,323.0
CLONE_3227,stress_minimized,-0.42633793811018766,-0.18521108942717793,0.24112684868300974,0.651068375311667,0.7052355308909594,0.4656897169351129,0.48029509096128153,0.7418359484922763,0.7616586444136967,0.3862567676703906,0.3320896120910981,0.6486670328897571,0.5728330150787477,0.7101744085610895,0.7751749952562405,0.583343111585849,-0.11778438591188996,6.737338073180189e-08,0.3898238473581339,4.669922489844891,0.3592498497679601,0,0,0,True,PASS,0.5228691327702961,0.2396370438913065,0.2396370438913065,324.0
CLONE_3108,stress_minimized,0.10574610622933686,0.3764424662853962,0.27069636005605935,0.9127633551051958,0.9751564360060041,0.3638800061266828,0.38028837956462813,0.4439687837826556,0.46663360209927124,0.2319156741147453,0.16952259321393703,0.4333203377608347,0.3459700244997031,0.9378917011136582,1.0,0.7478616180161655,-0.109437469281312,2.722365029752885e-07,0.476500324919785,5.389509550712606,0.3273566488493313,0,0,0,True,PASS,0.13910294992226205,0.2340387564675157,0.2340387564675157,325.0
CLONE_0806,stress_minimized,0.6097334388603259,0.859243850772737,0.24951041191241108,0.9242149870502988,0.9805801988097925,0.5349170634615574,0.5499417454685053,0.5637279833586183,0.5819219364732469,0.1286865433445604,0.07232133158506665,0.2005124310671598,0.12160113460386855,0.9108152810319152,0.9784535351433077,0.6273042351898749,-0.08937094782644829,2.6365633239035234e-08,0.5311651173442083,2.902546578047519,0.201844738061561,0,0,0,True,PASS,-0.18581489405968787,0.23220860387328213,0.23220860387328213,326.0
CLONE_0677,stress_minimized,0.011677934816406148,0.2696534131770166,0.2579754783606104,0.6053145007614215,0.6633458398289436,0.6599374622482396,0.6751388823747356,0.5746246557357914,0.5960670614204054,0.1680290460291184,0.10999770696159632,0.3608188437705102,0.27957496907597934,0.640816948654545,0.7104545555355715,0.6606267813504415,-0.07968978329294822,6.678662535128033e-08,0.4037516925115544,5.470956313505266,0.3855134582355411,0,0,0,True,PASS,0.2067813048194831,0.2319301481624965,0.2319301481624965,327.0
CLONE_3820,stress_minimized,0.460198793351254,0.6355357777687322,0.17533698441747814,0.8305455096378165,0.8829526646123749,0.4891384531784221,0.505748670218154,1.0,1.0,0.2969007018316635,0.24449354685710517,0.0,0.0,0.59939411975125,0.66228270572072,0.5481430994911668,-0.10439858479571301,4.2775956014363744e-08,0.4114336176563958,5.9748808997014855,0.4157230205039944,0,0,0,True,PASS,-0.03736149860741513,0.2317974119430438,0.2317974119430438,328.0
CLONE_0309,stress_minimized,0.7158189008410334,0.966537385345115,0.25071848450408163,0.9375138756468248,0.9932382273341611,0.7737749485449918,0.7931970106790416,0.8091936964319384,0.8259277750769848,0.3373598185669566,0.2816354668796202,0.2003303874399417,0.12231629507767072,0.779343582165104,0.8462128041899077,0.6144870337467281,-0.12664440715211453,2.279422823714787e-07,0.4998858005710927,5.860570878385633,0.3367976436666374,0,0,0,True,PASS,-0.26197759658475117,0.22942839618719532,0.22942839618719532,329.0
CLONE_1486,stress_minimized,-0.03798763254742503,0.20764658116539808,0.24563421371282312,0.7815040148665202,0.8384721873305819,0.4724603676500309,0.49028708113798625,1.0,1.0,0.2557513667173955,0.19878319425333382,0.7262124225246437,0.6464569810749573,0.6933001504056571,0.7616619573625311,0.639363449281234,-0.07596787356974706,3.11118984139196e-08,0.3959902923437003,5.2487241109116765,0.366846084906593,0,0,0,True,PASS,0.24302590204326666,0.22887417369211924,0.22887417369211924,330.0
CLONE_3067,stress_minimized,-0.3965597312542695,-0.13645944725875453,0.260100283995515,0.6613888661415236,0.719589231118211,0.4781707216740866,0.4938190647932924,0.6633950420895722,0.6868113176297915,0.3939071654679342,0.33570680049124674,0.4680831489120312,0.38660263794466876,0.5634292738760712,0.6332697118480961,0.6640072995337488,-0.09171762584387805,2.933956266916988e-08,0.4578847125385923,2.564086315001424,0.2830235967895553,0,0,0,True,PASS,0.4671315244176864,0.22569513574711003,0.22569513574711003,331.0
