clone_id,productivity,stability,quality_potential
CLONE_0419,110.43255431862686,0.6473386645259913,0.5444192619759922
CLONE_0420,36.45853878843771,0.6837152806929635,0.6613301017805668
CLONE_0421,98.00166599211337,0.6950949588578199,1.0
CLONE_0422,24.759399674418017,0.532766295609624,0.7589010377256045
CLONE_0423,79.11186982708693,0.7207996627979458,0.7634924030937473
CLONE_0424,149.7695882013951,0.6978110374885664,0.755024270558768
CLONE_0425,9.677937882341253,0.6851446982537638,1.0
CLONE_0426,31.254811151199803,0.8910786544465441,1.0
CLONE_0427,81.77327584152431,0.6870405803434092,1.0
CLONE_0428,47.36427392106987,0.6871884158923913,0.7761432184399923
CLONE_0429,70.79597234931144,0.7411973912819035,0.8443436733120643
CLONE_0430,35.773606371108485,0.616708588695509,0.5725036175868814
CLONE_0431,58.00985159628464,0.813746313986802,1.0
CLONE_0432,48.96109167434186,0.7896934888970976,0.6248330673098098
CLONE_0433,123.6490663464174,0.8541161559797599,0.8325163345643944
CLONE_0434,65.24142306680656,0.7513251923812074,0.6354046208550734
CLONE_0435,69.1530292057378,0.9293160416151034,0.7116699759891957
CLONE_0436,40.92274920560266,0.9233276291343403,0.674410635342545
CLONE_0437,38.809910650495986,0.7476825735402249,0.7088187108986274
CLONE_0438,40.334584153832765,0.910562924828596,0.7191315945276533
CLONE_0439,71.9604382796496,0.7263485354516332,0.7177596807612385
CLONE_0440,40.66268589418122,0.5982554037411894,0.9250000867670461
CLONE_0441,66.87614989951791,0.49574161583128157,0.6342705810406221
CLONE_0442,233.4062643531932,0.8165326947766238,0.83308121405208
CLONE_0443,100.46277816731921,0.7844852173661722,0.9826938728458338
CLONE_0444,43.457503410064646,0.8581598486477061,0.7230205453229906
CLONE_0445,126.57686416713854,0.8091248058163832,0.6923121663878598
CLONE_0446,41.031794380872554,0.48686402866795137,0.7654213062229624
CLONE_0447,13.109181012416933,0.5974380010393326,0.9769587812541065
CLONE_0448,26.95960359153198,0.7810627669995464,0.8291161446430036
CLONE_0449,14.738242632764104,0.944157949159207,0.7203178558088603
CLONE_0450,42.68896949296585,0.944083384280793,0.872581497678206
CLONE_0451,55.30663401470314,0.7746497738190748,0.6346561775245365
CLONE_0452,176.53269828017216,0.6861641635969197,0.9022039265664422
CLONE_0453,68.63819523481234,0.5384737537596955,0.8612910961552651
CLONE_0454,46.83494582002479,0.7000670342997171,0.7538287293291674
CLONE_0455,97.57135015456802,0.6151714378567755,0.6742121302329154
CLONE_0456,11.61393051067993,0.9094900209837572,0.6669978616574814
CLONE_0457,64.38818739073034,0.6016706904754737,0.8802226004518866
CLONE_0458,93.65385909921255,0.6523342793183734,0.9843470753733593
CLONE_0459,19.394502079762557,0.8909487751203873,0.7044038379456808
CLONE_0460,121.58672938686028,0.4860217923664446,0.8687580055327228
CLONE_0461,69.19630638405332,0.7961294525687785,0.48694594720968976
CLONE_0462,40.825156009480146,0.6505877268913376,0.7123073404014201
CLONE_0463,85.0251679569473,0.771052988105691,0.7953411600693647
CLONE_0464,267.59777149240875,0.8776293977986761,0.663547487452725
CLONE_0465,62.01066451383025,0.6471842595934102,0.6595240437815607
CLONE_0466,64.95887714731509,0.6131130574776495,0.6998330665296671
CLONE_0467,39.58488566674754,0.47770128666797945,0.843828909248956
CLONE_0468,30.1175765953985,0.8160896779770993,0.7719006472390438
CLONE_0469,97.63490586902019,0.5791456763038239,0.46426531500125423
CLONE_0470,29.986321325432996,0.9053009974734267,0.4818949771047401
CLONE_0471,57.402988478383804,0.6489291336869453,0.7089702233214238
CLONE_0472,39.081131776698896,0.7784852133894193,0.8686529879080328
CLONE_0473,76.34678163725386,0.4632695829986818,0.38787427359121485
CLONE_0474,68.96254103975556,0.7142374796734073,0.7250404735772554
CLONE_0475,112.87465564637178,0.8107480387941353,0.7210628215223869
CLONE_0476,38.20584524539048,0.6545687488843359,1.0
CLONE_0477,45.19956872428927,0.6295404501090144,0.7422467282430705
CLONE_0478,27.518689690811758,0.6670200390521867,0.8574483477111393
CLONE_0479,40.00461081903667,0.6198698101239255,0.8211885710131195
CLONE_0480,71.10163591052819,0.7453307483791606,0.48041502802891994
CLONE_0481,92.74854663411675,0.7166921785714508,0.9152310824947606
CLONE_0482,28.63083469020344,0.3391367289186602,0.8323094758184433
CLONE_0483,100.35602808830086,0.7868472190277206,0.8762402959511885
CLONE_0484,141.02631457594242,0.7201429058709697,1.0
CLONE_0485,72.92302496271267,0.7679055276293132,0.4873830590752118
CLONE_0486,203.11190205022262,0.6644530038154104,1.0
CLONE_0487,31.764444305060163,0.8112076766700905,0.7568828720899468
CLONE_0488,22.845215490288762,0.4613278925453245,0.8430993356604515
CLONE_0489,15.719403260727196,0.8793981285203563,0.7931731632048137
CLONE_0490,155.5910386780504,0.7705415513990923,0.7363645499902935
CLONE_0491,86.31953719638466,0.6326172200786798,0.7145250607641863
CLONE_0492,52.514573962654474,0.644838058773966,0.8494263103359514
CLONE_0493,66.41865982232845,0.7458332223208257,0.5724239454992481
CLONE_0494,24.832608959879327,0.8104444741826049,0.9125868751282649
CLONE_0495,302.4833957046402,0.6749594148007216,0.737570839267212
CLONE_0496,59.76706922280069,0.873949177428931,0.6304895991439464
CLONE_0497,58.943323066858454,0.7217869820831039,0.7324980713006279
CLONE_0498,90.74348107941002,0.7043010493772874,0.988572382529386
CLONE_0499,76.45531574111516,0.4740087618841936,0.7196997369475665
CLONE_0500,63.861636734175576,0.8825072675491235,0.8537680427314431
