clone_id,productivity,stability,quality_potential,G_platform,CN_true,CN_obs,k_decay_i
CLONE_0443,112.23208246451588,0.6673624630265834,0.7932265216902509,0.4440604291261063,1,1,0.048114873046115496
CLONE_0444,57.50354466738871,0.7820707160946866,0.9570938529184503,0.6221203192340864,3,2,0.06326381178207495
CLONE_0445,173.87689014065106,0.5312681788751825,0.4912499964846741,0.47992428358166617,5,5,0.037148653939658875
CLONE_0446,53.486233962125056,0.799682495435678,0.7864827004571384,0.5621763511465496,3,3,0.055587476030767836
CLONE_0447,17.24586814082553,0.7336724946212384,0.5918750150389744,0.5989071053630861,3,3,0.054105107404571334
CLONE_0448,34.894604729050386,0.7441716794233731,0.8463347941885155,0.3731752734839469,4,5,0.054254231858816726
CLONE_0449,19.885666762298893,0.5073532010494276,0.6319396629686322,0.5394189179807507,4,4,0.045825815822512474
CLONE_0450,60.768621424807066,0.6534326244713821,0.3937501442872493,0.6224651805216205,5,5,0.04450930260183271
CLONE_0451,70.11947047754755,0.37578236397631587,0.8682960760612173,0.45109863171797515,3,3,0.033767259696600826
CLONE_0452,195.47250631627048,0.5660507051695234,0.7252381659626878,0.4085885031555429,1,2,0.048716957889302165
CLONE_0453,95.79038640064137,0.7584680359642557,0.8062195362112305,0.5431858524855457,5,5,0.06289085176549306
CLONE_0454,60.284869753157686,0.4107364352141205,0.9601622938943961,0.5116741648532854,3,2,0.044611771245552885
CLONE_0455,118.0587241258495,0.6773299442123593,0.8184606206104288,0.4713921758709114,2,3,0.045171525571064575
CLONE_0456,14.904897730260878,0.4600178753988672,0.7837963399359755,0.4998063878881983,3,3,0.07439869466716713
CLONE_0457,79.75278912869504,0.35360774966604486,0.730001735547821,0.3578741551055489,3,3,0.04799746829899368
CLONE_0458,115.14463089988033,0.7730495386244619,0.6002455490711224,0.5353326019567822,2,2,0.054601586889414626
CLONE_0459,24.45178109392444,0.7229752908793914,0.7551323844640196,0.6358528789224778,2,2,0.05716562135946346
CLONE_0460,159.93606288186012,0.37258612349406856,0.942385346965966,0.4377898955932602,4,4,0.04798963783791799
CLONE_0461,82.82268303400768,0.4391012079337817,0.6999613126320222,0.42801710541433474,2,1,0.05928385820699198
CLONE_0462,52.59415996940689,0.6772618002258413,0.7372733049195639,0.5150945644443262,3,3,0.06403137972145061
CLONE_0463,115.5901742208121,0.7865236886723231,0.981516300938142,0.7302826530395793,3,3,0.06267206746729483
CLONE_0464,366.11627788936033,0.5075853264105867,0.534783857929115,0.5950686295828782,4,4,0.06444862443506102
CLONE_0465,87.83941504776048,0.7030738529096439,0.833405371017361,0.49176045230319954,6,6,0.029705848340813152
CLONE_0466,83.44215236243544,0.6864175263871755,0.5205989073631709,0.5034648411168345,3,3,0.037301844366446194
CLONE_0467,52.134505472828565,0.6250283597526897,0.8337974771152796,0.6033866694443834,3,3,0.04396542286807679
CLONE_0468,40.76807541918584,0.7137116542686922,0.7310499971070467,0.4210946562907906,5,5,0.040977957917767954
CLONE_0469,132.1932512369188,0.49232194805710533,0.8515754751368629,0.5533239226012259,4,5,0.04176244544988107
CLONE_0470,37.56740858836077,0.5796397689112078,0.5920575585145884,0.4034502991422916,3,2,0.06245297816293219
CLONE_0471,75.16509817984172,0.5704902340338761,0.6901907977915032,0.5802306088589021,3,3,0.05135444824499107
CLONE_0472,49.83652684842468,0.624216892936217,0.8541643604171747,0.4743016550328924,3,3,0.04831828320491128
CLONE_0473,98.41637893329089,0.5791046374957858,0.6845693195450662,0.5175535190262194,3,3,0.04725849309516866
CLONE_0474,87.81710939108295,0.4247875757826761,0.867034392686292,0.468639562937422,3,3,0.045240314180086935
CLONE_0475,139.66353845737862,0.7001903219635013,0.8075419391727936,0.5608322415301609,2,2,0.047065469386472776
CLONE_0476,48.84741835635881,0.8383393117323473,0.6892564192188677,0.4847200916132562,3,4,0.07073358004914622
CLONE_0477,67.11677041339212,0.6958984443835059,0.7213691121860497,0.6803302890820683,6,6,0.03216784547091241
CLONE_0478,34.571540771167314,0.7267059443799272,0.7858164830685197,0.6216608465218008,2,2,0.06876088275014253
CLONE_0479,49.92299678049099,0.6420158760827679,0.7085562826431038,0.38781620388607235,3,3,0.08871617904332638
CLONE_0480,87.01209166241405,0.8178426567478857,0.8790910163184444,0.5167461461236346,2,2,0.06863027552136472
CLONE_0481,125.91212415516368,0.8278948493767563,0.7056209914419879,0.5639735216241564,4,4,0.03903816222507632
CLONE_0482,37.870872571329514,0.6153139272503971,0.6597617350330173,0.45999674225248965,4,4,0.044273671948617116
CLONE_0483,125.53772199622671,0.643847297626237,0.9192585421995934,0.60452772419805,2,2,0.06473796117163674
CLONE_0484,163.59106534104868,0.7247717534666703,0.730080299682251,0.5946272647331199,1,1,0.04698644164886076
CLONE_0485,97.24907354567614,0.45923600839594886,0.669564439248729,0.4926887977433561,4,4,0.04405859414506898
CLONE_0486,252.84151730614948,0.5187703067846504,0.4069454198369918,0.585022391551304,2,2,0.04875354529932529
CLONE_0487,40.37592651135521,0.7023197811050867,0.5659037637745206,0.30074937625422044,4,4,0.03777170582439411
CLONE_0488,28.664022306012296,0.7220300603379666,0.6587380126699827,0.6166033541967177,2,2,0.04839799941991187
CLONE_0489,21.409461147299048,0.528189943962134,0.6822402441554863,0.5769531360313699,4,4,0.036983397089849705
CLONE_0490,203.04347802317395,0.5694497896606217,0.6292901549021856,0.40596116513025426,4,4,0.05989790222097287
CLONE_0491,105.77481933108344,0.45373452526684055,0.9178029439301525,0.52202526858902,2,2,0.040485350561938485
CLONE_0492,61.3309674300022,0.6086929395611722,0.6252358554901456,0.32977580545234164,2,2,0.05064794642354329
CLONE_0493,87.27600983974024,0.45657035955747777,0.6366621637158993,0.43359504416472544,4,4,0.04474200057290047
CLONE_0494,30.987551017957404,0.6962963128846905,0.8045963598527115,0.5947106596519668,2,2,0.05501113805475241
CLONE_0495,404.01193494872774,0.6035822134420469,0.5862961063419803,0.4988768380287026,4,4,0.06141207781056501
CLONE_0496,72.72703383973501,0.7878803089226014,0.9661465098305163,0.4940325232703974,2,2,0.05371260251842694
CLONE_0497,75.72426445449037,0.7668201007232286,0.8793282691990096,0.5039572090545631,3,3,0.04196954685833511
CLONE_0498,116.28070976451164,0.7937665366448187,0.5822606610706362,0.4937502314694012,3,3,0.04343356155821487
CLONE_0499,100.24611295721763,0.5851636561518166,0.9232945388805887,0.5855553788943979,3,2,0.0901971706225692
CLONE_0500,76.78285279696419,0.7405967132523892,0.9422052415058262,0.446049261585843,2,2,0.06338020099438045
CLONE_0501,40.66458758152399,0.674190404687783,0.5925880167429294,0.5366270540954533,3,3,0.04758694778616121
CLONE_0502,83.9385865197944,0.6759010308235155,0.5896052378760128,0.4011643043775656,1,1,0.043314298698425326
CLONE_0503,252.4690379422597,0.5448904135579012,0.6851524152710875,0.5644850387723389,2,2,0.03489303676121325
CLONE_0504,169.44385853024508,0.60999267268656,0.5505473091239876,0.47190963830511395,2,2,0.06629280450512484
CLONE_0505,213.54915422769943,0.7145655341393448,0.6408299368601278,0.49641365238093593,3,3,0.04185859630993541
CLONE_0506,52.28731679195659,0.8401287502270168,0.6814813893815389,0.46835240777461334,5,5,0.06506955891366498
CLONE_0507,33.111307486478154,0.6449080783007551,0.8395732868496414,0.47939200868808285,2,1,0.06149090057530852
CLONE_0508,67.5394044030611,0.734526545144811,0.7453782430524717,0.4129813443785054,5,5,0.07012108566200675
CLONE_0509,69.68269689750836,0.6977793542631004,0.7491550365235143,0.5287775410917451,2,2,0.06044493404632942
CLONE_0510,144.86171375380522,0.7247479936916106,0.7018228256341239,0.5483812568860273,2,2,0.047444588772252314
CLONE_0511,19.775270082712108,0.5441831172054689,0.5536925889572056,0.38562880074503664,2,2,0.05019924116679445
CLONE_0512,210.05826943901562,0.5213018335670269,0.8326750723766948,0.44800367154946497,4,4,0.05030763737776799
CLONE_0513,62.77670108256486,0.6439016952066781,0.8442112207517551,0.5026261870786337,3,2,0.04675104029573071
CLONE_0514,53.40126030644888,0.6392315434411939,0.6513609369724567,0.447809086628246,4,4,0.033322024731058414
CLONE_0515,34.3357871862108,0.5084713458290817,0.5903148456764202,0.4805129845245366,3,3,0.02917380670944691
CLONE_0516,22.77292183210433,0.5890859570181968,0.9790744950784338,0.6377555060802041,3,3,0.060444786136487384
CLONE_0517,121.96240298269822,0.848232370775869,0.7821969955437655,0.41184172476214964,3,3,0.047788857159930545
CLONE_0518,77.75774539226451,0.755024625664791,0.7723749960844701,0.3080470457158202,6,6,0.06356308012761978
CLONE_0519,28.036595622279375,0.3227865191953242,0.8166035211547344,0.4478011525557826,3,3,0.045473888453084074
CLONE_0520,31.07917790952871,0.389148152131066,0.5569477735272439,0.47131755190731434,6,6,0.049985632504586444
CLONE_0521,57.05166140712115,0.45640167389545877,0.9453014604850485,0.4572306523871437,4,4,0.06308009272266435
CLONE_0522,226.72185638675825,0.7179039778689679,0.7014120259565779,0.5235036448787282,3,3,0.073763023192897
CLONE_0523,59.48565206686691,0.5580530200232791,0.861673321289497,0.41100105382119045,4,4,0.046199925811940115
CLONE_0524,21.056591740056245,0.4552601953487558,0.9639939241348442,0.39858893034428405,1,1,0.03893925313162867
CLONE_0525,58.13841160182651,0.5070628795276265,0.7618058146007836,0.44125493754433587,3,3,0.06771278711377465
CLONE_0526,54.19577039585626,0.5297212551518063,0.5812753632017963,0.4430366211473799,2,3,0.046537178876013094
CLONE_0527,12.26583207293479,0.7177333028223429,0.394226722438743,0.6774973595550853,6,6,0.04428797626931818
CLONE_0528,69.73307970961058,0.6392541885416586,0.7725377345863877,0.6325929121018333,3,3,0.04524420821957091
CLONE_0529,57.53323476980215,0.31602158819418213,0.7746232141076923,0.3579358518760392,3,4,0.04177777597553747
CLONE_0530,109.52992245642793,0.5796805157622362,0.6468871007123118,0.3372813439916755,3,3,0.06067060778061145
CLONE_0531,242.2920395273402,0.6793661844773466,0.7862690264025904,0.49249718029397416,2,2,0.035782740306503975
CLONE_0532,152.4244092742835,0.931358945252925,0.8557871952408744,0.6612922545017276,2,2,0.05129205130020619
CLONE_0533,61.31238227057522,0.7082444289511736,0.9095090770383311,0.5580203052810581,4,4,0.053220848412352466
CLONE_0534,28.487887292518202,0.600941719389858,0.7444891558773076,0.49712253308691495,1,1,0.04305105238498226
CLONE_0535,420.2834450417516,0.7436861601066277,0.7456366214631018,0.46017802210472075,3,2,0.07435166883314645
CLONE_0536,70.9865813478704,0.6193417577937922,0.7542242309101269,0.5931509932346887,2,2,0.06259006547819979
CLONE_0537,76.4135065457184,0.6391340649211292,0.7536217663191627,0.5155690359798466,5,5,0.04462930751242511
CLONE_0538,71.47937645767108,0.7236337761783517,0.7034916377778919,0.6470541716671219,3,3,0.048690620145483164
CLONE_0539,73.73873944923383,0.6527359417733217,0.6678180758440517,0.3564750145217837,2,3,0.06252682329785635
CLONE_0540,63.92630954062347,0.6531846252980064,0.6957079292103876,0.5370012395655306,3,3,0.05101041244711331
CLONE_0541,48.22381767437584,0.3677173498170614,0.7677873721948374,0.4508704888329058,4,4,0.07098137652562386
CLONE_0542,48.22020638319973,0.5227320323165812,0.6367419209749741,0.5361857065749417,3,3,0.05760304496126484
CLONE_0543,68.86097754407025,0.6700492711091169,0.6940524540384205,0.5219358322731911,3,3,0.05326310218308455
CLONE_0544,48.436570802143564,0.41748846295305786,0.9650828561356029,0.544477913127998,3,3,0.053148621194356586
CLONE_0545,45.23563568502127,0.2804925770389173,0.8988838036792575,0.5847135998441534,4,4,0.10986443170724858
CLONE_0546,77.77735011968869,0.5394926246175868,0.63273867648342,0.6192644593800609,3,4,0.03876071555203264
CLONE_0547,61.07830103570008,0.8102564135737198,0.9127767478126574,0.6644309270481249,3,3,0.03803147069496655
CLONE_0548,200.87314239846128,0.6095085738564973,0.8527272799524312,0.5013819978231673,3,3,0.04707124195414554
CLONE_0549,10.280438722908618,0.471350043594457,0.7443566588323053,0.4526863614278291,2,2,0.07103658942135536
CLONE_0550,157.61581816755907,0.7444246177913323,0.6242046982705157,0.3943561626554508,5,5,0.0270057911963084
CLONE_0551,195.8315543533433,0.3647065563477637,0.6165530344992934,0.537979257947771,8,8,0.031064031979394252
CLONE_0552,16.714803644396863,0.7516394194909161,0.802868165214736,0.5725398008723155,3,2,0.045244947652529836
CLONE_0553,53.553972349430694,0.5909977101994038,0.6140991029521221,0.38415322076796515,3,3,0.0849500071594694
CLONE_0554,57.650570155286104,0.37404728055600234,0.931126013219349,0.5988396742773213,4,4,0.05031902196757822
CLONE_0555,27.172999975544975,0.6329589495730932,0.9503867792712494,0.491132777628483,4,4,0.037390559936524646
CLONE_0556,39.5681378775448,0.5254897878069938,0.7357682295254011,0.39185156662807713,3,3,0.06140769269646125
CLONE_0557,30.02186525519257,0.5940489822922005,0.9268060558631761,0.426315351566,2,2,0.07575507569467367
CLONE_0558,258.8904717404232,0.6067846302485445,0.6676215208812164,0.41820778398858593,6,6,0.042621147286033986
CLONE_0559,137.6348999518167,0.6154007618020099,0.6325225914958417,0.41972330907655064,4,4,0.05601527353579416
CLONE_0560,172.78481474018054,0.743892014213546,0.9309077001981914,0.5497016934000138,3,3,0.05199836894894519
CLONE_0561,112.3562077878699,0.6254858152040275,0.9782937879337569,0.5750143772920006,2,2,0.057690317318069555
CLONE_0562,32.96042184723783,0.8907751009873272,0.980077624310282,0.6444430342925254,3,3,0.044579926176555346
CLONE_0563,45.39436486005428,0.5703900340840458,0.8078210619138461,0.4392077990154877,2,2,0.05850900978939325
CLONE_0564,103.51889853724262,0.734862589247538,0.8855293260066901,0.5299726940084631,4,4,0.06166028338958175
CLONE_0565,30.57295662620556,0.7137770179855316,0.7898533407791974,0.443625959215321,4,3,0.05977561796365677
CLONE_0566,115.47708299884164,0.586002539638856,0.9586752943013073,0.5017608342326941,3,3,0.033329331836900226
CLONE_0567,54.480598713708986,0.4925282815244838,0.8130275822379441,0.37328887254732396,2,2,0.03493737217646541
CLONE_0568,54.765801106829585,0.7516951934777781,0.8579244346037734,0.40296669118327577,4,4,0.042085988156070384
CLONE_0569,122.09787852045547,0.732758712953888,0.5918754167767192,0.5698088162011472,4,4,0.053457922953668684
CLONE_0570,87.96980185860988,0.5945607254135182,0.7133226539670043,0.37303625954799013,2,2,0.057502182654315816
CLONE_0571,57.42158480099963,0.784083594736848,0.8818009447057076,0.5535910652159681,4,4,0.03841704669628576
CLONE_0572,161.82371608906232,0.7021179474099607,0.8514795045535072,0.4411115354408337,4,4,0.054221761456087585
CLONE_0573,31.569535057038177,0.5235912254387296,0.8688890022947222,0.3376156776530173,3,2,0.06333608839948317
CLONE_0574,97.19896298237109,0.5910422327540773,0.7538527718281429,0.2914196227303549,2,2,0.05908772617521955
CLONE_0575,109.51210088387606,0.6684628667026382,0.6794065814519035,0.6253247517052806,3,3,0.04457018398326831
CLONE_0576,51.46313747877091,0.4456807885603633,0.7340784932084563,0.3391922793089511,2,2,0.04560046013789096
CLONE_0577,87.91918226554978,0.8514919446176662,0.7646214689209339,0.4943676343550332,3,3,0.0361483380216479
CLONE_0578,30.619960718906995,0.2170282273546787,0.7926176558686083,0.530931146411633,4,4,0.07725440957551448
CLONE_0579,139.92472021025273,0.7415828055943209,0.5841287702704859,0.3870757892006039,5,5,0.05629075924419213
CLONE_0580,60.826822559869726,0.7182742015943798,0.7112887989465764,0.451717450888452,3,3,0.03341365188858228
CLONE_0581,49.110688397409625,0.9154681148927623,0.7513809238064553,0.5417993070944749,3,3,0.06794404768856623
CLONE_0582,146.97317767611256,0.697936775846816,0.42592431770735406,0.5256426490170341,3,3,0.05894826199554242
CLONE_0583,40.23174252319587,0.8705588074836204,0.8858853508265824,0.4597866818704026,2,2,0.06739673994521922
CLONE_0584,26.279506089213683,0.582784935255764,0.7861211556961494,0.5207172868910281,3,3,0.04348306809902594
CLONE_0585,25.295844628206133,0.7752471715101222,0.7847033596735241,0.49105542122088586,5,4,0.04502719358840962
CLONE_0586,109.16709278441354,0.8208214202356043,0.661776743725635,0.4158955183526671,4,4,0.040807310384712185
CLONE_0587,29.344746040737963,0.5178546627971145,0.8618773743710937,0.6035243258343499,3,2,0.08488678185357212
CLONE_0588,228.29564393678208,0.737560112045399,0.6449739578918251,0.5181413342792273,2,2,0.044113918999503204
CLONE_0589,15.693207913021507,0.2778838704407418,0.633816393888065,0.344182409042214,3,3,0.03937850279268079
CLONE_0590,220.66588057692917,0.6980944145660407,0.8681191592966663,0.5455201406362677,2,2,0.042533191257608426
CLONE_0591,76.10012163309989,0.7489768661137064,0.8125683462796,0.44634969678690484,2,2,0.04609632353015242
CLONE_0592,61.78897966366053,0.5092333412503988,0.5716059869547963,0.4746959692672235,2,2,0.07377437406721431
CLONE_0593,45.44424150648567,0.5400321714933919,0.9671491884650537,0.5007170475006474,2,2,0.053583050307508234
CLONE_0594,94.80848058320895,0.607753143551074,0.6276010697534532,0.4310590344163212,4,4,0.06806143000310493
CLONE_0595,70.90715330794109,0.7552588803402799,0.7614317128111951,0.6527305122532846,3,3,0.05369656359378338
CLONE_0596,139.50759872026623,0.44915934101867216,0.9478761562514271,0.3722301660764693,2,2,0.04779705750711344
CLONE_0597,72.16459588385909,0.5981110641028231,0.4588183946918818,0.5049599915562559,2,2,0.03852837069735156
CLONE_0598,81.71517789757097,0.4523251417623075,0.5007755616297382,0.5333188133213816,4,4,0.07447996206929336
CLONE_0599,56.60355483511825,0.8293675153218698,0.8185478239838393,0.5036060552905642,4,3,0.06405636561706027
CLONE_0600,67.05376691067664,0.6421450400288664,0.38412490601294513,0.4832949614974316,3,3,0.06553013085076574
CLONE_0601,81.85719711352003,0.541200242458127,0.4555764741426145,0.4670591211695061,2,2,0.0630113002055677
CLONE_0602,20.800153030422862,0.7438653602824485,0.9242119833726048,0.43018093508053473,3,3,0.04186685146197699
CLONE_0603,30.348124855948807,0.5479560907218738,0.6655847782369432,0.42866019831967783,7,7,0.05342478745075383
CLONE_0604,114.78221884307227,0.8265271429699312,0.9820425349317689,0.6000060239454139,2,2,0.0656107002979776
CLONE_0605,78.21760779803475,0.4663389825426507,0.5974092989617645,0.4614239766893079,3,3,0.06331404719396445
CLONE_0606,71.24086282012095,0.655585808522301,0.7206050727503528,0.6783643136838952,6,6,0.05199621262398518
CLONE_0607,72.02428311334563,0.7209469797377757,0.8482457317755641,0.5582663578824854,3,3,0.08192217500668994
CLONE_0608,93.60803150431789,0.6897612538257929,0.7796790676882075,0.2821806635572058,6,6,0.05712645657401917
CLONE_0609,46.48303040752469,0.7217604950918312,0.7403080126793091,0.5766754910845276,2,2,0.06958305021087509
CLONE_0610,38.54298326515546,0.5456883363486906,0.6690749273759593,0.4953486511824345,2,2,0.05256546071639674
CLONE_0611,74.0708814374068,0.687854187833429,0.7838543408823008,0.3807224059410027,2,2,0.045563535977192676
CLONE_0612,34.499144323580815,0.4964193062880644,0.9838687836709253,0.612181015539791,2,2,0.06370854845683549
CLONE_0613,87.70771910189478,0.6393105183174402,0.8757525977778521,0.4619310866793412,2,2,0.06006351712593319
CLONE_0614,21.03863543580217,0.6233280517948674,0.6567225475309049,0.4545442720734787,3,3,0.05452389589687021
CLONE_0615,151.15461878871864,0.4649904866313233,0.607868270540265,0.5327820321679267,4,4,0.04046711942376514
CLONE_0616,94.93949568698687,0.8733159579861473,0.677926094111512,0.5986854061869927,2,2,0.06437744262114109
CLONE_0617,84.03508840742819,0.3794472994742906,0.5688381154041631,0.5099225269508807,3,2,0.04100350857407251
CLONE_0618,150.10201683028276,0.7000429131243278,0.7689075074144873,0.5036591276149482,5,5,0.06072540309001293
CLONE_0619,210.27443321171637,0.7961870124305249,0.8800082657293493,0.4393247171950001,2,2,0.038007236750823147
CLONE_0620,152.028815277194,0.6064519063805056,0.7556031872442743,0.5972488292823853,4,4,0.04045787464737213
CLONE_0621,18.390414356836175,0.6455906001422663,0.9686564233237652,0.5107652798920568,2,2,0.05378774267681924
CLONE_0622,27.034594507099253,0.6729770197492116,0.9640842245380795,0.4802839546541525,2,2,0.05778703275440453
CLONE_0623,44.90387245867923,0.768453202265065,0.7999898935168805,0.46945622684142724,3,3,0.052783302533190815
CLONE_0624,78.49253832851595,0.8326044563726728,0.8648717535078422,0.5888925100878754,5,5,0.04382624972261078
CLONE_0625,95.04754358903239,0.47606009054475573,0.6285323540181751,0.4770627958242367,2,2,0.06604429060213916
CLONE_0626,40.935888616106006,0.9214918702678937,0.7262872219552473,0.5891104312744485,2,2,0.051765773866414046
CLONE_0627,79.04184360483116,0.7435115372532384,0.9430763206265633,0.45883063196785046,3,3,0.052476571249043584
CLONE_0628,41.9501390241611,0.7423992155357542,0.6809503653318376,0.5628672583913368,3,2,0.04806933791600809
CLONE_0629,43.56334110813001,0.6096224502485867,0.9697585792675797,0.5181129861841532,2,2,0.04173519544667296
CLONE_0630,24.348725131143198,0.64818769292788,0.9215614754397362,0.41756819192369726,2,2,0.06626700924841396
CLONE_0631,38.150279984190014,0.7058530935858793,0.8633189836508239,0.492390179112622,4,4,0.04257827620212665
CLONE_0632,24.67692854025092,0.38846575727336896,0.5637160490287186,0.31719100758471946,2,2,0.07643005906382748
CLONE_0633,34.821576063189326,0.6441262403735653,0.7019024896900832,0.43526195422818803,3,3,0.04068166379842291
CLONE_0634,141.65845436558646,0.7031907023457947,0.8348444950519418,0.3653466670594619,3,3,0.054204073320568036
CLONE_0635,40.44471259208111,0.6577000875482159,0.6235840675621556,0.6679937520953451,5,6,0.050876949610145994
CLONE_0636,445.38629387126855,0.7701864281066982,0.7031507028026717,0.3663028483878956,4,4,0.0486118822977206
CLONE_0637,108.63750573112975,0.36129790524719796,0.8963337147941833,0.7119813986537381,4,4,0.05929374122888044
CLONE_0638,76.58146586684056,0.5209955177352611,0.688547550527566,0.5448783558396909,2,2,0.06091439037105555
CLONE_0639,39.5485586697364,0.2247134900202329,0.6179572122538168,0.4547234887809136,4,4,0.05716913230678821
CLONE_0640,121.19959235014142,0.6752218763631964,0.49211447602321867,0.57009188142979,4,4,0.0383230589933087
CLONE_0641,48.072633735016595,0.7810727067777128,0.6852981674366246,0.4438428964452928,4,4,0.03730759243759465
CLONE_0642,74.04821962216735,0.4703682332910951,0.8562543814419743,0.3791065690270029,3,3,0.03675065184648919
CLONE_0643,421.2901183293417,0.7327489161142178,0.6285133489067889,0.5069182069290679,3,3,0.04704015486525527
CLONE_0644,63.16473856409202,0.6437487966735954,0.7788652048206234,0.5609517167367379,2,2,0.08484777853206882
CLONE_0645,178.08535925929203,0.8604307328201113,0.7244960006694572,0.6100313060681776,6,6,0.049389090482040356
CLONE_0646,41.11557933209551,0.5343174085463538,0.6735643346329562,0.5434415779213767,2,2,0.0845423033319815
CLONE_0647,67.59233691212806,0.6143760227743885,0.8771391544816953,0.45381430272605944,3,2,0.04958418639315312
CLONE_0648,236.76171522254452,0.5527226246217952,0.9848877658119713,0.6189742298134304,2,1,0.052040386724041265
CLONE_0649,48.22687579276867,0.8369932500207435,0.9174242967350877,0.6003782837457021,4,4,0.058030341587538385
CLONE_0650,260.9407133375309,0.5491941034962359,0.6508546510915543,0.5235216588812298,4,3,0.04649143844214112
CLONE_0651,118.04379837015672,0.8255446923040735,0.9740690022101104,0.6043855536247142,3,3,0.05292338100236443
CLONE_0652,43.66872549474807,0.4896194431632953,0.9567714807865882,0.682369731125845,1,1,0.03266520242224971
CLONE_0653,102.3686454449018,0.642861432265772,0.6913249747501122,0.4525793583653279,2,2,0.04003464989092384
CLONE_0654,141.3116181320776,0.6145668232131849,0.6237062476044591,0.4219222819617945,4,4,0.032837442105893316
CLONE_0655,106.94494375770017,0.7237765416180842,0.9190755782417657,0.45005679665749215,3,3,0.059939335039140444
CLONE_0656,22.677859575247158,0.7918513544508677,0.7670846004631475,0.38405367335435425,3,3,0.03555878006155668
CLONE_0657,42.66691670791052,0.6809692382686662,0.6385285660543336,0.5515474946072635,3,3,0.07116072288924552
CLONE_0658,54.06427565501508,0.41200940717875045,0.7242371613577853,0.3627458462574065,2,2,0.054654340295117156
CLONE_0659,71.15241360855772,0.5521416891549242,0.7069746336914877,0.6089152916447659,4,4,0.06355308269505762
CLONE_0660,101.24913416089284,0.44259332745808855,0.6346508480609482,0.44145389682798086,2,2,0.04253635393619257
CLONE_0661,81.70356876238857,0.8663643014101449,0.9281035050911943,0.6166959862371391,3,3,0.03775640294212389
CLONE_0662,24.792242835613827,0.7190307577161089,0.8528132522826406,0.2900866179702461,2,2,0.045837022451275966
CLONE_0663,94.38895644224804,0.5603814079401676,0.8724501399758995,0.46634703810022315,4,4,0.06523975312627162
CLONE_0664,108.77671471791086,0.6310917815168151,0.8587304894905937,0.38875378577126457,4,4,0.08484159469029759
CLONE_0665,106.74571972984556,0.7231156557773621,0.6384440613866731,0.6162530261760626,3,3,0.05677603209200943
CLONE_0666,161.08823713641107,0.7364043051866571,0.6825879355440683,0.6428277579109396,4,4,0.03598514653978837
CLONE_0667,113.62618078067666,0.7185259442210494,0.9378925658649369,0.3056728968332013,2,2,0.039214572604059195
CLONE_0668,98.47041237500491,0.7853684836494007,0.785891235900178,0.5751883224528327,3,2,0.03446490817539837
CLONE_0669,64.82834654035818,0.4951070722341224,0.5603362715108794,0.5924349615104543,2,1,0.0484111696329108
CLONE_0670,22.968938783302914,0.5960543268337781,0.788528498609971,0.5284665789575469,4,5,0.04665190818721179
CLONE_0671,95.87896040741808,0.7188619701236452,0.8643223554988109,0.5512833138812505,3,4,0.04832119779200967
CLONE_0672,85.31397877991087,0.7736910691634494,0.8370779464289123,0.5450324546426933,4,4,0.03823180534542395
CLONE_0673,82.00091810275237,0.7934666113143458,0.6376862182134603,0.5755001823183296,2,2,0.03728615136052485
CLONE_0674,29.147351977063163,0.49796793518131915,0.9375504103704564,0.40555698495652953,4,4,0.051190392031591064
CLONE_0675,32.03700998505429,0.5888388514637474,0.5574811409869848,0.603524651422273,2,2,0.056437042550603916
CLONE_0676,139.705217393711,0.6209671811350774,0.7864225379043077,0.5183096135989274,2,2,0.03718156189084409
CLONE_0677,68.38204646441481,0.7046872140358946,0.9603707297359765,0.5130637371304879,3,3,0.056286333534432326
CLONE_0678,108.54394948561946,0.8243475815208564,0.8632028670662193,0.5494178209063058,2,2,0.06335256478697661
CLONE_0679,72.3975879435505,0.46873734308372655,0.8607405753509291,0.39060518244165876,4,3,0.02791962397674119
CLONE_0680,69.21335448924378,0.29778071850699317,0.580535473973659,0.3673261812185059,3,3,0.07413913123345112
CLONE_0681,127.98354403651751,0.7721309787280194,0.8175102903574606,0.48941126918648836,2,2,0.059595143384200605
CLONE_0682,47.917744459630356,0.8619750177456724,0.7813314209070146,0.6318679264753329,2,2,0.06350097535814438
CLONE_0683,76.05211092089672,0.7049015407033477,0.5668714815945344,0.3977416289480804,4,4,0.03873728527152051
CLONE_0684,44.92543405033662,0.6721044755474356,0.9112644903333468,0.5153212155260054,1,1,0.06087425042027366
CLONE_0685,48.32780563211741,0.6117446083878684,0.6347611574758298,0.4376169128898236,2,2,0.06264864584703965
CLONE_0686,59.59772890374882,0.5835566623510262,0.6300212709001582,0.42608499868185995,5,5,0.04248437499623135
CLONE_0687,82.76063640180016,0.6890529282862147,0.8298536179368423,0.5437036697180793,3,3,0.060763643267174344
CLONE_0688,53.04226395478232,0.5843300256890719,0.7401385896642235,0.5660569592266587,4,4,0.04830248940044025
CLONE_0689,165.9095633362234,0.7547486662945239,0.7735327134050811,0.4315222712685054,3,3,0.04284744671564358
CLONE_0690,38.593023954693685,0.49167894835270776,0.7455944164274309,0.619054640510019,3,3,0.04760373062622213
CLONE_0691,58.91911214169933,0.4784987053556846,0.9725769082732166,0.5369018462217324,2,2,0.05214828269285335
CLONE_0692,48.65015115632116,0.7605086995248682,0.625116900938985,0.4788657778988044,2,2,0.0463569974110048
