clone_id,process_condition,baseline_quality_score,process_quality_score,quality_score_gain,glycan_maturity,process_glycan_maturity,galactosylation_level,process_galactosylation_level,sialylation_capacity,process_sialylation_capacity,mannose_retention_risk,process_mannose_retention_risk,aggregation_propensity,process_aggregation_propensity,product_quality_consistency,process_quality_consistency,quality_response,stress_penalty,pred_late_qp,pred_qp_drop,pred_late_agg,pred_rescue_score,pred_rescue_label,is_aggressive,is_super,quality_pass,quality_risk_flag,production_score,combined_quality_utility,combined_quality_utility_guarded,obj_productivity,obj_stability,obj_quality,obj_risk_safety,obj_rescue_value,is_pareto,weighted_multiobj_score,pareto_rank,candidate_archetype
CLONE_3007,stress_minimized,0.9888907056975008,1.2106886025077117,0.2217978968102107,0.8906837643799657,0.9442380021915516,0.7045010378206844,0.7200595505976033,0.8823120059265562,0.8985461087132388,0.1334964375292423,0.0799421997176563,0.0518119820878752,0.0,0.8985081983848959,0.962773283758799,0.5710847562317187,-0.0722005471040312,2.7234500476572538e-08,0.2478110846525194,6.409448945579114,0.2649184625043692,0,0,0,True,PASS,1.0602274548935762,1.1204119139392303,1.1204119139392303,0.0005397772768608243,0.9922494867529066,0.9265342154035693,0.9673984589682227,0.26491846250440904,True,0.6018469994802061,5.0,Stability-led
CLONE_0430,stress_minimized,0.562047439733124,0.7345561507566115,0.1725087110234875,0.8198872571383522,0.8698054881321876,0.6021811649926825,0.6190654414176122,0.4557146849248836,0.4695058675757693,0.0,0.0,0.136504680813745,0.0666191574223754,0.7285956141160107,0.7884974913086131,0.4983646198767077,-0.0950150446743438,3.4671223661521146e-08,0.4552857489726205,10.18893917349064,0.4865346761988759,0,0,0,True,PASS,-1.487559910354729,-0.5987134859101928,-0.5987134859101928,0.0018886732316107824,0.6877302291983407,0.7797215158337311,0.9728317809382432,0.48653467619894913,True,0.5276212615282154,60.0,Risk-safe
CLONE_2233,stress_minimized,-0.3902994605933805,-0.128225761767219,0.2620736988261615,0.5535623490328301,0.6116113821803351,0.349156524702043,0.3684431249888012,0.8750272285549385,0.8961649902701893,0.1943955768982277,0.1363465437507227,0.5210807675148204,0.4398121211083134,0.5914060040775933,0.6610648438545992,0.6609806629500985,-0.1104497914549062,2.3030332012240877e-07,0.280284708935894,5.2030867213457865,0.2514852982476248,0,0,0,True,PASS,1.5869361553658312,0.9008713885126112,0.9008713885126112,0.03737303065255579,0.944586587818788,0.5136876816520876,0.7650344821689059,0.25148529824766264,True,0.4684548493226484,86.0,Stability-led
CLONE_1633,stress_minimized,1.064658329444568,1.2330788187988075,0.1684204893542396,1.0,1.0,0.6390288931878214,0.6549213173473373,0.8229607835920153,0.8440230759780819,0.0539100769946855,0.0,0.1753146750017035,0.0887015755481903,0.9482640150013184,1.0,0.7373299921930451,-0.075161468482434,4.6686055410410875e-08,0.3461455950244842,4.5693371521428015,0.3869137353845531,0,0,0,True,PASS,0.8348560309673965,0.9941451460999609,0.9941451460999609,0.00406796074037271,0.8479198058803428,0.9334381096572774,0.9638262636626083,0.3869137353846113,True,0.5874291899003521,11.0,Risk-safe
CLONE_1875,stress_minimized,0.1995368926297677,0.4518862324702235,0.2523493398404558,0.5613732244198905,0.6175180384290857,0.8383663769437224,0.8557842666431889,0.7609939107266046,0.7817118371281169,0.1609045361500943,0.1047597221408991,0.3495034518219929,0.2709007122091196,0.5574612915931214,0.6248350684041557,0.6228962801839042,-0.0900647776256845,1.0749131020902268e-07,0.323825074689004,5.756256911741428,0.3996380384864261,0,0,0,True,PASS,0.8332390923044726,0.6806979483707729,0.6806979483707729,0.015097006757762524,0.88068056875742,0.6925618743554304,0.8468004494780939,0.3996380384864862,True,0.5207895556380331,67.0,Stability-led
CLONE_4614,stress_minimized,0.3313058482771567,0.5393262627694008,0.208020414492244,0.873510774970321,0.9195270639456876,0.711134827001813,0.7265179749845796,0.8038887649182757,0.8209915113904165,0.351529248809767,0.3055129598344003,0.2696553165868326,0.2052325120213193,0.4542792838061047,0.5094988305765447,0.4203257795073323,-0.131946969573243,1.6981792017096356e-07,0.3320626827374909,6.9686123787452,0.5244647713725149,0,0,0,True,PASS,0.5957379080542318,0.5731732499402994,0.5731732499402994,0.026402000901029333,0.8685898862870027,0.7195235041529334,0.7917108921657424,0.5244647713725938,True,0.5327225645280634,55.0,Stability-led
CLONE_2759,stress_minimized,0.1164890509361999,0.351392660747202,0.234903609811002,0.786109856012962,0.838664846200093,0.522533011685306,0.5370755901203468,0.8689368098736505,0.889308340222132,0.3352991129376747,0.2827441227505438,0.3737947137785646,0.3002177275165813,0.6927894755301358,0.7558554637546929,0.551099803742618,-0.1443121028898255,8.089824881223129e-07,0.2835891631867545,10.860109545151994,0.4487983031652836,0,0,1,True,PASS,1.3978916751923525,0.9792920694142924,0.9792920694142924,0.14233565591108038,0.9397365018654373,0.6615752602319627,0.762260048527951,0.4487983031653511,True,0.55526064980013,37.0,Stability-led
CLONE_0678,stress_minimized,0.6905864331599523,0.9184905921325912,0.2279041589726388,0.6448808998189737,0.7083364616419446,1.0,1.0,0.801271517939314,0.8233825547655015,0.1233160950332309,0.0598605332102599,0.4547370948876092,0.3658993083354498,0.99509802477002,1.0,0.7691112364594197,-0.0947631878520971,1.9096023337753673e-07,0.315996763730515,3.199302507583319,0.3271475969346299,0,0,0,True,PASS,1.7479838254366422,1.4161865321150215,1.4161865321150215,0.030236859352682225,0.8921705087401998,0.8364366415996053,0.8263692143466281,0.32714759693467915,True,0.5532844617992081,41.0,Stability-led
CLONE_0545,stress_minimized,-0.0922623751687758,0.1203201979597957,0.2125825731285716,0.560571155703175,0.6243813687757276,0.5071001888174355,0.5256457172225623,0.3849946712002528,0.4051701929432687,0.3583988586598348,0.2945886455872822,0.043139459450362,0.0,1.0,1.0,0.7762042614510518,-0.0746283800528464,5.18130042798206e-08,0.3372528771872027,8.43345108755363,0.6526037367651408,1,0,0,True,PASS,-0.0925620600227709,-0.0074091568297442,-0.0074091568297442,0.0049979026540577015,0.8609720204354326,0.5903253970199416,0.8798626526349101,0.652603736765239,True,0.5185148957100497,69.0,Risk-safe
CLONE_1361,stress_minimized,0.1307170053203084,0.3953743156498671,0.2646573103295587,0.916943050249644,0.9765293725579592,0.3722018383716927,0.3881207512696218,0.4569463345672982,0.477873336711648,0.2790424576282829,0.2194561353199676,0.2301513905441174,0.146730539312476,0.765042821245036,0.8365464080150142,0.6917264461663046,-0.0784195993703514,1.658457914373905e-07,0.2990419383357655,3.412391288517401,0.2855900512001941,0,0,0,True,PASS,1.7647254572462243,1.2169850006076814,1.2169850006076814,0.025681523851230445,0.917055816341954,0.6751367502418575,0.8506639804698425,0.28559005120023706,True,0.5160584101747243,73.0,Stability-led
CLONE_2520,stress_minimized,0.4282314124061278,0.6602496661735161,0.2320182537673882,0.8695367187347902,0.923365770666385,0.5556091039197467,0.5725982490878496,0.4246048177222581,0.442763376944756,0.0446582702734462,0.0,0.1679831719789513,0.0926224992747184,0.58825260638454,0.6528474687024539,0.5765810386318971,-0.0905963310533162,1.574354175885765e-07,0.3468004867984718,8.358085849720133,0.676298762794645,1,0,0,True,PASS,0.0934697171960532,0.3201816967870384,0.3201816967870384,0.024156024114254764,0.8469585937851367,0.7568095392249794,0.9622272564273264,0.6762987627947467,True,0.5778048755411223,16.0,Risk-safe
CLONE_1973,stress_minimized,0.1651443624184357,0.4331675168539165,0.2680231544354808,0.6763269914986869,0.7360710989989013,0.9062741202229104,0.9261887301849936,0.3430690515508952,0.3613055105868395,0.3146811360881825,0.254937028587968,0.4131437665108275,0.3295020160105273,0.8465180772400493,0.9182110062403068,0.694882150004289,-0.0954727585932841,1.6859908186075058e-07,0.3250476285361645,7.526826472173838,0.5525379993165725,0,0,0,True,PASS,0.5009635480733372,0.4738451355855689,0.4738451355855689,0.02618092422179135,0.8788861752536262,0.68679006619154,0.7616576281320129,0.5525379993166557,True,0.5248314730166151,62.0,Stability-led
CLONE_4926,stress_minimized,-0.6135192801973297,-0.3670677726423588,0.2464515075549708,0.640088420969906,0.6950245646907453,0.4807118358032083,0.498644856697143,0.6209110046322757,0.6384465191578422,0.5013344850482928,0.4463983413274536,0.762829499431131,0.6859188982219561,0.8469356674056915,0.9128590398706986,0.5987228744167845,-0.1315696876921567,2.854333433972426e-07,0.3339720127942938,7.253460669763193,0.5578851008839174,0,0,0,True,PASS,0.7687082946046411,0.3143978677058411,0.3143978677058411,0.047372685545076614,0.8657874825659047,0.4400421230300967,0.5382252793075748,0.5578851008840013,True,0.43390213491876445,92.0,Stability-led
CLONE_3750,stress_minimized,0.6181727805040191,0.8587223329639888,0.2405495524599696,0.8707760042702355,0.9246932850386684,0.8207016933141218,0.8362817096664423,0.4293669726763988,0.4480416868877983,0.1055547139919856,0.0516374332235526,0.3659241421043486,0.2904399490285424,0.8105114803885285,0.875212217310648,0.5783456153686596,-0.1413069350612451,2.7289844680236757e-07,0.329779718420214,3.495504296776484,0.3643229682564478,0,0,0,True,PASS,1.751341644675836,1.394293919991097,1.394293919991097,0.04509906705887867,0.8719406886666521,0.8180074430754112,0.8604960852600669,0.36432296825650257,True,0.5579264282345071,29.0,Stability-led
CLONE_3867,stress_minimized,-0.2537759858280565,-0.0047016809718098,0.2490743048562467,0.8580052467035792,0.9136252579176676,0.6883063119423947,0.7046417965047426,0.3650040603897442,0.3855777865708226,0.5313283266217561,0.4757083154076678,0.6176715906252904,0.5398035749255667,0.6596615798869868,0.7264055933438928,0.6124002242817663,-0.1243592692967363,2.198853564285173e-07,0.3177118127442607,9.35063978981359,0.5723930354918119,0,0,0,True,PASS,0.1977550381130176,0.1167723504790866,0.1167723504790866,0.03548338803255564,0.889653259445945,0.5517756206210889,0.5858601254670701,0.572393035491898,True,0.4716378958234782,85.0,Stability-led
CLONE_4292,stress_minimized,0.398036283842075,0.6606002290032805,0.2625639451612054,0.7894826541099548,0.8480952735412267,0.5928158824570972,0.6108079111534054,0.9062355018862208,0.9265094553837242,0.3928216054308019,0.33420898599953,0.174850310537989,0.0927926433342083,0.9017022029486332,0.9720373462661596,0.6722523886254379,-0.1210738263052726,9.937740377513104e-08,0.3052416949901428,2.6095948923090084,0.2901127246952656,0,0,0,True,PASS,1.7762045983302583,1.3299628505994674,1.3299628505994674,0.013625281201532651,0.9079561737441612,0.7569176332547336,0.825862796013543,0.29011272469530924,True,0.5277989192945378,59.0,Stability-led
CLONE_3019,stress_minimized,0.4199162513864888,0.6810789430033023,0.2611626916168135,0.8270541426436898,0.8852311044030163,0.6284953685725075,0.6475943603838059,0.599093499535075,0.6177863867076689,0.0790164191027027,0.0208394573433761,0.447075860843455,0.3656281143803978,0.8160157526229934,0.8858281067341853,0.6635392351865312,-0.0987956210909653,1.600871192367255e-07,0.3151500805144077,5.551037616870922,0.367636525300817,0,0,0,True,PASS,1.0718298866225888,0.9155295091748742,0.9155295091748742,0.02463699799716482,0.8934132211706444,0.7632321267848523,0.8423931485310233,0.36763652530087226,True,0.5400044001392321,50.0,Stability-led
CLONE_2532,stress_minimized,0.2524385598125751,0.4802400268142595,0.2278014670016843,0.8564384663169882,0.9073549417315464,0.6912948679951623,0.7062521248221123,0.4401146699403818,0.458525056978586,0.1459377599434261,0.0950212845288678,0.399054639078464,0.3277715734980824,0.5086541260491755,0.5697538965466453,0.518329508291165,-0.1340712148121566,4.154495424558302e-07,0.3951606741201421,9.759465063305086,0.6029312871846917,1,0,0,True,PASS,-0.0558281166223775,0.1585991407522773,0.1585991407522773,0.07095542764808338,0.7759783206676736,0.7013046035590091,0.8275791914959819,0.6029312871847824,True,0.5362384507605875,51.0,Risk-safe
CLONE_1045,stress_minimized,0.7581708870080933,0.9820217746915142,0.2238508876834208,0.7831874410236298,0.8439938085740248,0.7684848572287278,0.7840302766478702,0.6429220754214987,0.6641445536149202,0.0470731790994329,0.0,0.2842800225250496,0.1991511079544964,0.9883663063210436,1.0,0.7161273510079011,-0.121783910588782,2.625069160708122e-07,0.3381070609683286,6.778769718409024,0.5292279497852448,0,0,0,True,PASS,0.8089945561118006,0.8782054435436861,0.8782054435436861,0.04321421893170561,0.8597182991114531,0.8560261158814707,0.9187834080068674,0.5292279497853244,True,0.5896547606517326,10.0,Risk-safe
CLONE_1116,stress_minimized,0.3701752481119252,0.5393539990780237,0.1691787509660984,1.0,1.0,0.3818898385147097,0.400467409110284,0.7955989441265141,0.8146328075482404,0.1142761142911038,0.060323022784996,0.4595466556410346,0.3840123275324837,0.6379946190495721,0.7027383288569014,0.5790618301221551,-0.141311309083426,5.611351998094915e-07,0.4515278998178941,8.806874992346915,0.6019483120005802,1,0,0,True,PASS,0.0929124188694832,0.2714890509528994,0.2714890509528994,0.097380344776527,0.6932457818483442,0.7195320564839708,0.8187938634862834,0.6019483120006708,True,0.5307601846466292,57.0,Risk-safe
CLONE_3527,stress_minimized,0.7285199342843935,0.987790237404668,0.2592703031202744,0.9230036864124728,0.9811921738655266,0.6216180622944424,0.6373812438841584,0.7424043138704843,0.7640309346178751,0.0957893972064729,0.037600909753419,0.215223351765001,0.1337594693307255,0.7517071401052134,0.8215333250488781,0.6637697490610772,-0.1285382332927206,1.7471966931984502e-07,0.3375823171323432,8.556851263463722,0.6575534363044637,1,0,0,True,PASS,0.1510078501787086,0.4857208050690924,0.4857208050690924,0.027291095389783113,0.8604884876251411,0.8578047881399388,0.9301168538060786,0.6575534363045626,True,0.6000090948783159,6.0,Risk-safe
CLONE_3186,stress_minimized,0.8860469304655966,1.0619242405349676,0.175877310069371,0.9625496802787364,1.0,0.9287748836303272,0.949483440074036,0.5696469235225521,0.5874308970077098,0.0,0.0,0.6602337933828144,0.5773437471576329,0.919343982398593,0.9903925934487484,0.6841435175025918,-0.0935783988525279,2.7382799464663066e-07,0.3491351174695895,4.626384910312626,0.4039974562302507,0,0,0,True,PASS,1.3114181986026627,1.2116206153755846,1.2116206153755846,0.04526767133467191,0.8435319585332488,0.8806635810859984,0.764551189123178,0.40399745623031147,True,0.5575350123700588,30.0,Quality-led
CLONE_4878,stress_minimized,0.1834805132907097,0.3586501816701129,0.1751696683794031,1.0,1.0,0.6000166776156896,0.6181287959939505,0.4365445026236249,0.4570318434238031,0.126983344217133,0.0708289512541345,0.6649896731322107,0.5863735229840128,0.4935669980455026,0.5609522696011008,0.6230878592599693,-0.1116016541620243,4.417262871405833e-06,0.4523477838376789,10.140636893686418,0.7769582994418042,1,0,0,True,PASS,8.46844953142908,5.224529791525493,5.224529791525493,0.7968167615767611,0.6920424037211697,0.6638130750142959,0.7319836893939222,0.7769582994419211,True,0.7309001613241167,2.0,Balanced
CLONE_1245,stress_minimized,0.2422814090122785,0.5046978399293203,0.2624164309170417,0.9288869140017306,0.9871981049430892,0.7555783801986626,0.7753637291084465,0.5208526750366755,0.539576450104773,0.4694929715017671,0.4111817805604086,0.4854085643383775,0.4037728970204756,0.8466954200217378,0.916668849151368,0.6662238188271702,-0.1225080474197851,3.905047355405187e-07,0.3384785284419698,6.048450574808818,0.4830595060376056,0,0,0,True,PASS,1.2861944854245824,0.9735958272264776,0.9735958272264776,0.0664308610744366,0.85917308073672,0.7088460293866143,0.6676501465555255,0.4830595060376783,True,0.5174288544034252,71.0,Stability-led
CLONE_0319,stress_minimized,0.9406928508115108,1.1573541601413313,0.2166613093298204,0.9252726511828534,0.9824176550919392,0.7933889606945191,0.8073453518583862,0.4428024415074156,0.4615225150503568,0.0982037207832171,0.0410587168741311,0.1298358342378703,0.0498328287651499,1.0,1.0,0.6429000781817187,-0.0802948822450529,2.498445397719584e-08,0.4841056179202558,8.124832665908702,0.5116935079684579,0,0,0,True,PASS,-1.191177615524116,-0.2517649052579371,-0.2517649052579371,0.00013165685264612307,0.6454301000547963,0.9100888472395998,0.9629331633972262,0.5116935079685349,True,0.5522570541830905,42.0,Risk-safe
CLONE_2665,stress_minimized,0.2199247896544491,0.4124107660775481,0.192485976423099,0.9843074625113718,1.0,0.4994979029120723,0.516794456781986,0.493422729473065,0.5116632671091954,0.1533602809345647,0.0981514408014523,0.7093828332914813,0.632090457105124,0.8647012792990774,0.9309518874588122,0.6041768026622469,-0.107313900094328,8.332074818045806e-08,0.3267455281963806,8.150999645443596,0.6028144053809692,1,0,0,True,PASS,0.1323660566444651,0.2443839404176983,0.2443839404176983,0.010712875126999255,0.876394096784067,0.6803898416225791,0.7021971964518505,0.6028144053810599,True,0.5142011623064415,75.0,Stability-led
CLONE_0550,stress_minimized,0.1660020598826163,0.4089722873082678,0.2429702274256514,0.7161707078400612,0.7706862040563878,0.6996237811108108,0.7152218581690261,0.5456975248917088,0.5644008633620017,0.2735784839665328,0.2190629877502062,0.2723375960829186,0.1960159013800613,0.6819471620014883,0.7473657574610801,0.5903099243265315,-0.1080487701802682,2.93473595249613e-07,0.327305785003573,6.730119855779767,0.5033855107562214,0,0,0,True,PASS,0.9740222723129544,0.7480022783110798,0.7480022783110798,0.04883105140448949,0.8755717843946231,0.6793296064954101,0.8307250553124802,0.5033855107562971,True,0.5345433832966257,54.0,Stability-led
CLONE_2935,stress_minimized,0.0980365988197003,0.2041972444204593,0.106160645600759,1.0,1.0,0.2659445353527171,0.2822514528825708,0.4260189509160389,0.443850612596483,0.0,0.0,0.4693198987816438,0.3982139559809276,0.4867618714271098,0.5477098223991522,0.515799182867374,-0.1130772858276905,3.90108418326233e-07,0.5156559319058177,6.425266573852434,0.3846866389088461,0,0,0,True,PASS,-0.1620894167956006,-0.0155747523091766,-0.0155747523091766,0.06635897582688165,0.5991223823294475,0.6161884012691712,0.8376028096400854,0.384686638908904,True,0.45788835486815005,88.0,Risk-safe
CLONE_1437,stress_minimized,0.7800418175550405,0.9702388263684132,0.1901970088133725,0.9430543958412524,0.9964583550337318,0.9241091164012838,0.9428412636311684,0.6403060887786955,0.6583220922915805,0.0032495695061624,0.0,0.5375937335520709,0.4628281906825997,0.5457065962047312,0.6097913472357064,0.5680791838495878,-0.1281895072643177,3.335818461267034e-07,0.3612118103911422,8.198667452332948,0.6705190883690656,1,0,0,True,PASS,0.4240111479328903,0.6425022193070994,0.6425022193070994,0.05610601055177925,0.8258064903454234,0.8523929116210928,0.8112522259520787,0.6705190883691665,True,0.5838310718696201,13.0,Quality-led
CLONE_3546,stress_minimized,0.913537492671614,1.1574764244130962,0.2439389317414823,0.7438396889214727,0.799000229483036,0.9753639165902795,0.9907222741038032,0.9328465052547792,0.9488444227387276,0.1485984495189614,0.0934379089573981,0.2864487651574012,0.2092240083712126,0.9054001494105486,0.9715927980844244,0.6032108112312649,-0.0758642458141083,2.8371923251602133e-08,0.3511179090552389,10.585920879659175,0.5665412655589757,0,0,0,True,PASS,-0.812006172590627,-0.0242131337891376,-0.0242131337891376,0.0007460865533958357,0.8406217322483862,0.9101265467237091,0.8765702601205035,0.5665412655590609,True,0.5840194746706048,12.0,Quality-led
CLONE_0352,stress_minimized,0.4098000442652335,0.6417754845292738,0.2319754402640402,0.7225593255944512,0.7736400813731996,0.8664893813479216,0.8854010474537862,0.7669513716583932,0.7843104754721498,0.154189317175758,0.1031085613970095,0.3563615867193862,0.2848485286291384,0.4657830295641488,0.5270799364986469,0.5216151155749683,-0.0803312833874762,2.5270282518785778e-08,0.2999349026616323,9.53962049193508,0.5068629286979829,0,0,0,True,PASS,-0.156667614927453,0.1627096248552376,0.1627096248552376,0.00018350132149539755,0.9157451751876388,0.7511131317031653,0.8417857022482849,0.5068629286980592,True,0.5479365165668164,43.0,Stability-led
CLONE_2723,stress_minimized,0.3130238360984361,0.5811596398681946,0.2681358037697585,0.8402164575046053,0.9006761492049622,0.8710957289930871,0.8860487765187365,0.9105309475510862,0.9334082402551634,0.4823861109482299,0.421926419247873,0.487435832978181,0.4027922645976812,0.6397415944287496,0.7122932244691779,0.7091938340071388,-0.1021993844461324,4.591528155245988e-07,0.3499252170699415,3.3005801010554863,0.4248315411805428,0,0,0,True,PASS,2.070349434708394,1.4746735167723142,1.4746735167723142,0.07888246308905658,0.8423722962463773,0.7324225850733987,0.663668248984575,0.4248315411806067,True,0.517278235910089,72.0,Stability-led
CLONE_0834,stress_minimized,0.4722054016466731,0.7319801206828074,0.2597747190361343,0.927276245534488,0.9855824521671523,0.766904020434372,0.783547860991645,0.4985271391925623,0.5184304333942714,0.280153366160818,0.2218471595281536,0.3767922605710243,0.2951635712852941,0.7749461411480627,0.8449135891072599,0.6661241326532875,-0.0950095122680873,3.547840812326818e-07,0.3341424168875754,6.707421154550695,0.5187947836674158,0,0,0,True,PASS,1.0666659668644058,0.9327916283917664,0.9327916283917664,0.05995173782370398,0.8655373733386387,0.778927211795186,0.7891558324137405,0.5187947836674939,True,0.556077652192446,36.0,Stability-led
CLONE_1747,stress_minimized,-0.0817623463188896,0.171660545963077,0.2534228922819666,0.8153199049715306,0.8719199834823143,0.7441691405707547,0.7608132950149118,0.3669033876748934,0.3877171468671678,0.3555461625022085,0.2989460839914248,0.5111015795927898,0.4318614696776927,0.5030080618564409,0.5709281560693812,0.6320015702156725,-0.1069690214567386,2.3537076619209465e-07,0.3585414603848421,9.62842881760662,0.6330799260134838,1,0,0,True,PASS,-0.1504834413025049,-0.0216258463962721,-0.0216258463962721,0.03829217976357115,0.8297258749314601,0.6061558976705398,0.7019665141636788,0.6330799260135791,True,0.49757477305890807,79.0,Stability-led
CLONE_2751,stress_minimized,0.9229436323434584,1.1421053684432902,0.2191617360998319,0.908633933924147,0.9614074433019668,1.0,1.0,0.6703187625092305,0.6872484004794643,0.0866319274330582,0.0338584180552383,0.4908541144373699,0.4169712013084221,0.8395796065136129,0.9029078177669968,0.5554701875563979,-0.1182142356953315,6.207339779782973e-08,0.3706807067539857,6.939082016228658,0.5367182339112584,0,0,0,True,PASS,0.0654482835592635,0.4961111175128742,0.4961111175128742,0.006858964706037365,0.8119085944277536,0.9053869701334835,0.8161454102347061,0.5367182339113391,True,0.5668797857570727,26.0,Quality-led
CLONE_2526,stress_minimized,0.6069965891558289,0.8204674359652183,0.2134708468093894,0.7893782079126066,0.853170294959394,0.356527204356782,0.3739335481618029,0.987774518923202,1.0,0.0,0.0,0.1543781458721886,0.0650692240066861,0.8914173444190433,0.9679678488751884,0.775841740935749,-0.0652972554044674,3.92999760489583e-08,0.3450908721805362,3.2865342561705533,0.3819468044134962,0,0,0,True,PASS,1.1603845333742062,1.024417694410611,1.024417694410611,0.00272825071966224,0.8494678667889719,0.806211765886217,0.9734638653445591,0.38194680441355366,True,0.5564792502882865,35.0,Risk-safe
CLONE_1719,stress_minimized,0.9886245403128626,1.1954782576620728,0.2068537173492102,0.7577576991745318,0.8177308443307716,1.0,1.0,0.4708383824159346,0.490020988173758,0.064666558422968,0.0046934132667282,0.0231001446331802,0.0,0.8951893811688814,0.967157155356369,0.6994629031247949,-0.0827504130021211,7.457335305611827e-08,0.4260738236460877,5.734888298639907,0.3907704104891731,0,0,0,True,PASS,-0.0143393134614698,0.4695877149879472,0.4695877149879472,0.009126245424053953,0.7306057959154926,0.9218441931629853,0.9980859607849828,0.3907704104892319,True,0.5681100162677316,24.0,Risk-safe
CLONE_1748,stress_minimized,0.1973193459467389,0.3949565075443619,0.197637161597623,0.6029178293674773,0.6598277659086021,0.646109446676407,0.6639627666894243,0.7175705138675382,0.738054949094035,0.0,0.0,0.3986753282259739,0.3190014170683991,0.6133532683640457,0.6816451922133955,0.6381987308224967,-0.1095359697848555,2.915741393817318e-07,0.3489016052017015,9.834050451788537,0.6301270032579924,1,0,0,True,PASS,-0.003417643605564,0.1559320168544063,0.1559320168544063,0.04848652219818574,0.8438746942724783,0.6750079215185772,0.8699067848460326,0.6301270032580872,True,0.5455715939463093,46.0,Risk-safe
CLONE_3193,stress_minimized,-0.1462307605910823,0.0950777765055753,0.2413085370966576,0.7826983839529272,0.8362837916744298,0.2652726671638655,0.2834372741434918,0.535751686664665,0.5533101174611176,0.2599519875373582,0.2063665798158556,0.3258901365737086,0.250870565763605,0.8152674019348097,0.8795698912006128,0.5717081544300512,-0.1473666006585746,7.47569847853262e-07,0.4896263152903741,3.394237093880591,0.3125799650749524,0,0,0,True,PASS,1.6350208270329063,1.019043606821974,1.019043606821974,0.13119644043011452,0.6373271412196004,0.5825420417293198,0.8135323319159411,0.3125799650749994,True,0.4657477171001755,87.0,Risk-safe
CLONE_4441,stress_minimized,0.7272417111974999,0.8305155198651355,0.1032738086676355,1.0,1.0,0.4383708109946592,0.4525019367817455,0.9249209474816408,0.943626970638485,0.0,0.0,0.1721107731259961,0.1019763023118144,0.4786626487371438,0.5387779094350138,0.5019210116311668,-0.0891737451127254,3.676946253939683e-08,0.4209847228690521,7.607099449608169,0.534002303197683,0,0,0,True,PASS,-0.5489430966127641,0.0028403499783957,0.0028403499783957,0.002269258317821056,0.7380752823480734,0.8093100346923563,0.9584126454384609,0.5340023031977634,True,0.5477854697735955,44.0,Risk-safe
CLONE_0908,stress_minimized,0.5163995859706398,0.7637223856091822,0.2473227996385423,0.893241913706973,0.9575306121804744,0.5098924763900382,0.5291634804384988,0.404818272517519,0.4257257873748971,0.069745279911883,0.0054565814383817,0.2737314570163343,0.1837272791534325,1.0,1.0,0.7857739694700244,-0.0830101200182489,9.894749184028289e-08,0.3269352212294922,5.462457567208008,0.3860234210442987,0,0,0,True,PASS,0.8667596603586911,0.8255447504588875,0.8255447504588875,0.013547302439194274,0.8761156763716483,0.7887147563894749,0.9228481901246478,0.3860234210443568,True,0.5534955857265895,39.0,Risk-safe
CLONE_0197,stress_minimized,0.4556426484739991,0.6727400596495335,0.2170974111755344,0.7866790228625249,0.8448044423343712,0.7069637249811463,0.7259636111958059,0.5975767856268083,0.617145331133147,0.0148280191301653,0.0,0.3633148263724532,0.2819392391118683,0.598500394067108,0.6682508974333236,0.6625083894369261,-0.0952617776579141,1.7362645462773437e-07,0.332937724605663,3.826769226850768,0.3626428725284245,0,0,0,True,PASS,1.4162606459473126,1.118852411428201,1.118852411428201,0.02709280471266798,0.8673055506747576,0.7606608801242596,0.885021256547391,0.36264287252847904,True,0.5407716473147733,49.0,Risk-safe
CLONE_3895,balanced_feed,1.3300058319102357,1.415354271499763,0.0853484395895274,1.0,1.0,0.8118003773040978,0.8582327925747041,1.0,1.0,0.0,0.0,0.0182540790245164,0.0,0.6274054738983522,0.6765501692090187,0.7515570806558634,0.0229396978892011,8.950082230044664e-08,0.3633455736318267,4.486685443009587,0.3883825526770101,0,0,0,True,PASS,0.8223328866838843,1.0595414406102357,1.0595414406102357,0.011833836170349573,0.8226746766370856,0.9896416958189083,0.9838932194790343,0.38838255267706856,True,0.6019177483228111,4.0,Quality-led
CLONE_3895,mild_temp_shift,1.3300058319102357,1.4037922576619382,0.0737864257517026,1.0,1.0,0.8118003773040978,0.8402103792158024,1.0,1.0,0.0,0.0,0.0182540790245164,0.0,0.6274054738983522,0.6899833279311454,0.7515570806558634,-0.0688190936676035,8.950082230044664e-08,0.3633455736318267,4.486685443009587,0.3883825526770101,0,0,0,True,PASS,0.8223328866838843,1.0549166350751058,1.0549166350751058,0.011833836170349573,0.8226746766370856,0.9860766154347588,1.0,0.38838255267706856,True,0.6034424953049187,3.0,Risk-safe
CLONE_2985,stress_minimized,0.7001331643294438,0.9411668007393668,0.2410336364099229,0.7360432369522905,0.7961243362251289,0.632745711479281,0.6497003543996378,0.7159624590409777,0.7354517631100163,0.0682854341065515,0.008204334833713,0.0466896241833347,0.0,0.9229209122514236,0.9950182313788296,0.7016219854567687,-0.0768679739969893,5.4839040662854955e-08,0.3510211026133766,4.826454405669774,0.3963259788774417,0,0,0,True,PASS,0.7491966903123035,0.8259847344831288,0.8259847344831288,0.00554677453411672,0.8407638191190845,0.843428719936895,0.9966541581334463,0.3963259788775013,True,0.5698046977760427,21.0,Risk-safe
