clone_process_id,pseudo_time,cellular_archetype,productivity_signal,integrated_burden,oxidative_stress,er_stress_burden,stress_failure_risk,galactosylation,sialylation,overflow_burden,rescue_potential,dynamic_latent_1,dynamic_latent_2,dynamic_regime
20,3,Balanced-Resilient,0.1442218678787415,0.02528713055341993,0.0,0.04853740201085084,0.13183137292181876,0.7077505564061124,0.7935019651164908,0.09566638311867323,0.6401719122552647,-2.697282346514578,-0.18497865362883253,0
20,4,Balanced-Resilient,0.16475746999576854,0.0,0.0,0.0,0.10622449643160817,0.723615750440801,0.8093671591511794,0.09142175602085426,0.6401719122552647,-3.0280038329568613,-0.21071193498172971,0
20,5,Balanced-Resilient,0.18910931728414523,0.0,0.0,0.0,0.08061761994139757,0.7214739711336904,0.8072253798440688,0.09759457182577684,0.6401719122552647,-3.1404497105922053,-0.28671388017851923,0
20,6,Balanced-Resilient,0.2375228030854149,0.0,0.0,0.0,0.055010743451186984,0.729030847536738,0.8147822562471164,0.11768212568762823,0.6401719122552647,-3.308337440033464,-0.3981755866312596,0
20,7,Balanced-Resilient,0.23358401507186363,0.0,0.0,0.0,0.029403866960976396,0.7389333580316954,0.8246847667420738,0.1328458121548816,0.6401719122552647,-3.341102644826049,-0.4125643484611468,0
20,8,Balanced-Resilient,0.2691555637805727,0.0,0.0,0.0,0.0037969904707658084,0.7570889338393516,0.8428403425497301,0.14648431540420848,0.6401719122552647,-3.509436004534529,-0.47246747725391824,0
20,9,Balanced-Resilient,0.2849474779354712,0.0,0.0,0.0,0.0,0.7818060084940265,0.8675574172044049,0.15043940646783355,0.6401719122552647,-3.6054888878448237,-0.45377557210331804,0
20,10,Balanced-Resilient,0.30532164656418953,0.0,0.0,0.0,0.0,0.7973564699205422,0.8831078786309207,0.13668027058181803,0.6401719122552647,-3.7307353626665165,-0.43752760037503996,0
20,11,Balanced-Resilient,0.3527609073721911,0.0,0.0,0.0,0.0,0.8246528403981026,0.9104042491084811,0.13522216600092987,0.6401719122552647,-3.9283566491405284,-0.45536531093816013,0
20,12,Balanced-Resilient,0.3684380008358429,0.0,0.0,0.0,0.0,0.8323896769440862,0.9181410856544646,0.1258199539116727,0.6401719122552647,-4.013097034100738,-0.45334137084901155,0
20,13,Balanced-Resilient,0.4036877876298636,0.0,0.0,0.0,0.0,0.8588919910495811,0.9446433997599596,0.10994897090369027,0.6401719122552647,-4.209328577965541,-0.43558117945828617,0
20,14,Balanced-Resilient,0.4425265569533629,0.0,0.0,0.0,0.0,0.8779677607362032,0.9637191694465816,0.09541297810437396,0.6401719122552647,-4.397407205186612,-0.44123770427813386,0
21,0,Quality-Adapted,0.020408899613547186,0.19417193709985675,0.2465989372864971,0.27815952019392887,0.3348035609911242,0.44655312845516826,0.5098577380938067,0.24500964371126407,0.5570386716864659,0.5252361755493925,-0.4646475623713643,1
21,1,Quality-Adapted,0.034222424452762926,0.190115146850004,0.239080888442276,0.2706414713497078,0.32202777146616574,0.4429568334452364,0.5062614430838749,0.25142058759249547,0.5570386716864659,0.4356506257424291,-0.5149743678494306,1
21,2,Quality-Adapted,0.056641654391944865,0.1443607599994549,0.1986825669188093,0.2302431498262411,0.3069642625986798,0.4369171824092492,0.5002217920478876,0.2526397395424394,0.5570386716864659,0.057149067039471,-0.5873352760453583,1
21,3,Quality-Adapted,0.06007661787046135,0.10208456140417296,0.17004870469133848,0.20160928759877028,0.28978694380142983,0.4354516247853233,0.4987562344239617,0.2605028319785533,0.5570386716864659,-0.20632131889734406,-0.628817722508659,2
21,4,Quality-Adapted,0.07498401583704595,0.0870674765270312,0.1654992155483142,0.197059798455746,0.2718587707603227,0.45849121426344625,0.5217958239020847,0.2533095933491857,0.5570386716864659,-0.418154754584234,-0.6152114432125905,2
21,5,Quality-Adapted,0.1120283461860952,0.06418596904199651,0.17216067761547652,0.20372126052290832,0.2527865223449639,0.4517629596559558,0.5150675692945943,0.25275347769430684,0.5570386716864659,-0.5952571214083593,-0.7136422156733638,2
21,6,Quality-Adapted,0.1298229213636956,0.06306496432353591,0.16829222010893288,0.19985280301636468,0.23365822369368205,0.45674242150420646,0.5200470311428449,0.25143806701017085,0.5570386716864659,-0.7252795947457361,-0.7484920380102982,2
21,7,Quality-Adapted,0.1436930557199706,0.04612353364926204,0.15292145159318893,0.18448203450062073,0.21368285350868652,0.4648781402232812,0.5281827498619196,0.24650229307120633,0.5570386716864659,-0.9524730441427957,-0.7692128479420339,2
21,8,Quality-Adapted,0.1246905303584692,0.0325979706992437,0.18405481992656086,0.21561540283399266,0.19303120517619005,0.4762365355488926,0.5395411451875309,0.240204311012987,0.5570386716864659,-0.8955829605741197,-0.7312731943520991,2
21,9,Quality-Adapted,0.15810243297463955,0.01850229561958728,0.17130766302437195,0.20286824593180375,0.17167477308971077,0.4945532029810234,0.5578578126196617,0.24286861401545232,0.5570386716864659,-1.1663517539217203,-0.7722969736775235,2
21,10,Quality-Adapted,0.20978628385651965,0.013392144062361805,0.12207282095152608,0.15363340385895788,0.15006283342537022,0.5055027840120992,0.5688073936507375,0.2541827333353986,0.5570386716864659,-1.578941080864054,-0.8644478918542421,2
21,11,Quality-Adapted,0.2337509413429819,0.0,0.09562481506316745,0.12718539797059925,0.12778128655791157,0.5149931067345194,0.5782977163731576,0.2570134192154985,0.5570386716864659,-1.8601314624278402,-0.9085223811811308,2
21,12,Quality-Adapted,0.27596800489933493,0.0,0.054575366042631024,0.08613594895006282,0.10549973969045293,0.5260590277443112,0.5893636373829495,0.254975600604253,0.5570386716864659,-2.232341476438349,-0.969047970188423,0
21,13,Quality-Adapted,0.25131779187541936,0.0,0.04748881721895295,0.07904940012638476,0.08321819282299428,0.5455785422179379,0.6088831518565762,0.24005454224952308,0.5570386716864659,-2.3202432591502613,-0.8890208114654019,0
21,14,Quality-Adapted,0.2992317606927006,0.0,0.030621374059061197,0.06218195696649301,0.06093664595553564,0.5571818923302224,0.6204865019688607,0.23311315663806642,0.5570386716864659,-2.6230875134138034,-0.9540527046364607,0
22,0,Balanced-Resilient,0.03854890496576704,0.009818257217915446,0.06000066311486718,0.0,0.09226002219258574,0.850744070965609,0.7668161871949687,0.04688291077951468,0.7204442950532908,-2.738544101654381,0.6706132879435361,0
22,1,Balanced-Resilient,0.035095309243743905,0.0,0.03890740450978988,0.0,0.0634422503904541,0.8786753512132649,0.7947474674426246,0.04816912670442734,0.7204442950532908,-2.92373915681557,0.707789471044074,0
22,2,Balanced-Resilient,0.06652659215997762,0.0,0.0,0.0,0.034624478588322474,0.9174934089838984,0.8335655252132581,0.06008302310734148,0.7204442950532908,-3.216839096215403,0.7024672735125204,0
22,3,Balanced-Resilient,0.10120381489741101,0.0,0.0,0.0,0.005806706786190843,0.9419262965094387,0.8579984127387984,0.053096218747493186,0.7204442950532908,-3.4542212925391707,0.6791527799358004,0
22,4,Balanced-Resilient,0.13969623041598955,0.0,0.0,0.0,0.0,0.9680398320952558,0.8841119483246155,0.05082202462105435,0.7204442950532908,-3.6393442842746544,0.669048994267433,0
22,5,Balanced-Resilient,0.18300894592851014,0.0,0.0,0.0,0.0,0.9823930099698448,0.8984651261992045,0.04801602015267371,0.7204442950532908,-3.8016812957719144,0.6318801469102608,0
22,6,Balanced-Resilient,0.2082749337540319,0.0,0.0,0.0,0.0,1.0,0.9323626631736047,0.04162098624379895,0.7204442950532908,-3.9438281274121856,0.6005784219849742,0
22,7,Balanced-Resilient,0.24925609972373391,0.0,0.0,0.0,0.0,1.0,0.9525620370037654,0.050351552244726386,0.7204442950532908,-4.061991307153875,0.4791729729213383,0
22,8,Balanced-Resilient,0.2576393338491258,0.0,0.0,0.0,0.0,1.0,0.9688565909159366,0.03786095253794586,0.7204442950532908,-4.13394271084053,0.4452097327600607,0
22,9,Balanced-Resilient,0.34115367960231896,0.0,0.0,0.0,0.0,1.0,0.973092773816164,0.03989728432504387,0.7204442950532908,-4.375928303960116,0.29620567936121306,0
22,10,Balanced-Resilient,0.3800042838217944,0.0,0.0,0.0,0.0,0.9983596151028559,0.9714523889190199,0.04226554549292415,0.7204442950532908,-4.479590713430742,0.22592066172092895,0
22,11,Balanced-Resilient,0.42122265571056916,0.0,0.0,0.0,0.0,1.0,1.0,0.040626010492654185,0.7204442950532908,-4.634346655521992,0.10559125047027,0
22,12,Balanced-Resilient,0.4700646848511332,0.0,0.0,0.0,0.0,1.0,1.0,0.03049917197877257,0.7204442950532908,-4.801338478901492,0.037323155340540495,0
22,13,Balanced-Resilient,0.4955183769814872,0.0,0.0,0.0,0.0,1.0,1.0,0.017115347865534123,0.7204442950532908,-4.908424790035779,0.011441426584560625,0
22,14,Balanced-Resilient,0.5182865635670465,0.0,0.0,0.0,0.0,1.0,1.0,0.028388895481958346,0.7204442950532908,-4.946690566307502,-0.039512746199918306,0
23,0,Quality-Adapted,0.0,0.17100648716123204,0.12919243623359866,0.21188133037941803,0.247155655930734,1.0,0.4992110810518556,0.19880190350869456,0.6187197320680176,-0.7452562153993623,1.9498347126951332,2
23,1,Quality-Adapted,0.006501868942395319,0.14235453284413951,0.11849554070293764,0.201184434848757,0.22952459329022026,0.9952015159695858,0.49441259702144147,0.19933097740085182,0.6187197320680176,-0.9186368356736879,1.9060630384969435,2
23,2,Quality-Adapted,0.015924489612753445,0.1284226845932272,0.08631939292118271,0.16900828706700208,0.21119693823716093,0.9971601247843964,0.4963712058362521,0.20558138907856202,0.6187197320680176,-1.1491239075883475,1.8697742480314175,2
23,3,Quality-Adapted,0.04083890069487933,0.09507142911242943,0.09632008451510027,0.17900897866091964,0.1912017204100617,0.9958070486182311,0.4950181296700868,0.21609652635919618,0.6187197320680176,-1.2922282125803755,1.786005070141369,2
23,4,Quality-Adapted,0.06469891313727441,0.056431100411043406,0.07415281690811393,0.1568417110539333,0.16927448614789317,1.0,0.5013655763846964,0.22728232853886746,0.6187197320680176,-1.5954474349279117,1.7102394758537818,2
23,5,Quality-Adapted,0.07235063639913478,0.018199036554301676,0.04975985421324097,0.13244874835906034,0.14543564869288755,1.0,0.5080824731934063,0.23900220555651766,0.6187197320680176,-1.8588630150021743,1.6401989900863827,2
23,6,Quality-Adapted,0.14173013893954714,0.0009390285365803927,0.05874024223511195,0.14142913638093133,0.12073381083699586,1.0,0.5113682353010868,0.23974395797125378,0.6187197320680176,-2.1322965231884377,1.4901649023779824,2
23,7,Quality-Adapted,0.15517878119215997,0.0,0.029566634202133873,0.11225552834795324,0.09598502155427516,1.0,0.5139405995856143,0.22922508524226964,0.6187197320680176,-2.3815830689379984,1.4542949267320366,2
23,8,Quality-Adapted,0.1991179061161425,0.0,0.0,0.07613271534670453,0.07123623227155446,1.0,0.5193656576389984,0.2573207749432336,0.6187197320680176,-2.638854771588985,1.3160009482794732,0
23,9,Quality-Adapted,0.2012976197393605,0.0,0.0,0.06018381394103662,0.046487442988833755,1.0,0.5527041857219143,0.2685157817512627,0.6187197320680176,-2.7425742630579237,1.2036451288972927,0
23,10,Quality-Adapted,0.23458744617770044,0.0,0.0,0.02328845987916032,0.021738653706113054,1.0,0.5582459528055511,0.2831393343859963,0.6187197320680176,-2.941328320290701,1.09535128575381,0
23,11,Quality-Adapted,0.21592637336791035,0.0,0.0,0.008465436205335547,0.0,1.0,0.5662747311846266,0.29001694570199504,0.6187197320680176,-2.9598113540340556,1.0798311644357854,0
23,12,Quality-Adapted,0.2150220999264821,0.0,0.0005892662607211233,0.00905470246605667,0.0,1.0,0.587597883128636,0.30017209786682436,0.6187197320680176,-2.9514666785097985,1.023180222767482,0
23,13,Quality-Adapted,0.25143493449605214,0.0,0.0,0.0,0.0,1.0,0.6028684028430131,0.28165047931281234,0.6187197320680176,-3.137963497434156,0.9523473956242959,0
23,14,Quality-Adapted,0.27940947300849794,0.0,0.0,0.0,0.0,1.0,0.6157952805508029,0.27722035778039766,0.6187197320680176,-3.2434522392757956,0.8837569459182686,0
24,0,Quality-Adapted,0.0,0.26152771246277895,0.3103945935656824,0.34030317518885517,0.3223020381642605,0.8732216256767351,0.6918364366918205,0.3132056957058055,0.6541596809817591,0.5413864135489277,0.9269604192868525,1
24,1,Quality-Adapted,0.004112977832291624,0.21118608126087746,0.313856289729122,0.3437648713522948,0.306694954988034,0.8768263642451842,0.6954411752602696,0.3312604820321852,0.6541596809817591,0.4037139636502605,0.8797935447824665,1
24,2,Quality-Adapted,0.017358075712675967,0.1603871778549773,0.2785795129659766,0.3084880945891494,0.2885479266415125,0.8797899141882005,0.6984047252032859,0.3393777385783036,0.6541596809817591,0.050025130618831556,0.829068375618426,1
24,3,Quality-Adapted,0.04755368888462719,0.1318088203235652,0.2805791218904032,0.31048770351357596,0.2689719804184204,0.8894282944601746,0.70804310547526,0.34204180680720037,0.6541596809817591,-0.1690191766358694,0.7717550621160075,1
24,4,Quality-Adapted,0.08602883782191627,0.07895753043290682,0.282802972992084,0.3127115546152568,0.2467534697007954,0.9005724554662518,0.7191872664813371,0.33640368375084156,0.6541596809817591,-0.5085743601071293,0.7058775291752702,2
24,5,Quality-Adapted,0.1353055562129797,0.06781885429974163,0.2835845184064059,0.3134931000295787,0.22397802517651214,0.8963987405551256,0.715013551570211,0.33685189207738986,0.6541596809817591,-0.7243738046978724,0.5913570482400491,2
24,6,Quality-Adapted,0.13263873595599718,0.05885464640528763,0.2717757817160167,0.30168436333918947,0.20075437025750614,0.9050932104658299,0.7237080214809153,0.344992694271753,0.6541596809817591,-0.8433303708509139,0.5818949158554827,2
24,7,Quality-Adapted,0.14861114837675304,0.039844080383543645,0.26219568153286243,0.2921042631560352,0.17658018703741296,0.9250147437179472,0.7436295547330326,0.337579535649968,0.6541596809817591,-1.0990722085653108,0.5810124617147363,2
24,8,Quality-Adapted,0.1894443606753497,0.010347096137606246,0.24831366708518118,0.27822224870835394,0.1509311546050229,0.9156587609211163,0.7342735719362017,0.32489045199781785,0.6541596809817591,-1.4301716965028959,0.47937266409795665,2
24,9,Quality-Adapted,0.19312815642784947,0.0,0.23290177659152472,0.2628103582146975,0.12476476736575254,0.9181251094474356,0.736739920462521,0.33150423389673495,0.6541596809817591,-1.5842147989183912,0.44518813652311395,2
24,10,Quality-Adapted,0.2148587916272729,0.0,0.22014974671030688,0.25005832833347963,0.09859838012648217,0.9319286967495813,0.7505435077646667,0.336255514570215,0.6541596809817591,-1.7789976134386103,0.4099767673260222,2
24,11,Quality-Adapted,0.26449770842571146,0.0,0.20154124860713618,0.23144983023030893,0.0724319928872118,0.9435825110973646,0.76219732211245,0.3222858939927037,0.6541596809817591,-2.120798883063378,0.34714119002550087,2
24,12,Quality-Adapted,0.32255867415853107,0.0,0.16877427885110335,0.1986828604742761,0.04626560564794144,0.9624739700461756,0.781088781061261,0.3251847487518877,0.6541596809817591,-2.5182800410288517,0.26703529543671883,0
24,13,Quality-Adapted,0.3669865130097019,0.0,0.1492279502339783,0.17913653185715106,0.02009921840867107,0.9690550073897575,0.7876698184048428,0.32754044745828664,0.6541596809817591,-2.797949275627005,0.18246283316110995,0
24,14,Quality-Adapted,0.38656667352262913,0.0,0.1244606782655727,0.15436925988874545,0.0,0.9683774880515715,0.7869922990666569,0.3168957199970249,0.6541596809817591,-3.029520088388638,0.14491769034457222,0
25,0,Quality-Adapted,0.027668244655755445,0.2998376372115276,0.3813778895626414,0.33986804312349994,0.330354632436503,1.0,0.6998711022896686,0.29779385638594763,0.5118344746866517,0.5585862707674752,1.43562859001895,1
25,1,Quality-Adapted,0.012919325245162974,0.29353380038341526,0.4061618033761835,0.36465195693704205,0.32455794346820765,0.9985459094621422,0.6984170117518108,0.2894562778932375,0.5118344746866517,0.6540402305637832,1.4576794971238445,1
25,2,Quality-Adapted,0.01190940357599263,0.27943095870712825,0.39309540680316457,0.3515855603640231,0.318056112416098,0.979226119705218,0.6790972219948866,0.3060620984862986,0.5118344746866517,0.6294962028198686,1.389904501549807,1
25,3,Quality-Adapted,0.0,0.27707114140713435,0.38402774077991636,0.3425178943407749,0.3114362904989887,0.9546114485733338,0.6544825508630024,0.3144808088018322,0.5118344746866517,0.6759789619436062,1.3407589598887266,1
25,4,Quality-Adapted,0.00557037875618841,0.2504869457766438,0.36357705194164114,0.3220672055024997,0.30348725880035476,0.9475106873494653,0.647381789639134,0.3137429270464457,0.5118344746866517,0.4958527277211601,1.3055025101259587,1
25,5,Quality-Adapted,0.01605213426701262,0.22401400382662678,0.38110987613834485,0.3396000296992034,0.29421458000422007,0.9446319037711721,0.6445030060608408,0.3288945373841593,0.5118344746866517,0.48498012271200014,1.247619610399141,1
25,6,Quality-Adapted,0.019380881181308204,0.18891966543492175,0.38218958497464034,0.3406797385354989,0.2831871842885001,0.9374783745130414,0.63734947680271,0.34080590736113037,0.5118344746866517,0.40005961368690685,1.1940538033562773,1
25,7,Quality-Adapted,0.03334711304863132,0.1595323000995159,0.389033677096396,0.34752383065725456,0.27069042030600987,0.9057976260911125,0.6056687283807811,0.3590902564002122,0.5118344746866517,0.3864200891490705,1.0622335527740918,1
25,8,Quality-Adapted,0.059046242649907654,0.09676375740459481,0.3780688854225702,0.33655903898342876,0.25505522918877355,0.8997734046175421,0.5996445069072107,0.34829894687170054,0.5118344746866517,0.04071852821521622,0.9917972459946932,1
25,9,Quality-Adapted,0.030199841161440845,0.06266292209846082,0.3882862489062942,0.34677640246715274,0.23771499630623052,0.9087602009898075,0.6086313032794761,0.3502544427652161,0.5118344746866517,0.01655558978784116,1.0311889037433621,1
25,10,Quality-Adapted,0.022178702895583734,0.02565202720016853,0.3727069232221673,0.33119707678302585,0.2185242186787729,0.9146084701868519,0.6144795724765205,0.3586048019508512,0.5118344746866517,-0.16413908727055015,1.021821978540376,1
25,11,Quality-Adapted,0.020226623003869747,0.0,0.3582204078754452,0.3167105614363037,0.19805083969130682,0.925508553344111,0.6253796556337796,0.345103810769587,0.5118344746866517,-0.3939896821214032,1.0407531295683665,2
25,12,Quality-Adapted,0.014657625022948307,0.0031541613201498224,0.34760072211831267,0.3060908756791712,0.17773516876984824,0.9174251207440197,0.6172962230336884,0.3372137888147085,0.5118344746866517,-0.46417282137411603,1.024701784018523,2
25,13,Quality-Adapted,0.008392381313441104,0.0,0.338823867757251,0.2973140213181095,0.15726178978238217,0.894841752184496,0.5947128544741647,0.33341702410622676,0.5118344746866517,-0.5027094553880147,0.9720627913653899,2
25,14,Quality-Adapted,0.009511575684411286,0.0,0.3170705864719589,0.27556074003281744,0.1367884107949161,0.8857887277101492,0.5856598299998178,0.3534266551221283,0.5118344746866517,-0.5760835117191697,0.909669882072842,2
26,0,Quality-Adapted,0.0,0.35594200695668105,0.5040082938074485,0.34643638958080264,0.30383429227974545,0.9900521647935677,0.32349121223872274,0.3927437549765043,0.5496691083484655,1.6342876240263993,2.110090936014358,1
26,1,Quality-Adapted,0.0,0.3257892994937898,0.5252218851234088,0.367649980896763,0.29813699292049634,0.9832053191217969,0.3166443665669519,0.3999148105565003,0.5496691083484655,1.6557333571078277,2.0726689104158345,1
26,2,Quality-Adapted,0.0,0.3133080527532455,0.5219146790030234,0.3643427747763775,0.29181563122421994,0.9758001543250999,0.30923920177025493,0.4051032550927171,0.5496691083484655,1.620442620228585,2.0420948910466006,1
26,3,Quality-Adapted,0.0,0.30561090932541757,0.5313222405820899,0.373750336355444,0.2851094123565522,0.9666170674175825,0.30005611486273753,0.42529313177093375,0.5496691083484655,1.6904311692561025,1.9893836193116712,1
26,4,Quality-Adapted,0.0,0.2877273972513552,0.5327743563501611,0.3752024521235152,0.27750901788518134,0.9782340525954398,0.3116731000405949,0.42339866558077593,0.5496691083484655,1.5999298481306656,2.005175552288031,1
26,5,Quality-Adapted,0.0034649140315071896,0.28453492475091163,0.509478354427642,0.3519064502009961,0.2697489997887883,0.9885633934312724,0.3220024408764275,0.4396667478154855,0.5496691083484655,1.4858798578651844,1.9962219271392105,1
26,6,Quality-Adapted,0.003707257982095321,0.2729717396106078,0.5065015967336673,0.3489296925070215,0.26141082243538005,0.9817860779331101,0.3152251253782652,0.4427258513205962,0.5496691083484655,1.4423951525729966,1.9674373005774064,1
26,7,Quality-Adapted,0.0,0.25438191148763467,0.5144209123292736,0.35684900810262776,0.2521431536758232,0.9696154102668333,0.3030544577119883,0.4392986934041799,0.5496691083484655,1.428375784025091,1.9378948091173254,1
26,8,Quality-Adapted,0.006768023465862619,0.2454045702209669,0.526512053301348,0.3689401490747022,0.24242661785293293,0.9747632999549096,0.30820234740006464,0.44999355258382584,0.5496691083484655,1.425953320835216,1.9127604712873147,1
26,9,Quality-Adapted,0.007999339567546409,0.23684367923099428,0.5348528854405359,0.37728098121389014,0.23228203748054402,0.9643467093857991,0.2977857568309541,0.4816088259109847,0.5496691083484655,1.508162587675349,1.8383930891055935,1
26,10,Quality-Adapted,0.02066108920089041,0.21669109150684002,0.52916840417867,0.3715964999520242,0.2211298277219474,0.9613398396439757,0.2947788870891307,0.476228554095155,0.5496691083484655,1.3582511097798184,1.802968296667285,1
26,11,Quality-Adapted,0.004079264114710976,0.21993127394677722,0.5308901324126655,0.37331822818601973,0.21013962708534764,0.9679864909558343,0.3014255384009893,0.49128256076898763,0.5496691083484655,1.4197357303575677,1.8168087650108198,1
26,12,Quality-Adapted,0.02313720537923757,0.18737098297594926,0.5612961512030012,0.40372424697635545,0.19752141190020647,0.9625572535562039,0.2959963010013589,0.5146795881442434,0.5496691083484655,1.4374609739240567,1.723806797592034,1
26,13,Quality-Adapted,0.018271543021655852,0.17711117664778103,0.5636970775356269,0.4061251733089811,0.18439020639865691,0.961528180766378,0.29496722821153293,0.5265300648833945,0.5496691083484655,1.4329338442815722,1.7005705312657546,1
26,14,Quality-Adapted,0.030351316667587468,0.164717767211481,0.5545119786725652,0.39694007444591933,0.17063933042529233,0.9538625694092286,0.28730161685438355,0.5197840323845118,0.5496691083484655,1.29188054763172,1.6574255490242145,1
27,0,Quality-Adapted,0.0,0.20886019232048245,0.32876301752975273,0.2055483016291777,0.3301326240170255,0.8511500816905047,0.7694410253443856,0.2875675422862455,0.6214322627836517,0.06526678896516716,0.6852681231346544,1
27,1,Quality-Adapted,0.018524380924310538,0.20618819674975847,0.31557373976571,0.19235902386513498,0.31558474334316733,0.8530822017621659,0.7713731454160468,0.29695255169109724,0.6214322627836517,-0.06567928472054377,0.6346431913153804,1
27,2,Quality-Adapted,0.044532410214749005,0.19566093339050272,0.3029960998977161,0.17978138399714105,0.3005104995013464,0.8497059453633423,0.7679968890172233,0.3077249174523011,0.6214322627836517,-0.22458234035716612,0.5563081430582687,2
27,3,Quality-Adapted,0.09017284490515579,0.18881183457841186,0.30705416595631924,0.18383945005574417,0.28509380071892093,0.8492611565558768,0.7675521002097577,0.3014858983219517,0.6214322627836517,-0.4110546605274231,0.4713434044987271,2
27,4,Quality-Adapted,0.1084704546262644,0.15404944310264318,0.31058868262177886,0.1873739667212038,0.267938982362707,0.8572704242150617,0.7755613678689427,0.2964183055549861,0.6214322627836517,-0.6163797081071539,0.4400686575617397,2
27,5,Quality-Adapted,0.1427605335323181,0.14540234711229205,0.2839558417674564,0.16074112586688136,0.2503518092069756,0.8926547836758982,0.8109457273297792,0.3058989109051933,0.6214322627836517,-0.9407253735626494,0.43203586851769027,2
27,6,Quality-Adapted,0.11888966705474782,0.13507886197373503,0.26815273940544737,0.1449380235048723,0.23224846179431627,0.89476920731775,0.813060150971631,0.30037311297315517,0.6214322627836517,-1.0262295488434332,0.46454693125008206,2
27,7,Quality-Adapted,0.13802386036424913,0.09301119283558779,0.28489598451191744,0.16168126861134238,0.21204173092474957,0.9074978555141443,0.8257887991680253,0.3010033370346162,0.6214322627836517,-1.2030286724069141,0.4294789026165408,2
27,8,Quality-Adapted,0.15438639032240214,0.0698763308686613,0.28818761398697923,0.1649728980864042,0.19067825695683654,0.9208994050293225,0.8391903486832035,0.30183834729091247,0.6214322627836517,-1.3780141217900022,0.40465216520948427,2
27,9,Quality-Adapted,0.13408331208384902,0.04417028888721658,0.25477557795376565,0.13156086205319062,0.16802948088985128,0.9262138146798363,0.8445047583337173,0.3041701257663335,0.6214322627836517,-1.5868356009098599,0.422511191255037,2
27,10,Quality-Adapted,0.1568585799140146,0.0031843332823755857,0.24073478268425091,0.1175200667836759,0.14333140704262398,0.914254365082081,0.832545308735962,0.29514625250283355,0.6214322627836517,-1.881306101352164,0.3388787838223907,2
27,11,Quality-Adapted,0.1589323784465545,0.0,0.23069697735304479,0.10748226145246977,0.11847411653127791,0.9261415158133927,0.8444324594672736,0.30537032475643827,0.6214322627836517,-1.9960563162969935,0.3256132284144005,2
27,12,Quality-Adapted,0.17590550065800012,0.0,0.21357150977918285,0.09035679387860782,0.09361682601993185,0.9306526314629222,0.8489435751168032,0.31004852258553484,0.6214322627836517,-2.1728740315346817,0.28001996865055157,2
27,13,Quality-Adapted,0.20586991701880847,0.0,0.20745673503693582,0.0842420191363608,0.06875953550858578,0.9505011048379642,0.8687920484918452,0.3109944479151118,0.6214322627836517,-2.383082950721777,0.24939759026125422,0
27,14,Quality-Adapted,0.21810061613315135,0.0,0.2049916195185427,0.08177690361796766,0.043902244997239714,0.9443862369779368,0.8626771806318178,0.3264293764752574,0.6214322627836517,-2.4375239180770234,0.17467214739383624,0
28,0,Quality-Adapted,0.0,0.4108122729804682,0.4439921979006201,0.45014278984904943,0.30246452905521126,0.8366661725283216,0.4484261497496776,0.3375147199605512,0.5282875357027011,1.7561534008113888,1.268664980715946,1
28,1,Quality-Adapted,0.0,0.3873407121219818,0.4745399796250465,0.48069057157347583,0.3007000632332023,0.8221491373683705,0.4339091145897264,0.3551222131959132,0.5282875357027011,1.88545573314968,1.2067168453485781,1
28,2,Quality-Adapted,0.009370692419866999,0.3777957459299988,0.49087432571402595,0.49702491766245527,0.2984583491015942,0.8160720329065615,0.42783201012791744,0.3751278824224972,0.5282875357027011,1.95533942118204,1.1485942632693673,1
28,3,Quality-Adapted,0.00332967408621105,0.35943983090509585,0.5008269226036435,0.5069775145520727,0.29529883921874095,0.8093434062916787,0.42110338351303467,0.3972308737345287,0.5282875357027011,2.0237064201172004,1.1096047560543825,1
28,4,Quality-Adapted,0.0,0.3537331862902162,0.5102475939763288,0.5163981859247581,0.2918539971051437,0.8006428810547518,0.41240285827610773,0.4111000233371799,0.5282875357027011,2.1001327347257566,1.0744763526305348,1
28,5,Quality-Adapted,0.0,0.3429375623207759,0.552233632169953,0.5583842241183823,0.2878693737930744,0.7950174998598171,0.40677747708117307,0.4355021465024539,0.5282875357027011,2.3047351886780123,1.023287871891562,3
28,6,Quality-Adapted,0.0,0.33150557520122037,0.5963817500405398,0.6025323419889691,0.2833131511250274,0.786310818787148,0.39807079600850404,0.44077431206157286,0.5282875357027011,2.474067427004346,0.9875041018784303,3
28,7,Quality-Adapted,0.012117597474215331,0.31334172234304447,0.6087827653902899,0.6149333573387191,0.2778487358140716,0.775346787937985,0.38710676515934095,0.465899129448642,0.5282875357027011,2.510907793177375,0.9036114938281053,3
28,8,Quality-Adapted,0.06269722363179259,0.30009942812072293,0.6123127960152082,0.6184633879636374,0.2717222057919997,0.764514134475519,0.3762741116968749,0.47070829111368545,0.5282875357027011,2.361138893374866,0.7823060121199595,3
28,9,Quality-Adapted,0.07896813361514005,0.2793353020718446,0.6061673160085768,0.612317907957006,0.2645574694674839,0.7459188300584543,0.3576788072798103,0.48315532795312405,0.5282875357027011,2.2828917353725675,0.689845780129991,3
28,10,Quality-Adapted,0.06110521163958467,0.2686694003335238,0.6244696256417687,0.6306202175901979,0.25685943805605205,0.7205188497092234,0.3322788269305794,0.4961450770382809,0.5282875357027011,2.4461889723776187,0.637991601957129,3
28,11,Quality-Adapted,0.04493597230051966,0.26772467112204323,0.6366439312379498,0.6427945231863791,0.24911417018404614,0.711734325160677,0.3234943023820331,0.4994154546122063,0.5282875357027011,2.5480798511635325,0.6333225652269168,3
